session_id,provider_group,source_operator,name,activity_type,activity_raw,is_free,price_gbp,location_name,postcode,borough,latitude,longitude,start_time,end_time,days_of_week,session_count,is_online,url
SLL_Southwark_413,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,17:00,18:00,Saturday,1,False,
SLL_Southwark_414,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,07:00,08:00,Sunday,1,False,
SLL_Southwark_415,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,08:00,09:00,Sunday,1,False,
SLL_Southwark_416,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,09:00,10:00,Sunday,1,False,
SLL_Southwark_417,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,10:00,11:00,Sunday,1,False,
SLL_Southwark_418,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,11:00,12:00,Sunday,1,False,
SLL_Southwark_419,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,12:00,13:00,Sunday,1,False,
SLL_Southwark_420,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,13:00,14:00,Sunday,1,False,
SLL_Southwark_421,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,14:00,15:00,Sunday,1,False,
SLL_Southwark_422,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,15:00,16:00,Sunday,1,False,
SLL_Southwark_423,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,16:00,17:00,Sunday,1,False,
SLL_Southwark_424,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,17:00,18:00,Sunday,1,False,
SLL_Southwark_425,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,18:00,19:00,Sunday,1,False,
SLL_Southwark_426,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,19:00,20:00,Sunday,1,False,
SLL_Southwark_427,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,20:00,21:00,Sunday,1,False,
SLL_Southwark_428,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Canada Water,False,9.7,Canada Water Leisure Cent,,Southwark,,,21:00,22:00,Sunday,1,False,
SLL_Southwark_429,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,06:30,07:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_430,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_431,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_432,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,12:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_433,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:00,13:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_434,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:00,14:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_435,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,14:00,15:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_436,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,15:00,16:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_437,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_438,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:00,18:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_439,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,18:00,19:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_440,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,19:00,20:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_441,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,20:00,21:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_442,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,21:00,22:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_443,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,06:30,07:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_444,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_445,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,08:00,09:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_446,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,09:00,10:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_447,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_448,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:00,14:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_449,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,14:00,15:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_450,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,15:00,16:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_451,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_452,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:00,18:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_453,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,18:00,19:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_454,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,19:00,20:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_455,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,20:00,21:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_456,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,21:00,22:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_457,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,06:30,07:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_458,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_459,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,08:00,09:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_460,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,09:00,10:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_461,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_462,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,12:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_463,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:00,13:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_464,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:00,14:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_465,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_466,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:00,18:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_467,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,18:00,19:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_468,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,19:00,20:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_469,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,20:00,21:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_470,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,21:00,22:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_471,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,06:30,07:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_472,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_473,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,08:00,09:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_474,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,09:00,10:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_475,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_476,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,12:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_477,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:00,13:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_478,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:00,14:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_479,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_480,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:00,18:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_481,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,18:00,19:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_482,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,19:00,20:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_483,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,20:00,21:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_484,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,21:00,22:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_485,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,06:30,07:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_486,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_487,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,08:00,09:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_488,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,09:00,10:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_489,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_490,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,12:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_491,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:00,13:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_492,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:00,14:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_493,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,14:00,15:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_494,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,15:00,16:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_495,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_496,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:00,18:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_497,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,18:00,19:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_498,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,19:00,20:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_499,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,20:00,21:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_500,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,21:00,22:00,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_501,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_502,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,08:00,09:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_503,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,09:00,10:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_504,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_505,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,12:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_506,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:00,13:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_507,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:00,14:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_508,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,14:00,15:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_509,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,15:00,16:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_510,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_511,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:00,18:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_512,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,07:00,08:00,Sunday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_513,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Dulwich,False,9.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,08:00,09:00,Sunday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
