geography_level,geography_name,survey_year,demographic_variable,demographic_group,pct_active,pct_fairly_active,pct_inactive,sample_size
London-wide,London-wide,2018-19,Age9,16-24,72.8,10.5,16.8,1287
London-wide,London-wide,2018-19,Age9,25-34,70.3,10.2,19.5,2999
London-wide,London-wide,2018-19,Age9,35-44,67.6,12.0,20.4,3382
London-wide,London-wide,2018-19,Age9,45-54,67.3,11.5,21.2,2800
London-wide,London-wide,2018-19,Age9,55-64,64.4,12.0,23.6,2409
London-wide,London-wide,2018-19,Age9,65-74,65.0,11.8,23.2,1989
London-wide,London-wide,2018-19,Age9,75-84,53.2,12.1,34.7,876
London-wide,London-wide,2018-19,Age9,85+,25.2,17.2,57.5,226
borough,Barking and Dagenham,2018-19,Age9,16-24,71.6,10.4,18.0,51
borough,Barking and Dagenham,2018-19,Age9,25-34,44.4,11.5,44.1,100
borough,Barking and Dagenham,2018-19,Age9,35-44,51.4,9.6,39.0,113
borough,Barking and Dagenham,2018-19,Age9,45-54,42.4,9.2,48.4,90
borough,Barking and Dagenham,2018-19,Age9,55-64,53.7,8.7,37.6,58
borough,Barking and Dagenham,2018-19,Age9,65-74,46.7,14.2,39.1,48
borough,Barnet,2018-19,Age9,16-24,75.0,0.0,25.0,36
borough,Barnet,2018-19,Age9,25-34,67.3,15.3,17.4,58
borough,Barnet,2018-19,Age9,35-44,60.1,20.4,19.5,94
borough,Barnet,2018-19,Age9,45-54,58.5,17.7,23.7,84
borough,Barnet,2018-19,Age9,55-64,48.7,18.9,32.3,79
borough,Barnet,2018-19,Age9,65-74,61.3,13.1,25.6,75
borough,Barnet,2018-19,Age9,75-84,65.0,8.7,26.4,31
borough,Bexley,2018-19,Age9,16-24,67.9,10.1,22.0,35
borough,Bexley,2018-19,Age9,25-34,61.9,5.5,32.6,65
borough,Bexley,2018-19,Age9,35-44,69.5,10.2,20.2,101
borough,Bexley,2018-19,Age9,45-54,66.0,14.1,20.0,91
borough,Bexley,2018-19,Age9,55-64,60.1,13.6,26.3,82
borough,Bexley,2018-19,Age9,65-74,58.5,9.3,32.3,83
borough,Brent,2018-19,Age9,16-24,67.6,12.3,20.1,50
borough,Brent,2018-19,Age9,25-34,58.0,11.8,30.3,88
borough,Brent,2018-19,Age9,35-44,54.1,15.3,30.6,111
borough,Brent,2018-19,Age9,45-54,58.9,10.1,31.0,73
borough,Brent,2018-19,Age9,55-64,52.0,15.7,32.3,69
borough,Brent,2018-19,Age9,65-74,69.7,7.6,22.7,71
borough,Bromley,2018-19,Age9,25-34,66.6,19.0,14.4,55
borough,Bromley,2018-19,Age9,35-44,65.9,7.4,26.6,90
borough,Bromley,2018-19,Age9,45-54,82.4,6.9,10.7,93
borough,Bromley,2018-19,Age9,55-64,76.5,4.6,18.9,84
borough,Bromley,2018-19,Age9,65-74,62.4,10.1,27.5,99
borough,Bromley,2018-19,Age9,75-84,55.7,11.0,33.3,37
borough,Camden,2018-19,Age9,16-24,71.9,15.4,12.7,51
borough,Camden,2018-19,Age9,25-34,76.3,15.6,8.0,93
borough,Camden,2018-19,Age9,35-44,67.5,12.4,20.1,69
borough,Camden,2018-19,Age9,45-54,87.0,2.4,10.6,68
borough,Camden,2018-19,Age9,55-64,60.1,15.0,24.9,72
borough,Camden,2018-19,Age9,65-74,72.4,9.8,17.8,77
borough,Camden,2018-19,Age9,75-84,57.3,15.2,27.5,44
borough,City of London,2018-19,Age9,25-34,87.8,6.4,5.8,40
borough,City of London,2018-19,Age9,35-44,90.9,4.7,4.4,40
borough,City of London,2018-19,Age9,45-54,83.1,1.5,15.5,40
borough,City of London,2018-19,Age9,55-64,77.2,6.8,16.0,54
borough,City of London,2018-19,Age9,65-74,80.5,11.3,8.2,47
borough,Croydon,2018-19,Age9,25-34,60.1,14.2,25.7,82
borough,Croydon,2018-19,Age9,35-44,56.8,10.3,32.9,103
borough,Croydon,2018-19,Age9,45-54,58.9,23.4,17.7,85
borough,Croydon,2018-19,Age9,55-64,71.7,6.8,21.5,87
borough,Croydon,2018-19,Age9,65-74,82.3,5.8,11.9,48
borough,Croydon,2018-19,Age9,75-84,55.0,20.4,24.6,36
borough,Ealing,2018-19,Age9,16-24,65.1,15.5,19.4,51
borough,Ealing,2018-19,Age9,25-34,59.4,22.6,18.0,80
borough,Ealing,2018-19,Age9,35-44,61.5,15.4,23.0,98
borough,Ealing,2018-19,Age9,45-54,54.0,13.3,32.7,89
borough,Ealing,2018-19,Age9,55-64,53.3,11.7,35.0,69
borough,Ealing,2018-19,Age9,65-74,63.3,5.5,31.2,56
borough,Ealing,2018-19,Age9,75-84,52.7,13.9,33.4,36
borough,Enfield,2018-19,Age9,16-24,78.9,12.4,8.7,38
borough,Enfield,2018-19,Age9,25-34,66.6,16.3,17.1,58
borough,Enfield,2018-19,Age9,35-44,68.7,7.2,24.1,87
borough,Enfield,2018-19,Age9,45-54,71.1,12.7,16.2,75
borough,Enfield,2018-19,Age9,55-64,70.9,13.9,15.2,91
borough,Enfield,2018-19,Age9,65-74,70.6,13.5,15.9,91
borough,Enfield,2018-19,Age9,75-84,37.3,20.8,41.9,32
borough,Greenwich,2018-19,Age9,25-34,67.0,13.4,19.6,110
borough,Greenwich,2018-19,Age9,35-44,68.2,9.5,22.4,111
borough,Greenwich,2018-19,Age9,45-54,60.2,12.5,27.4,100
borough,Greenwich,2018-19,Age9,55-64,65.8,18.9,15.3,59
borough,Greenwich,2018-19,Age9,65-74,56.9,10.2,32.9,42
borough,Hackney,2018-19,Age9,16-24,67.7,12.2,20.0,44
borough,Hackney,2018-19,Age9,25-34,70.1,8.4,21.5,139
borough,Hackney,2018-19,Age9,35-44,77.4,8.8,13.8,121
borough,Hackney,2018-19,Age9,45-54,78.4,7.0,14.6,76
borough,Hackney,2018-19,Age9,55-64,44.2,17.3,38.5,55
borough,Hackney,2018-19,Age9,65-74,69.9,18.2,11.9,33
borough,Hammersmith and Fulham,2018-19,Age9,16-24,67.9,12.4,19.7,50
borough,Hammersmith and Fulham,2018-19,Age9,25-34,88.5,4.9,6.7,102
borough,Hammersmith and Fulham,2018-19,Age9,35-44,86.5,3.9,9.6,95
borough,Hammersmith and Fulham,2018-19,Age9,45-54,66.7,16.9,16.3,89
borough,Hammersmith and Fulham,2018-19,Age9,55-64,65.3,11.3,23.4,76
borough,Hammersmith and Fulham,2018-19,Age9,65-74,64.7,11.6,23.7,52
borough,Haringey,2018-19,Age9,16-24,69.7,7.8,22.5,43
borough,Haringey,2018-19,Age9,25-34,78.2,8.7,13.1,85
borough,Haringey,2018-19,Age9,35-44,69.7,9.7,20.6,140
borough,Haringey,2018-19,Age9,45-54,66.0,11.6,22.4,82
borough,Haringey,2018-19,Age9,55-64,57.5,19.4,23.1,70
borough,Haringey,2018-19,Age9,65-74,63.0,19.5,17.5,52
borough,Harrow,2018-19,Age9,16-24,63.8,23.8,12.4,35
borough,Harrow,2018-19,Age9,25-34,60.7,5.6,33.8,53
borough,Harrow,2018-19,Age9,35-44,62.7,14.0,23.3,109
borough,Harrow,2018-19,Age9,45-54,79.3,7.0,13.7,93
borough,Harrow,2018-19,Age9,55-64,64.0,11.5,24.4,69
borough,Harrow,2018-19,Age9,65-74,60.3,11.7,28.0,61
borough,Harrow,2018-19,Age9,75-84,54.2,11.8,34.0,40
borough,Havering,2018-19,Age9,16-24,88.6,3.6,7.7,37
borough,Havering,2018-19,Age9,25-34,73.0,10.5,16.5,68
borough,Havering,2018-19,Age9,35-44,68.6,9.8,21.6,89
borough,Havering,2018-19,Age9,45-54,52.5,17.1,30.4,80
borough,Havering,2018-19,Age9,55-64,68.2,10.2,21.5,84
borough,Havering,2018-19,Age9,65-74,63.4,15.8,20.9,94
borough,Havering,2018-19,Age9,75-84,45.6,12.7,41.7,40
borough,Hillingdon,2018-19,Age9,16-24,62.0,16.1,22.0,39
borough,Hillingdon,2018-19,Age9,25-34,55.1,22.4,22.5,75
borough,Hillingdon,2018-19,Age9,35-44,60.6,14.4,25.0,93
borough,Hillingdon,2018-19,Age9,45-54,63.4,12.5,24.1,99
borough,Hillingdon,2018-19,Age9,55-64,72.8,11.4,15.9,75
borough,Hillingdon,2018-19,Age9,65-74,50.7,17.3,31.9,73
borough,Hillingdon,2018-19,Age9,75-84,68.4,2.0,29.6,36
borough,Hounslow,2018-19,Age9,16-24,80.3,8.0,11.8,44
borough,Hounslow,2018-19,Age9,25-34,68.9,10.5,20.6,89
borough,Hounslow,2018-19,Age9,35-44,60.1,15.0,25.0,127
borough,Hounslow,2018-19,Age9,45-54,62.5,18.4,19.1,88
borough,Hounslow,2018-19,Age9,55-64,65.3,11.4,23.3,73
borough,Hounslow,2018-19,Age9,65-74,55.3,6.2,38.4,70
borough,Islington,2018-19,Age9,16-24,82.8,6.4,10.8,38
borough,Islington,2018-19,Age9,25-34,77.1,6.0,16.9,124
borough,Islington,2018-19,Age9,35-44,74.6,10.8,14.6,116
borough,Islington,2018-19,Age9,45-54,76.0,5.2,18.8,85
borough,Islington,2018-19,Age9,55-64,78.0,8.0,14.0,63
borough,Islington,2018-19,Age9,65-74,58.3,20.9,20.8,50
borough,Kensington and Chelsea,2018-19,Age9,16-24,77.2,5.4,17.4,39
borough,Kensington and Chelsea,2018-19,Age9,25-34,67.1,7.7,25.1,66
borough,Kensington and Chelsea,2018-19,Age9,35-44,84.3,10.1,5.6,52
borough,Kensington and Chelsea,2018-19,Age9,45-54,68.6,12.6,18.8,88
borough,Kensington and Chelsea,2018-19,Age9,55-64,72.2,8.3,19.5,91
borough,Kensington and Chelsea,2018-19,Age9,65-74,77.5,5.9,16.6,85
borough,Kensington and Chelsea,2018-19,Age9,75-84,49.9,20.5,29.5,47
borough,Kingston upon Thames,2018-19,Age9,25-34,79.0,15.8,5.2,74
borough,Kingston upon Thames,2018-19,Age9,35-44,71.9,16.1,12.0,100
borough,Kingston upon Thames,2018-19,Age9,45-54,75.9,16.2,7.9,87
borough,Kingston upon Thames,2018-19,Age9,55-64,64.6,9.6,25.9,103
borough,Kingston upon Thames,2018-19,Age9,65-74,72.0,10.2,17.8,70
borough,Kingston upon Thames,2018-19,Age9,75-84,64.8,6.4,28.7,35
borough,Lambeth,2018-19,Age9,16-24,82.0,0.0,18.0,53
borough,Lambeth,2018-19,Age9,25-34,76.1,6.4,17.5,126
borough,Lambeth,2018-19,Age9,35-44,77.0,15.7,7.3,115
borough,Lambeth,2018-19,Age9,45-54,66.7,11.1,22.2,90
borough,Lambeth,2018-19,Age9,55-64,67.0,9.0,24.0,59
borough,Lambeth,2018-19,Age9,65-74,61.2,7.0,31.9,34
borough,Lewisham,2018-19,Age9,16-24,64.0,7.9,28.2,30
borough,Lewisham,2018-19,Age9,25-34,74.4,7.8,17.9,118
borough,Lewisham,2018-19,Age9,35-44,80.1,10.7,9.2,133
borough,Lewisham,2018-19,Age9,45-54,81.5,3.7,14.9,83
borough,Lewisham,2018-19,Age9,55-64,68.4,14.2,17.4,73
borough,Lewisham,2018-19,Age9,65-74,54.9,31.4,13.7,45
borough,Merton,2018-19,Age9,16-24,72.0,16.5,11.5,36
borough,Merton,2018-19,Age9,25-34,69.5,11.0,19.5,98
borough,Merton,2018-19,Age9,35-44,70.0,8.7,21.3,113
borough,Merton,2018-19,Age9,45-54,72.8,13.5,13.7,79
borough,Merton,2018-19,Age9,55-64,69.7,7.5,22.8,81
borough,Merton,2018-19,Age9,65-74,73.0,8.9,18.1,59
borough,Newham,2018-19,Age9,16-24,67.5,9.5,23.0,63
borough,Newham,2018-19,Age9,25-34,68.0,7.6,24.4,140
borough,Newham,2018-19,Age9,35-44,49.9,18.2,31.9,105
borough,Newham,2018-19,Age9,45-54,47.8,8.8,43.4,86
borough,Newham,2018-19,Age9,55-64,50.1,27.8,22.0,42
borough,Redbridge,2018-19,Age9,16-24,75.0,4.5,20.4,35
borough,Redbridge,2018-19,Age9,25-34,70.2,13.2,16.6,71
borough,Redbridge,2018-19,Age9,35-44,51.2,18.0,30.8,107
borough,Redbridge,2018-19,Age9,45-54,61.7,14.7,23.6,79
borough,Redbridge,2018-19,Age9,55-64,51.7,23.5,24.8,81
borough,Redbridge,2018-19,Age9,65-74,74.3,8.7,17.0,69
borough,Redbridge,2018-19,Age9,75-84,37.2,24.5,38.3,30
borough,Richmond upon Thames,2018-19,Age9,25-34,91.4,2.8,5.8,44
borough,Richmond upon Thames,2018-19,Age9,35-44,80.3,14.9,4.8,115
borough,Richmond upon Thames,2018-19,Age9,45-54,77.6,8.9,13.6,95
borough,Richmond upon Thames,2018-19,Age9,55-64,77.3,5.9,16.8,87
borough,Richmond upon Thames,2018-19,Age9,65-74,63.3,13.0,23.7,90
borough,Richmond upon Thames,2018-19,Age9,75-84,72.0,4.1,23.9,42
borough,Southwark,2018-19,Age9,16-24,73.5,10.7,15.8,42
borough,Southwark,2018-19,Age9,25-34,70.3,4.4,25.2,143
borough,Southwark,2018-19,Age9,35-44,77.9,6.9,15.1,97
borough,Southwark,2018-19,Age9,45-54,64.3,12.5,23.3,73
borough,Southwark,2018-19,Age9,55-64,63.2,4.7,32.1,72
borough,Southwark,2018-19,Age9,65-74,62.5,10.8,26.7,51
borough,Sutton,2018-19,Age9,25-34,77.8,6.2,16.0,88
borough,Sutton,2018-19,Age9,35-44,79.0,8.5,12.4,114
borough,Sutton,2018-19,Age9,45-54,67.9,15.1,17.0,101
borough,Sutton,2018-19,Age9,55-64,67.0,8.8,24.2,88
borough,Sutton,2018-19,Age9,65-74,70.4,10.8,18.9,69
borough,Sutton,2018-19,Age9,75-84,45.3,20.9,33.8,31
borough,Tower Hamlets,2018-19,Age9,16-24,66.1,13.4,20.4,79
borough,Tower Hamlets,2018-19,Age9,25-34,74.8,6.8,18.4,188
borough,Tower Hamlets,2018-19,Age9,35-44,63.5,14.3,22.3,113
borough,Tower Hamlets,2018-19,Age9,45-54,61.5,9.1,29.4,62
borough,Tower Hamlets,2018-19,Age9,55-64,69.1,8.5,22.4,43
borough,Waltham Forest,2018-19,Age9,16-24,55.6,14.4,30.0,35
borough,Waltham Forest,2018-19,Age9,25-34,78.4,9.1,12.5,85
borough,Waltham Forest,2018-19,Age9,35-44,79.0,8.5,12.4,103
borough,Waltham Forest,2018-19,Age9,45-54,77.5,7.9,14.6,98
borough,Waltham Forest,2018-19,Age9,55-64,56.7,5.1,38.1,73
borough,Waltham Forest,2018-19,Age9,65-74,65.3,15.3,19.3,49
borough,Wandsworth,2018-19,Age9,25-34,77.5,7.7,14.8,109
borough,Wandsworth,2018-19,Age9,35-44,80.4,9.9,9.7,123
borough,Wandsworth,2018-19,Age9,45-54,85.1,5.3,9.6,103
borough,Wandsworth,2018-19,Age9,55-64,72.0,14.6,13.4,68
borough,Wandsworth,2018-19,Age9,65-74,84.9,4.2,10.8,41
borough,Westminster,2018-19,Age9,16-24,76.5,10.4,13.0,46
borough,Westminster,2018-19,Age9,25-34,74.5,6.4,19.1,85
borough,Westminster,2018-19,Age9,35-44,72.5,9.6,17.9,85
borough,Westminster,2018-19,Age9,45-54,74.0,6.2,19.8,96
borough,Westminster,2018-19,Age9,55-64,78.2,7.3,14.5,79
borough,Westminster,2018-19,Age9,65-74,53.7,13.7,32.6,63
borough,Westminster,2018-19,Age9,75-84,57.9,7.7,34.4,34
London-wide,London-wide,2018-19,ChildAgeU13,No,68.4,10.8,20.7,11918
London-wide,London-wide,2018-19,ChildAgeU13,Yes,62.5,12.8,24.7,4230
borough,Barking and Dagenham,2018-19,ChildAgeU13,No,51.5,9.1,39.4,285
borough,Barking and Dagenham,2018-19,ChildAgeU13,Yes,48.7,11.5,39.8,209
borough,Barnet,2018-19,ChildAgeU13,No,59.5,14.5,26.1,354
borough,Barnet,2018-19,ChildAgeU13,Yes,64.1,16.8,19.0,117
borough,Bexley,2018-19,ChildAgeU13,No,64.9,11.5,23.6,339
borough,Bexley,2018-19,ChildAgeU13,Yes,62.1,8.8,29.1,150
borough,Brent,2018-19,ChildAgeU13,No,59.5,12.6,27.8,351
borough,Brent,2018-19,ChildAgeU13,Yes,53.9,11.0,35.1,151
borough,Bromley,2018-19,ChildAgeU13,No,70.1,9.0,20.9,362
borough,Bromley,2018-19,ChildAgeU13,Yes,72.2,11.9,15.9,125
borough,Camden,2018-19,ChildAgeU13,No,67.7,14.4,18.0,406
borough,Camden,2018-19,ChildAgeU13,Yes,79.1,10.3,10.7,85
borough,City of London,2018-19,ChildAgeU13,No,82.5,6.2,11.2,243
borough,Croydon,2018-19,ChildAgeU13,No,66.9,12.8,20.3,365
borough,Croydon,2018-19,ChildAgeU13,Yes,52.6,15.8,31.6,122
borough,Ealing,2018-19,ChildAgeU13,No,63.1,14.4,22.5,332
borough,Ealing,2018-19,ChildAgeU13,Yes,51.5,18.2,30.3,158
borough,Enfield,2018-19,ChildAgeU13,No,69.4,12.0,18.6,347
borough,Enfield,2018-19,ChildAgeU13,Yes,66.7,13.9,19.4,145
borough,Greenwich,2018-19,ChildAgeU13,No,64.7,12.9,22.4,354
borough,Greenwich,2018-19,ChildAgeU13,Yes,61.3,16.5,22.2,132
borough,Hackney,2018-19,ChildAgeU13,No,67.8,9.7,22.6,371
borough,Hackney,2018-19,ChildAgeU13,Yes,66.9,11.8,21.4,126
borough,Hammersmith and Fulham,2018-19,ChildAgeU13,No,75.5,8.0,16.6,412
borough,Hammersmith and Fulham,2018-19,ChildAgeU13,Yes,63.0,12.7,24.4,94
borough,Haringey,2018-19,ChildAgeU13,No,70.9,11.1,18.1,335
borough,Haringey,2018-19,ChildAgeU13,Yes,64.6,12.0,23.4,160
borough,Harrow,2018-19,ChildAgeU13,No,65.2,12.8,22.0,329
borough,Harrow,2018-19,ChildAgeU13,Yes,61.3,10.9,27.8,153
borough,Havering,2018-19,ChildAgeU13,No,65.6,11.5,22.9,372
borough,Havering,2018-19,ChildAgeU13,Yes,63.1,13.0,23.9,135
borough,Hillingdon,2018-19,ChildAgeU13,No,63.6,14.5,22.0,348
borough,Hillingdon,2018-19,ChildAgeU13,Yes,52.5,17.2,30.4,158
borough,Hounslow,2018-19,ChildAgeU13,No,66.1,9.9,24.0,345
borough,Hounslow,2018-19,ChildAgeU13,Yes,62.0,14.4,23.6,178
borough,Islington,2018-19,ChildAgeU13,No,75.3,8.5,16.3,388
borough,Islington,2018-19,ChildAgeU13,Yes,75.5,6.8,17.7,103
borough,Kensington and Chelsea,2018-19,ChildAgeU13,No,69.1,9.7,21.2,417
borough,Kensington and Chelsea,2018-19,ChildAgeU13,Yes,72.3,9.1,18.7,64
borough,Kingston upon Thames,2018-19,ChildAgeU13,No,69.7,12.6,17.6,366
borough,Kingston upon Thames,2018-19,ChildAgeU13,Yes,75.7,14.3,10.0,136
borough,Lambeth,2018-19,ChildAgeU13,No,74.4,6.2,19.4,390
borough,Lambeth,2018-19,ChildAgeU13,Yes,67.2,17.2,15.5,109
borough,Lewisham,2018-19,ChildAgeU13,No,71.9,10.2,17.9,374
borough,Lewisham,2018-19,ChildAgeU13,Yes,73.1,8.2,18.7,138
borough,Merton,2018-19,ChildAgeU13,No,71.0,9.5,19.4,378
borough,Merton,2018-19,ChildAgeU13,Yes,62.9,17.9,19.2,133
borough,Newham,2018-19,ChildAgeU13,No,63.2,12.8,24.0,310
borough,Newham,2018-19,ChildAgeU13,Yes,51.7,11.0,37.3,171
borough,Redbridge,2018-19,ChildAgeU13,No,65.2,13.7,21.1,343
borough,Redbridge,2018-19,ChildAgeU13,Yes,50.7,17.3,32.0,143
borough,Richmond upon Thames,2018-19,ChildAgeU13,No,73.9,8.0,18.1,378
borough,Richmond upon Thames,2018-19,ChildAgeU13,Yes,78.6,14.2,7.2,128
borough,Southwark,2018-19,ChildAgeU13,No,71.2,7.2,21.7,405
borough,Southwark,2018-19,ChildAgeU13,Yes,66.4,7.1,26.5,98
borough,Sutton,2018-19,ChildAgeU13,No,69.5,11.3,19.2,375
borough,Sutton,2018-19,ChildAgeU13,Yes,75.4,9.9,14.6,159
borough,Tower Hamlets,2018-19,ChildAgeU13,No,75.0,9.1,15.9,413
borough,Tower Hamlets,2018-19,ChildAgeU13,Yes,46.3,13.8,39.9,97
borough,Waltham Forest,2018-19,ChildAgeU13,No,67.2,11.2,21.6,340
borough,Waltham Forest,2018-19,ChildAgeU13,Yes,75.7,7.8,16.5,132
borough,Wandsworth,2018-19,ChildAgeU13,No,79.8,7.8,12.4,364
borough,Wandsworth,2018-19,ChildAgeU13,Yes,78.9,7.8,13.3,131
borough,Westminster,2018-19,ChildAgeU13,No,72.9,7.9,19.2,427
borough,Westminster,2018-19,ChildAgeU13,Yes,61.6,11.7,26.7,74
London-wide,London-wide,2018-19,Disab3,Limiting disability,52.4,12.9,34.8,2180
London-wide,London-wide,2018-19,Disab3,No disability,69.8,11.2,19.1,10275
London-wide,London-wide,2018-19,Disab3,Non-limiting disability,69.8,11.6,18.6,2575
borough,Barking and Dagenham,2018-19,Disab3,Limiting disability,31.7,12.6,55.7,76
borough,Barking and Dagenham,2018-19,Disab3,No disability,53.3,9.3,37.4,301
borough,Barking and Dagenham,2018-19,Disab3,Non-limiting disability,61.3,11.9,26.9,74
borough,Barnet,2018-19,Disab3,Limiting disability,53.5,7.6,38.9,49
borough,Barnet,2018-19,Disab3,No disability,61.3,18.2,20.5,318
borough,Barnet,2018-19,Disab3,Non-limiting disability,59.9,12.0,28.0,71
borough,Bexley,2018-19,Disab3,Limiting disability,41.8,17.0,41.2,91
borough,Bexley,2018-19,Disab3,No disability,70.5,9.1,20.5,291
borough,Bexley,2018-19,Disab3,Non-limiting disability,68.7,13.5,17.9,68
borough,Brent,2018-19,Disab3,Limiting disability,53.3,11.2,35.4,64
borough,Brent,2018-19,Disab3,No disability,59.8,12.4,27.8,337
borough,Brent,2018-19,Disab3,Non-limiting disability,50.1,13.2,36.7,73
borough,Bromley,2018-19,Disab3,Limiting disability,46.8,12.5,40.7,78
borough,Bromley,2018-19,Disab3,No disability,75.4,9.9,14.7,290
borough,Bromley,2018-19,Disab3,Non-limiting disability,78.7,3.1,18.2,82
borough,Camden,2018-19,Disab3,Limiting disability,57.6,9.7,32.7,84
borough,Camden,2018-19,Disab3,No disability,74.4,13.1,12.5,301
borough,Camden,2018-19,Disab3,Non-limiting disability,74.9,14.3,10.8,75
borough,City of London,2018-19,Disab3,No disability,84.7,5.1,10.2,170
borough,City of London,2018-19,Disab3,Non-limiting disability,84.6,4.1,11.3,52
borough,Croydon,2018-19,Disab3,Limiting disability,38.0,19.9,42.1,66
borough,Croydon,2018-19,Disab3,No disability,68.5,13.5,18.0,288
borough,Croydon,2018-19,Disab3,Non-limiting disability,71.5,13.8,14.7,90
borough,Ealing,2018-19,Disab3,Limiting disability,52.4,16.1,31.5,61
borough,Ealing,2018-19,Disab3,No disability,58.3,17.0,24.7,320
borough,Ealing,2018-19,Disab3,Non-limiting disability,70.0,13.0,17.0,76
borough,Enfield,2018-19,Disab3,Limiting disability,61.9,10.5,27.6,80
borough,Enfield,2018-19,Disab3,No disability,69.3,13.4,17.2,296
borough,Enfield,2018-19,Disab3,Non-limiting disability,77.6,9.4,13.0,79
borough,Greenwich,2018-19,Disab3,Limiting disability,46.6,26.9,26.5,57
borough,Greenwich,2018-19,Disab3,No disability,66.4,12.4,21.2,306
borough,Greenwich,2018-19,Disab3,Non-limiting disability,64.5,10.6,24.8,88
borough,Hackney,2018-19,Disab3,Limiting disability,45.3,13.1,41.6,62
borough,Hackney,2018-19,Disab3,No disability,69.9,10.8,19.3,323
borough,Hackney,2018-19,Disab3,Non-limiting disability,68.4,8.8,22.9,78
borough,Hammersmith and Fulham,2018-19,Disab3,Limiting disability,43.3,8.2,48.5,60
borough,Hammersmith and Fulham,2018-19,Disab3,No disability,79.3,8.4,12.3,331
borough,Hammersmith and Fulham,2018-19,Disab3,Non-limiting disability,77.7,8.2,14.1,72
borough,Haringey,2018-19,Disab3,Limiting disability,56.3,10.6,33.1,68
borough,Haringey,2018-19,Disab3,No disability,71.9,10.1,18.0,311
borough,Haringey,2018-19,Disab3,Non-limiting disability,70.6,15.8,13.5,79
borough,Harrow,2018-19,Disab3,Limiting disability,63.5,5.6,30.9,78
borough,Harrow,2018-19,Disab3,No disability,66.5,12.3,21.3,311
borough,Harrow,2018-19,Disab3,Non-limiting disability,56.4,12.0,31.7,63
borough,Havering,2018-19,Disab3,Limiting disability,38.9,17.9,43.2,97
borough,Havering,2018-19,Disab3,No disability,72.5,10.3,17.2,294
borough,Havering,2018-19,Disab3,Non-limiting disability,60.8,13.5,25.7,87
borough,Hillingdon,2018-19,Disab3,Limiting disability,53.2,20.4,26.4,71
borough,Hillingdon,2018-19,Disab3,No disability,60.3,14.8,24.9,316
borough,Hillingdon,2018-19,Disab3,Non-limiting disability,75.1,15.3,9.6,90
borough,Hounslow,2018-19,Disab3,Limiting disability,49.7,12.7,37.6,84
borough,Hounslow,2018-19,Disab3,No disability,64.8,13.3,21.9,320
borough,Hounslow,2018-19,Disab3,Non-limiting disability,78.5,4.9,16.6,79
borough,Islington,2018-19,Disab3,Limiting disability,64.9,8.4,26.7,74
borough,Islington,2018-19,Disab3,No disability,76.3,7.7,16.0,302
borough,Islington,2018-19,Disab3,Non-limiting disability,82.3,13.0,4.7,72
borough,Kensington and Chelsea,2018-19,Disab3,Limiting disability,50.3,9.0,40.7,71
borough,Kensington and Chelsea,2018-19,Disab3,No disability,77.4,8.3,14.4,291
borough,Kensington and Chelsea,2018-19,Disab3,Non-limiting disability,64.9,18.5,16.6,72
borough,Kingston upon Thames,2018-19,Disab3,Limiting disability,59.5,22.1,18.4,68
borough,Kingston upon Thames,2018-19,Disab3,No disability,70.3,14.0,15.7,311
borough,Kingston upon Thames,2018-19,Disab3,Non-limiting disability,85.1,4.2,10.7,94
borough,Lambeth,2018-19,Disab3,Limiting disability,65.1,7.0,27.9,62
borough,Lambeth,2018-19,Disab3,No disability,76.7,8.3,14.9,316
borough,Lambeth,2018-19,Disab3,Non-limiting disability,72.5,8.6,18.9,91
borough,Lewisham,2018-19,Disab3,Limiting disability,65.3,9.4,25.2,66
borough,Lewisham,2018-19,Disab3,No disability,75.0,9.1,15.9,337
borough,Lewisham,2018-19,Disab3,Non-limiting disability,71.9,12.2,15.9,84
borough,Merton,2018-19,Disab3,Limiting disability,57.0,6.3,36.6,52
borough,Merton,2018-19,Disab3,No disability,70.0,11.4,18.6,342
borough,Merton,2018-19,Disab3,Non-limiting disability,71.7,15.3,13.0,87
borough,Newham,2018-19,Disab3,Limiting disability,49.7,10.5,39.8,73
borough,Newham,2018-19,Disab3,No disability,64.5,10.4,25.1,310
borough,Newham,2018-19,Disab3,Non-limiting disability,40.2,22.5,37.3,56
borough,Redbridge,2018-19,Disab3,Limiting disability,46.0,13.5,40.5,62
borough,Redbridge,2018-19,Disab3,No disability,61.6,15.9,22.5,334
borough,Redbridge,2018-19,Disab3,Non-limiting disability,65.4,14.5,20.1,63
borough,Richmond upon Thames,2018-19,Disab3,Limiting disability,50.2,8.9,40.9,54
borough,Richmond upon Thames,2018-19,Disab3,No disability,80.1,10.6,9.3,312
borough,Richmond upon Thames,2018-19,Disab3,Non-limiting disability,78.3,6.6,15.2,117
borough,Southwark,2018-19,Disab3,Limiting disability,45.1,12.3,42.6,62
borough,Southwark,2018-19,Disab3,No disability,75.5,7.2,17.3,328
borough,Southwark,2018-19,Disab3,Non-limiting disability,78.7,1.6,19.6,77
borough,Sutton,2018-19,Disab3,Limiting disability,53.8,15.1,31.2,69
borough,Sutton,2018-19,Disab3,No disability,76.5,9.4,14.1,337
borough,Sutton,2018-19,Disab3,Non-limiting disability,67.1,7.2,25.7,87
borough,Tower Hamlets,2018-19,Disab3,Limiting disability,49.1,21.8,29.1,56
borough,Tower Hamlets,2018-19,Disab3,No disability,70.8,7.5,21.7,346
