Respondent_Serial,Region_name,CSP_name,wt_gross,GEND3,SCHYR_5_2,eth6,Disab_All_POP,IMD_QUINTILE,IMDDECILE,urbanrural2,mins_modplus_everywhere_Week_ALL,mins_modplus_inschool_Week_ALL,mins_modplus_outschool_Week_ALL,Week_60plus_MP_ALL_GR4,DAYSNUMMPWK_everywhere,Days_60plus_MP_ALL,WellB_Happy,WellB_Lifesat,SchTrav_bcd_ACTIVE,Daily_mile,gender_label,year_band,ethnicity_label,meets_guideline
284374,7,12,65.4906875014615,1.0,3,1.0,2.0,4,8,1,0,0,0,4,0,0,10.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
284375,7,12,65.4906875014615,1.0,3,2.0,2.0,4,8,1,90,30,60,4,1,1,8.0,-98.0,1,2.0,Boy,Yr3-4,White Other,0.0
284380,7,12,65.4896229485955,2.0,3,1.0,3.0,4,8,1,630,130,500,2,7,5,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
284383,7,12,65.4906875014615,1.0,3,1.0,2.0,4,8,1,0,0,0,4,0,0,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
284412,7,12,65.4896229485955,2.0,3,1.0,2.0,4,8,1,695,130,565,2,4,3,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
284414,7,12,65.4896229485955,2.0,3,1.0,2.0,4,8,1,605,220,385,2,7,6,9.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
284423,7,12,65.4896229485955,2.0,3,1.0,1.0,4,8,1,290,30,260,3,2,2,6.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
284446,7,12,65.4896229485955,2.0,3,1.0,2.0,4,8,1,360,40,320,3,7,4,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
284458,7,12,65.4896229485955,2.0,3,3.0,2.0,4,8,1,585,145,440,2,7,4,9.0,-98.0,1,2.0,Girl,Yr3-4,Mixed,1.0
284686,7,12,247.726980442414,2.0,1,1.0,2.0,4,8,1,0,0,0,4,0,0,-98.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
284770,7,12,243.275117991792,1.0,1,1.0,3.0,4,8,1,880,470,410,2,7,6,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
284815,7,12,247.726980442414,2.0,1,1.0,2.0,4,8,1,1170,640,530,1,7,7,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
285501,7,12,243.275117991792,1.0,1,1.0,2.0,4,8,1,590,260,330,2,6,6,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
231467,7,43,65.0702901870461,1.0,5,1.0,2.0,4,8,2,40,30,10,4,0,0,5.0,8.0,2,,Boy,Yr5-6,White British,0.0
231469,7,43,52.9123455257662,2.0,5,1.0,2.0,4,8,2,910,210,700,2,5,5,4.0,5.0,2,,Girl,Yr5-6,White British,1.0
231473,7,43,65.0702901870461,1.0,5,1.0,2.0,4,8,2,90,30,60,4,5,1,10.0,8.0,2,,Boy,Yr5-6,White British,0.0
231475,7,43,52.9123455257662,2.0,5,1.0,1.0,4,8,2,160,30,130,4,2,0,0.0,4.0,2,,Girl,Yr5-6,White British,0.0
231476,7,43,65.0702901870461,1.0,5,1.0,2.0,4,8,2,1205,265,940,1,7,7,7.0,6.0,2,,Boy,Yr5-6,White British,1.0
231481,7,43,52.9123455257662,2.0,5,1.0,1.0,4,8,2,695,210,485,2,4,3,4.0,3.0,2,,Girl,Yr5-6,White British,1.0
231483,7,43,65.0702901870461,1.0,5,4.0,1.0,4,8,2,0,0,0,4,0,0,7.0,7.0,2,,Boy,Yr5-6,Asian,0.0
231484,7,43,65.0702901870461,1.0,5,1.0,2.0,4,8,2,320,180,140,3,4,2,6.0,7.0,1,,Boy,Yr5-6,White British,0.0
231485,7,43,65.0702901870461,1.0,5,1.0,1.0,4,8,2,30,5,25,4,0,0,2.0,4.0,2,,Boy,Yr5-6,White British,0.0
231493,7,43,52.9123455257662,2.0,5,1.0,2.0,4,8,2,1050,365,685,2,5,5,8.0,6.0,2,,Girl,Yr5-6,White British,1.0
231494,7,43,65.0702901870461,1.0,5,4.0,2.0,4,8,2,895,300,595,1,7,7,5.0,4.0,1,,Boy,Yr5-6,Asian,1.0
231498,7,43,65.0702901870461,1.0,5,1.0,2.0,4,8,2,1770,595,1175,1,7,7,7.0,7.0,2,,Boy,Yr5-6,White British,1.0
231509,7,43,65.0702901870461,1.0,5,1.0,3.0,4,8,2,70,10,60,4,0,1,0.0,1.0,2,,Boy,Yr5-6,White British,0.0
231510,7,43,65.0702901870461,1.0,5,1.0,2.0,4,8,2,615,225,390,2,5,6,7.0,7.0,1,,Boy,Yr5-6,White British,1.0
231542,7,43,52.9123455257662,2.0,5,4.0,1.0,4,8,2,30,30,0,4,5,0,5.0,7.0,1,,Girl,Yr5-6,Asian,0.0
231583,7,43,52.9123455257662,2.0,5,2.0,1.0,4,8,2,455,210,245,2,5,3,3.0,5.0,2,,Girl,Yr5-6,White Other,1.0
231589,7,43,52.9123455257662,2.0,5,3.0,1.0,4,8,2,35,0,35,4,0,0,10.0,8.0,2,,Girl,Yr5-6,Mixed,0.0
231819,7,43,52.9123455257662,2.0,5,1.0,1.0,4,8,2,140,60,80,4,1,1,0.0,0.0,1,,Girl,Yr5-6,White British,0.0
234122,7,43,52.9123455257662,2.0,5,3.0,2.0,4,8,2,285,60,225,3,2,3,8.0,8.0,2,,Girl,Yr5-6,Mixed,0.0
234131,7,43,65.0702901870461,1.0,5,1.0,1.0,4,8,2,490,320,170,2,6,5,9.0,9.0,1,,Boy,Yr5-6,White British,1.0
255448,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,940,295,645,1,7,7,7.0,7.0,2,,Boy,Yr3-4,White British,1.0
255449,7,43,57.9174306243168,1.0,4,1.0,3.0,4,8,2,480,85,395,2,6,5,7.0,3.0,1,,Boy,Yr3-4,White British,1.0
255450,7,43,57.9174306243168,1.0,4,1.0,1.0,4,8,2,300,120,180,3,4,2,3.0,6.0,2,,Boy,Yr3-4,White British,0.0
255451,7,43,52.6777824488755,2.0,4,1.0,2.0,4,8,2,70,60,10,4,4,0,7.0,8.0,2,,Girl,Yr3-4,White British,0.0
255452,7,43,52.6777824488755,2.0,4,1.0,2.0,4,8,2,1320,525,795,1,7,7,1.0,8.0,2,,Girl,Yr3-4,White British,1.0
255453,7,43,52.6777824488755,2.0,4,1.0,2.0,4,8,2,395,220,175,3,5,3,6.0,7.0,2,,Girl,Yr3-4,White British,0.0
255455,7,43,52.6777824488755,2.0,4,1.0,1.0,4,8,2,385,95,290,3,4,3,0.0,3.0,1,,Girl,Yr3-4,White British,0.0
255456,7,43,52.6777824488755,2.0,4,1.0,2.0,4,8,2,0,0,0,4,0,0,9.0,10.0,1,,Girl,Yr3-4,White British,0.0
255457,7,43,52.6777824488755,2.0,4,1.0,3.0,4,8,2,40,30,10,4,2,0,3.0,4.0,1,,Girl,Yr3-4,White British,0.0
255458,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,865,265,600,2,5,5,7.0,8.0,2,,Boy,Yr3-4,White British,1.0
255461,7,43,52.6777824488755,2.0,4,1.0,2.0,4,8,2,360,150,210,3,5,3,7.0,7.0,2,,Girl,Yr3-4,White British,0.0
255462,7,43,57.9174306243168,1.0,4,1.0,4.0,4,8,2,1150,440,710,2,7,6,7.0,2.0,2,,Boy,Yr3-4,White British,1.0
255464,7,43,52.6777824488755,2.0,4,5.0,2.0,4,8,2,270,95,175,3,3,2,7.0,4.0,2,,Girl,Yr3-4,Black,0.0
255465,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,295,90,205,3,6,1,8.0,8.0,1,,Boy,Yr3-4,White British,0.0
255466,7,43,52.6777824488755,2.0,4,1.0,2.0,4,8,2,390,70,320,3,7,5,9.0,9.0,1,,Girl,Yr3-4,White British,0.0
255468,7,43,52.6777824488755,2.0,4,1.0,3.0,4,8,2,2515,785,1730,1,7,7,7.0,6.0,2,,Girl,Yr3-4,White British,1.0
255469,7,43,52.6777824488755,2.0,4,1.0,1.0,4,8,2,520,220,300,2,6,4,8.0,6.0,2,,Girl,Yr3-4,White British,1.0
255471,7,43,57.9174306243168,1.0,4,1.0,1.0,4,8,2,0,0,0,4,5,0,10.0,7.0,1,,Boy,Yr3-4,White British,0.0
255473,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,255,95,160,3,2,2,7.0,7.0,2,,Boy,Yr3-4,White British,0.0
255475,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,865,135,730,1,6,7,10.0,9.0,2,,Boy,Yr3-4,White British,1.0
255476,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,940,265,675,1,7,7,10.0,9.0,2,,Boy,Yr3-4,White British,1.0
255482,7,43,52.6777824488755,2.0,4,1.0,1.0,4,8,2,1075,430,645,1,7,7,7.0,6.0,1,,Girl,Yr3-4,White British,1.0
255486,7,43,57.9174306243168,1.0,4,2.0,2.0,4,8,2,600,210,390,2,5,5,5.0,9.0,2,,Boy,Yr3-4,White Other,1.0
255488,7,43,57.9174306243168,1.0,4,1.0,2.0,4,8,2,875,265,610,2,5,5,7.0,9.0,2,,Boy,Yr3-4,White British,1.0
255496,7,43,57.9174306243168,1.0,4,1.0,3.0,4,8,2,360,180,180,3,7,3,6.0,8.0,2,,Boy,Yr3-4,White British,0.0
255509,7,43,55.2355134889599,,4,,,4,8,2,1560,625,935,2,7,6,,,2,,,Yr3-4,,1.0
262811,7,43,52.6777824488755,2.0,4,1.0,1.0,4,8,2,1435,270,1165,1,7,7,6.0,4.0,2,,Girl,Yr3-4,White British,1.0
5973,7,8,533.168486667639,1.0,1,1.0,2.0,2,3,1,320,100,220,3,3,3,-98.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
5975,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,1800,1075,725,2,5,5,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
5976,7,8,533.168486667639,1.0,1,1.0,3.0,2,3,1,395,70,325,3,7,3,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
5981,7,8,533.168486667639,1.0,1,1.0,2.0,2,3,1,1040,310,730,1,7,7,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
6256,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,265,70,195,3,5,0,-98.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
6326,7,8,533.168486667639,1.0,1,1.0,2.0,2,3,1,520,70,450,2,6,4,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
6410,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,575,200,375,2,7,5,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
6411,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,640,100,540,2,7,5,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
6479,7,8,533.168486667639,1.0,1,1.0,2.0,2,3,1,840,100,740,2,7,6,-98.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
6880,7,8,533.168486667639,1.0,1,1.0,2.0,2,3,1,1560,440,1120,1,7,7,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
6885,7,8,533.168486667639,1.0,1,5.0,2.0,2,3,1,320,90,230,3,2,2,-98.0,-98.0,2,2.0,Boy,Yr1-2,Black,0.0
7005,7,8,541.441382847455,2.0,1,2.0,2.0,2,3,1,405,150,255,3,6,4,-98.0,-98.0,1,2.0,Girl,Yr1-2,White Other,0.0
7028,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,360,310,50,3,5,3,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
7069,7,8,533.168486667639,1.0,1,1.0,2.0,2,3,1,1185,230,955,1,7,7,-98.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
7110,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,530,110,420,2,3,4,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
7117,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,590,100,490,2,6,6,-98.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
27990,7,8,94.2671545055399,1.0,3,1.0,2.0,2,3,1,200,15,185,4,1,1,7.0,-98.0,3,2.0,Boy,Yr3-4,White British,0.0
27992,7,8,541.441382847455,2.0,1,1.0,2.0,2,3,1,370,0,370,3,2,2,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
28651,7,8,119.60977395479,2.0,2,1.0,2.0,2,3,1,320,200,120,3,5,2,7.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
28863,7,8,127.022915903776,1.0,2,1.0,2.0,2,3,1,255,0,255,3,7,1,10.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
28905,7,8,119.60977395479,2.0,2,1.0,2.0,2,3,1,515,115,400,2,7,4,8.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
30186,7,8,80.1732908532146,2.0,3,1.0,2.0,2,3,1,205,50,155,4,3,2,8.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
30187,7,8,119.60977395479,2.0,2,1.0,2.0,2,3,1,0,0,0,4,0,0,8.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
39080,7,8,127.022915903776,1.0,2,1.0,2.0,2,3,1,570,90,480,2,7,5,10.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
157072,7,15,135.938337439097,1.0,1,1.0,1.0,5,10,1,1155,210,945,1,7,7,-98.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
157075,7,15,135.938337439097,1.0,1,1.0,2.0,5,10,1,595,270,325,1,7,7,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
157106,7,15,135.938337439097,1.0,1,1.0,1.0,5,10,1,430,70,360,2,4,5,-98.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
157461,7,15,135.938337439097,1.0,1,1.0,1.0,5,10,1,335,160,175,3,5,2,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
157545,7,15,138.047659751006,2.0,1,1.0,2.0,5,10,1,475,110,365,2,7,4,-98.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
157945,7,15,138.047659751006,2.0,1,1.0,1.0,5,10,1,100,50,50,4,2,0,-98.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
157967,7,15,138.047659751006,2.0,1,5.0,2.0,5,10,1,855,340,515,2,6,6,-98.0,-98.0,1,2.0,Girl,Yr1-2,Black,1.0
157972,7,15,135.938337439097,1.0,1,3.0,2.0,5,10,1,1255,330,925,1,7,7,-98.0,-98.0,1,2.0,Boy,Yr1-2,Mixed,1.0
158160,7,15,135.938337439097,1.0,1,2.0,2.0,5,10,1,345,70,275,3,5,3,-98.0,-98.0,1,2.0,Boy,Yr1-2,White Other,0.0
158165,7,15,138.047659751006,2.0,1,5.0,2.0,5,10,1,160,30,130,4,2,1,-98.0,-98.0,1,2.0,Girl,Yr1-2,Black,0.0
159698,7,15,135.938337439097,1.0,1,1.0,2.0,5,10,1,405,170,235,3,5,3,-98.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
163626,7,15,108.632324897262,2.0,2,3.0,2.0,5,10,1,260,55,205,3,3,2,7.0,-98.0,2,2.0,Girl,Yr1-2,Mixed,0.0
163629,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,2180,475,1705,1,7,7,9.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
163630,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,1590,405,1185,1,7,7,5.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
163631,7,15,115.365107167197,1.0,2,5.0,1.0,5,10,1,675,140,535,2,6,5,8.0,-98.0,1,2.0,Boy,Yr1-2,Black,1.0
163632,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,265,90,175,3,5,1,9.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163635,7,15,115.365107167197,1.0,2,6.0,2.0,5,10,1,1160,225,935,1,7,7,9.0,-98.0,1,2.0,Boy,Yr1-2,Other,1.0
163636,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,1780,490,1290,1,7,7,0.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
163637,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,285,80,205,3,3,1,10.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
163639,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,60,15,45,4,5,0,10.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
163640,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,385,150,235,3,4,4,3.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163642,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,355,180,175,3,5,3,9.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
163643,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,205,130,75,4,5,1,6.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163646,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,840,140,700,1,7,7,8.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
163647,7,15,108.632324897262,2.0,2,5.0,1.0,5,10,1,2195,460,1735,1,7,7,10.0,-98.0,1,2.0,Girl,Yr1-2,Black,1.0
163649,7,15,111.948117608405,4.0,2,2.0,4.0,5,10,1,195,115,80,4,5,1,3.0,-98.0,2,2.0,,Yr1-2,White Other,0.0
163653,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,1205,310,895,2,7,6,10.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
163656,7,15,115.365107167197,1.0,2,2.0,2.0,5,10,1,245,225,20,3,5,0,8.0,-98.0,2,2.0,Boy,Yr1-2,White Other,0.0
163688,7,15,115.365107167197,1.0,2,2.0,2.0,5,10,1,710,215,495,1,7,7,10.0,-98.0,1,2.0,Boy,Yr1-2,White Other,1.0
163692,7,15,115.365107167197,1.0,2,5.0,3.0,5,10,1,1250,140,1110,2,6,6,0.0,-98.0,1,2.0,Boy,Yr1-2,Black,1.0
163695,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,155,75,80,4,2,0,8.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
163696,7,15,108.632324897262,2.0,2,1.0,3.0,5,10,1,165,75,90,4,7,0,8.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163698,7,15,115.365107167197,1.0,2,1.0,3.0,5,10,1,0,0,0,4,0,0,10.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
163701,7,15,115.365107167197,1.0,2,1.0,3.0,5,10,1,170,65,105,4,3,2,6.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
163704,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,250,105,145,3,5,1,10.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163705,7,15,115.365107167197,1.0,2,2.0,2.0,5,10,1,1750,185,1565,1,7,7,7.0,-98.0,1,2.0,Boy,Yr1-2,White Other,1.0
163708,7,15,115.365107167197,1.0,2,6.0,2.0,5,10,1,145,0,145,4,7,0,10.0,-98.0,1,2.0,Boy,Yr1-2,Other,0.0
163847,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,95,15,80,4,4,0,10.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
163848,7,15,108.632324897262,2.0,2,3.0,2.0,5,10,1,2760,495,2265,1,7,7,10.0,-98.0,2,2.0,Girl,Yr1-2,Mixed,1.0
163852,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,170,140,30,4,5,0,9.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
163854,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,320,90,230,3,4,3,9.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
163855,7,15,108.632324897262,2.0,2,6.0,2.0,5,10,1,85,30,55,4,5,0,9.0,-98.0,1,2.0,Girl,Yr1-2,Other,0.0
163860,7,15,108.632324897262,2.0,2,6.0,3.0,5,10,1,95,45,50,4,5,0,8.0,-98.0,1,2.0,Girl,Yr1-2,Other,0.0
163863,7,15,115.365107167197,1.0,2,7.0,2.0,5,10,1,245,50,195,3,3,1,10.0,-98.0,1,2.0,Boy,Yr1-2,,0.0
163864,7,15,115.365107167197,1.0,2,1.0,1.0,5,10,1,605,195,410,1,7,7,3.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
163867,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,475,235,240,2,7,3,5.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
163875,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,210,85,125,3,6,1,10.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163877,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,280,115,165,3,6,2,5.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163891,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,75,15,60,4,5,0,6.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163895,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,10,0,10,4,5,0,9.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
163899,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,100,80,20,4,5,0,4.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163904,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,155,90,65,4,2,1,7.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
163909,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,0,0,0,4,0,0,8.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163911,7,15,108.632324897262,2.0,2,1.0,3.0,5,10,1,790,180,610,1,7,7,8.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
163914,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,0,0,0,4,0,0,6.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
163915,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,1340,290,1050,1,7,7,8.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
163916,7,15,115.365107167197,1.0,2,4.0,3.0,5,10,1,1520,250,1270,1,7,7,5.0,-98.0,2,2.0,Boy,Yr1-2,Asian,1.0
163917,7,15,108.632324897262,2.0,2,2.0,1.0,5,10,1,110,10,100,4,0,0,5.0,-98.0,2,2.0,Girl,Yr1-2,White Other,0.0
163938,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,115,40,75,4,7,1,8.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
163990,7,15,115.365107167197,1.0,2,2.0,2.0,5,10,1,435,115,320,2,5,3,6.0,-98.0,2,2.0,Boy,Yr1-2,White Other,1.0
163993,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,925,270,655,1,7,7,7.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
163997,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,0,0,0,4,0,0,10.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
164006,7,15,108.632324897262,2.0,2,1.0,2.0,5,10,1,15,0,15,4,0,0,5.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
164012,7,15,115.365107167197,1.0,2,1.0,2.0,5,10,1,100,0,100,4,1,1,8.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
164033,7,15,135.938337439097,1.0,1,1.0,3.0,5,10,1,1060,140,920,1,7,7,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
164350,7,15,79.6074810508477,1.0,3,7.0,2.0,5,10,1,1450,230,1220,1,7,7,9.0,-98.0,1,2.0,Boy,Yr3-4,,1.0
164351,7,15,73.4156304410401,4.0,3,1.0,3.0,5,10,1,1830,435,1395,1,7,7,10.0,-98.0,1,2.0,,Yr3-4,White British,1.0
164352,7,15,79.6074810508477,1.0,3,2.0,2.0,5,10,1,205,75,130,4,5,1,6.0,-98.0,1,2.0,Boy,Yr3-4,White Other,0.0
164353,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,600,140,460,2,7,5,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164354,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,740,50,690,2,6,5,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
164355,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,455,170,285,2,6,5,10.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
164357,7,15,67.7053828668858,2.0,3,6.0,3.0,5,10,1,685,185,500,2,7,5,7.0,-98.0,1,2.0,Girl,Yr3-4,Other,1.0
164359,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,625,150,475,2,6,6,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164360,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,605,175,430,2,7,6,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164361,7,15,67.7053828668858,2.0,3,1.0,1.0,5,10,1,305,85,220,3,7,2,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164362,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,785,235,550,1,7,7,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164363,7,15,79.6074810508477,1.0,3,1.0,3.0,5,10,1,1700,355,1345,1,7,7,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164364,7,15,67.7053828668858,2.0,3,1.0,3.0,5,10,1,720,155,565,2,6,6,9.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164365,7,15,79.6074810508477,1.0,3,1.0,1.0,5,10,1,50,15,35,4,0,0,8.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
164368,7,15,67.7053828668858,2.0,3,1.0,1.0,5,10,1,220,15,205,3,3,2,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164369,7,15,79.6074810508477,1.0,3,1.0,3.0,5,10,1,1260,265,995,1,7,7,7.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164370,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,360,155,205,3,7,3,4.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
164371,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,480,180,300,2,5,5,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164373,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,1110,395,715,1,7,7,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164374,7,15,67.7053828668858,2.0,3,1.0,1.0,5,10,1,35,10,25,4,1,0,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164375,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,585,510,75,2,5,5,3.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164378,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,1380,185,1195,1,7,7,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164380,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,125,25,100,4,5,1,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164386,7,15,79.6074810508477,1.0,3,1.0,1.0,5,10,1,705,100,605,1,5,7,7.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164398,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,15,15,0,4,5,0,9.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
