session_id,provider_group,source_operator,name,activity_type,activity_raw,is_free,price_gbp,location_name,postcode,borough,latitude,longitude,start_time,end_time,days_of_week,session_count,is_online,url
V_02649,Everyone Active,Everyone Active,Lane Swim Med Mon 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM080075&Culture=en-GB
V_02650,Everyone Active,Everyone Active,Lane Swim Med Mon 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Monday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM090075&Culture=en-GB
V_02651,Everyone Active,Everyone Active,Lane Swim Med Mon 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Monday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM100075&Culture=en-GB
V_02652,Everyone Active,Everyone Active,Lane Swim Med Mon 11:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,10:00,11:00,Monday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM110075&Culture=en-GB
V_02653,Everyone Active,Everyone Active,Lane Swim Med Mon 12:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,11:00,12:00,Monday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM120175&Culture=en-GB
V_02654,Everyone Active,Everyone Active,Lane Swim Med Mon 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM130225&Culture=en-GB
V_02655,Everyone Active,Everyone Active,Lane Swim Med Mon 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Monday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM140075&Culture=en-GB
V_02656,Everyone Active,Everyone Active,Lane Swim Med Mon 15:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,14:00,15:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM150125&Culture=en-GB
V_02657,Everyone Active,Everyone Active,Lane Swim Med Mon 16:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,15:00,16:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM160075&Culture=en-GB
V_02658,Everyone Active,Everyone Active,Lane Swim Med Mon 17:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,16:00,17:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM170075&Culture=en-GB
V_02659,Everyone Active,Everyone Active,Lane Swim Med Mon 20:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,19:00,20:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4MM200175&Culture=en-GB
V_02660,Everyone Active,Everyone Active,Lane Swim Med Sat 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4MM080075&Culture=en-GB
V_02661,Everyone Active,Everyone Active,Lane Swim Med Sat 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4MM090075&Culture=en-GB
V_02662,Everyone Active,Everyone Active,Lane Swim Med Sat 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4MM100075&Culture=en-GB
V_02663,Everyone Active,Everyone Active,Lane Swim Med Sat 12:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,11:00,12:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4MM120075&Culture=en-GB
V_02664,Everyone Active,Everyone Active,Lane Swim Med Sat 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4MM130075&Culture=en-GB
V_02665,Everyone Active,Everyone Active,Lane Swim Med Sat 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4MM140075&Culture=en-GB
V_02666,Everyone Active,Everyone Active,Lane Swim Med Sun 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM080075&Culture=en-GB
V_02667,Everyone Active,Everyone Active,Lane Swim Med Sun 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM090075&Culture=en-GB
V_02668,Everyone Active,Everyone Active,Lane Swim Med Sun 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM100075&Culture=en-GB
V_02669,Everyone Active,Everyone Active,Lane Swim Med Sun 11:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,10:00,11:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM110075&Culture=en-GB
V_02670,Everyone Active,Everyone Active,Lane Swim Med Sun 12:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,11:00,12:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM120075&Culture=en-GB
V_02671,Everyone Active,Everyone Active,Lane Swim Med Sun 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM130075&Culture=en-GB
V_02672,Everyone Active,Everyone Active,Lane Swim Med Sun 18:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,17:00,18:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4MM180225&Culture=en-GB
V_02673,Everyone Active,Everyone Active,Lane Swim Med Thu 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM063075&Culture=en-GB
V_02674,Everyone Active,Everyone Active,Lane Swim Med Thu 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Thursday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM080175&Culture=en-GB
V_02675,Everyone Active,Everyone Active,Lane Swim Med Thu 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM090075&Culture=en-GB
V_02676,Everyone Active,Everyone Active,Lane Swim Med Thu 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM100075&Culture=en-GB
V_02677,Everyone Active,Everyone Active,Lane Swim Med Thu 11:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,10:00,11:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM110075&Culture=en-GB
V_02678,Everyone Active,Everyone Active,Lane Swim Med Thu 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM130075&Culture=en-GB
V_02679,Everyone Active,Everyone Active,Lane Swim Med Thu 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM140075&Culture=en-GB
V_02680,Everyone Active,Everyone Active,Lane Swim Med Thu 15:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,14:00,15:00,Thursday,1,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM150075&Culture=en-GB
V_02681,Everyone Active,Everyone Active,Lane Swim Med Thu 16:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,15:00,16:00,Thursday,1,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM160075&Culture=en-GB
V_02682,Everyone Active,Everyone Active,Lane Swim Med Thu 17:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,16:00,17:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM170075&Culture=en-GB
V_02683,Everyone Active,Everyone Active,Lane Swim Med Thu 20:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,19:00,20:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4MM200075&Culture=en-GB
V_02684,Everyone Active,Everyone Active,Lane Swim Med Tue 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM063075&Culture=en-GB
V_02685,Everyone Active,Everyone Active,Lane Swim Med Tue 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Tuesday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM080325&Culture=en-GB
V_02686,Everyone Active,Everyone Active,Lane Swim Med Tue 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM090075&Culture=en-GB
V_02687,Everyone Active,Everyone Active,Lane Swim Med Tue 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM100725&Culture=en-GB
V_02688,Everyone Active,Everyone Active,Lane Swim Med Tue 11:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,10:00,11:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM110075&Culture=en-GB
V_02689,Everyone Active,Everyone Active,Lane Swim Med Tue 12:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,11:00,12:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM120075&Culture=en-GB
V_02690,Everyone Active,Everyone Active,Lane Swim Med Tue 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM130075&Culture=en-GB
V_02691,Everyone Active,Everyone Active,Lane Swim Med Tue 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM140075&Culture=en-GB
V_02692,Everyone Active,Everyone Active,Lane Swim Med Tue 15:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,14:00,15:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4MM150075&Culture=en-GB
V_02693,Everyone Active,Everyone Active,Lane Swim Med Wed 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Wednesday,3,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM063075&Culture=en-GB
V_02694,Everyone Active,Everyone Active,Lane Swim Med Wed 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Wednesday,6,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM080175&Culture=en-GB
V_02695,Everyone Active,Everyone Active,Lane Swim Med Wed 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Wednesday,3,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM090075&Culture=en-GB
V_02696,Everyone Active,Everyone Active,Lane Swim Med Wed 11:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,10:00,11:00,Wednesday,3,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM110074&Culture=en-GB
V_02697,Everyone Active,Everyone Active,Lane Swim Med Wed 12:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,11:00,12:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM120174&Culture=en-GB
V_02698,Everyone Active,Everyone Active,Lane Swim Med Wed 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM130175&Culture=en-GB
V_02699,Everyone Active,Everyone Active,Lane Swim Med Wed 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM140075&Culture=en-GB
V_02700,Everyone Active,Everyone Active,Lane Swim Med Wed 15:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,14:00,15:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM150075&Culture=en-GB
V_02701,Everyone Active,Everyone Active,Lane Swim Med Wed 16:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,15:00,16:00,Wednesday,1,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM160075&Culture=en-GB
V_02702,Everyone Active,Everyone Active,Lane Swim Med Wed 17:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,16:00,17:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4MM170075&Culture=en-GB
V_02703,Everyone Active,Everyone Active,Lane Swim Slow Fri 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4SM063075&Culture=en-GB
V_02704,Everyone Active,Everyone Active,Lane Swim Slow Fri 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Friday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4SM080075&Culture=en-GB
V_02705,Everyone Active,Everyone Active,Lane Swim Slow Mon 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM063075&Culture=en-GB
V_02706,Everyone Active,Everyone Active,Lane Swim Slow Mon 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM080075&Culture=en-GB
V_02707,Everyone Active,Everyone Active,Lane Swim Slow Mon 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM090075&Culture=en-GB
V_02708,Everyone Active,Everyone Active,Lane Swim Slow Mon 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM100075&Culture=en-GB
V_02709,Everyone Active,Everyone Active,Lane Swim Slow Mon 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM130075&Culture=en-GB
V_02710,Everyone Active,Everyone Active,Lane Swim Slow Mon 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM140075&Culture=en-GB
V_02711,Everyone Active,Everyone Active,Lane Swim Slow Mon 15:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,14:00,15:00,Monday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1791WS4SM150025&Culture=en-GB
V_02712,Everyone Active,Everyone Active,Lane Swim Slow Sat 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Saturday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1796WS4SM080075&Culture=en-GB
V_02713,Everyone Active,Everyone Active,Lane Swim Slow Sun 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Sunday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1797WS4SM080125&Culture=en-GB
V_02714,Everyone Active,Everyone Active,Lane Swim Slow Thu 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Thursday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4SM063075&Culture=en-GB
V_02715,Everyone Active,Everyone Active,Lane Swim Slow Thu 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Thursday,4,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1794WS4SM080175&Culture=en-GB
V_02716,Everyone Active,Everyone Active,Lane Swim Slow Tue 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4SM063075&Culture=en-GB
V_02717,Everyone Active,Everyone Active,Lane Swim Slow Tue 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Tuesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1792WS4SM080075&Culture=en-GB
V_02718,Everyone Active,Everyone Active,Lane Swim Slow Wed 06:30,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,05:30,07:00,Wednesday,3,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4SM063075&Culture=en-GB
V_02719,Everyone Active,Everyone Active,Lane Swim Slow Wed 08:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,07:00,08:00,Wednesday,6,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4SM080175&Culture=en-GB
V_02720,Everyone Active,Everyone Active,Lane Swim Slow Wed 12:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,11:00,12:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4SM120075&Culture=en-GB
V_02721,Everyone Active,Everyone Active,Lane Swim Slow Wed 20:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,19:00,20:00,Wednesday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1793WS4SM200075&Culture=en-GB
V_02870,Everyone Active,Everyone Active,Public Swimming Fri 09:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,08:00,09:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM090075&Culture=en-GB
V_02871,Everyone Active,Everyone Active,Public Swimming Fri 10:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,09:00,10:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM100075&Culture=en-GB
V_02872,Everyone Active,Everyone Active,Public Swimming Fri 11:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,10:00,11:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM110075&Culture=en-GB
V_02873,Everyone Active,Everyone Active,Public Swimming Fri 13:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,12:00,13:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM130075&Culture=en-GB
V_02874,Everyone Active,Everyone Active,Public Swimming Fri 14:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,13:00,14:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM140075&Culture=en-GB
V_02875,Everyone Active,Everyone Active,Public Swimming Fri 15:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,14:00,15:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM150075&Culture=en-GB
V_02876,Everyone Active,Everyone Active,Public Swimming Fri 16:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,15:00,16:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM160075&Culture=en-GB
V_02877,Everyone Active,Everyone Active,Public Swimming Fri 17:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,16:00,17:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM170075&Culture=en-GB
V_02878,Everyone Active,Everyone Active,Public Swimming Fri 18:00,Swimming,Swimming,False,4.05,Becontree Heath Leisure Centre,RM10 7FH,Barking and Dagenham,51.56090590363,0.148615772836137,17:00,18:00,Friday,2,False,https://book.everyoneactive.com/Connect/landing.aspx?Site=0179&Activities=1795WS4AM180075&Culture=en-GB
