session_id,provider_group,source_operator,name,activity_type,activity_raw,borough,location_name,street_address,postcode,latitude,longitude,start_time,end_time,days_of_week,is_free,price_gbp,session_count,is_online,url,first_session_id,source_file
V_18758,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,14:30,15:15,Sunday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-28T15-30-00,Person2_VenueActivity_London.csv
V_18759,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,14:30,15:15,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T15-30-00,Person2_VenueActivity_London.csv
V_18760,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,14:30,15:15,Tuesday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-30T15-30-00,Person2_VenueActivity_London.csv
V_18761,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,14:30,15:15,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T15-30-00,Person2_VenueActivity_London.csv
V_18762,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T16-15-00,Person2_VenueActivity_London.csv
V_18763,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T16-15-00,Person2_VenueActivity_London.csv
V_18764,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Saturday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-07-04T16-15-00,Person2_VenueActivity_London.csv
V_18765,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Sunday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-28T16-15-00,Person2_VenueActivity_London.csv
V_18766,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T16-15-00,Person2_VenueActivity_London.csv
V_18767,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Tuesday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-30T16-15-00,Person2_VenueActivity_London.csv
V_18768,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,15:15,16:00,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T16-15-00,Person2_VenueActivity_London.csv
V_18769,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T17-00-00,Person2_VenueActivity_London.csv
V_18770,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Monday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-07-06T17-00-00,Person2_VenueActivity_London.csv
V_18771,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Saturday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-07-04T17-00-00,Person2_VenueActivity_London.csv
V_18772,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Sunday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-28T17-00-00,Person2_VenueActivity_London.csv
V_18773,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T17-00-00,Person2_VenueActivity_London.csv
V_18774,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Tuesday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-30T17-00-00,Person2_VenueActivity_London.csv
V_18775,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:00,16:45,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T17-00-00,Person2_VenueActivity_London.csv
V_18776,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T17-45-00,Person2_VenueActivity_London.csv
V_18777,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T17-45-00,Person2_VenueActivity_London.csv
V_18778,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Saturday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-27T17-45-00,Person2_VenueActivity_London.csv
V_18779,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Sunday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-28T17-45-00,Person2_VenueActivity_London.csv
V_18780,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T17-45-00,Person2_VenueActivity_London.csv
V_18781,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Tuesday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-30T17-45-00,Person2_VenueActivity_London.csv
V_18782,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,16:45,17:30,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T17-45-00,Person2_VenueActivity_London.csv
V_18783,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T18-30-00,Person2_VenueActivity_London.csv
V_18784,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T18-30-00,Person2_VenueActivity_London.csv
V_18785,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Saturday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-27T18-30-00,Person2_VenueActivity_London.csv
V_18786,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Sunday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-28T18-30-00,Person2_VenueActivity_London.csv
V_18787,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T18-30-00,Person2_VenueActivity_London.csv
V_18788,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Tuesday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-30T18-30-00,Person2_VenueActivity_London.csv
V_18789,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:15,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T18-30-00,Person2_VenueActivity_London.csv
V_18790,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,18:15,19:00,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T19-15-00,Person2_VenueActivity_London.csv
V_18791,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,18:15,19:00,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T19-15-00,Person2_VenueActivity_London.csv
V_18792,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,18:15,19:00,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T19-15-00,Person2_VenueActivity_London.csv
V_18793,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,18:15,19:00,Tuesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-23T19-15-00,Person2_VenueActivity_London.csv
V_18794,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,18:15,19:00,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T19-15-00,Person2_VenueActivity_London.csv
V_18795,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:00,19:45,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T20-00-00,Person2_VenueActivity_London.csv
V_18796,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:00,19:45,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T20-00-00,Person2_VenueActivity_London.csv
V_18797,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:00,19:45,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T20-00-00,Person2_VenueActivity_London.csv
V_18798,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:00,19:45,Tuesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-23T20-00-00,Person2_VenueActivity_London.csv
V_18799,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:00,19:45,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-07-01T20-00-00,Person2_VenueActivity_London.csv
V_18800,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:45,20:30,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T20-45-00,Person2_VenueActivity_London.csv
V_18801,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:45,20:30,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T20-45-00,Person2_VenueActivity_London.csv
V_18802,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:45,20:30,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T20-45-00,Person2_VenueActivity_London.csv
V_18803,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:45,20:30,Tuesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-23T20-45-00,Person2_VenueActivity_London.csv
V_18804,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,19:45,20:30,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T20-45-00,Person2_VenueActivity_London.csv
V_18805,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,20:30,21:15,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-26T21-30-00,Person2_VenueActivity_London.csv
V_18806,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,20:30,21:15,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-29T21-30-00,Person2_VenueActivity_London.csv
V_18807,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,20:30,21:15,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-25T21-30-00,Person2_VenueActivity_London.csv
V_18808,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,20:30,21:15,Tuesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-23T21-30-00,Person2_VenueActivity_London.csv
V_18809,Places Leisure,Places Leisure,Squash,Racquet Sports,Squash,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,20:30,21:15,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0003_2026-06-24T21-30-00,Person2_VenueActivity_London.csv
V_18810,Places Leisure,Places Leisure,Step,Personal Training,Step Aerobics,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:15,09:15,Saturday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_00000000000250041519,Person2_VenueActivity_London.csv
V_18811,Places Leisure,Places Leisure,Step,Personal Training,Step Aerobics,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,17:30,18:30,Wednesday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_00000000000250053267,Person2_VenueActivity_London.csv
V_18813,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Friday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-26T08-00-00,Person2_VenueActivity_London.csv
V_18814,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Monday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-29T08-00-00,Person2_VenueActivity_London.csv
V_18815,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Saturday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-27T08-00-00,Person2_VenueActivity_London.csv
V_18816,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Sunday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-28T08-00-00,Person2_VenueActivity_London.csv
V_18817,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Thursday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-25T08-00-00,Person2_VenueActivity_London.csv
V_18818,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Tuesday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-23T08-00-00,Person2_VenueActivity_London.csv
V_18819,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:00,07:45,Wednesday,True,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-24T08-00-00,Person2_VenueActivity_London.csv
V_18820,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-26T08-45-00,Person2_VenueActivity_London.csv
V_18821,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-29T08-45-00,Person2_VenueActivity_London.csv
V_18822,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Saturday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-27T08-45-00,Person2_VenueActivity_London.csv
V_18823,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Sunday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-28T08-45-00,Person2_VenueActivity_London.csv
V_18824,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-25T08-45-00,Person2_VenueActivity_London.csv
V_18825,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Tuesday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-30T08-45-00,Person2_VenueActivity_London.csv
V_18826,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,07:45,08:30,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-24T08-45-00,Person2_VenueActivity_London.csv
V_18827,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Friday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-26T09-30-00,Person2_VenueActivity_London.csv
V_18828,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Monday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-29T09-30-00,Person2_VenueActivity_London.csv
V_18829,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Saturday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-27T09-30-00,Person2_VenueActivity_London.csv
V_18830,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Sunday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-28T09-30-00,Person2_VenueActivity_London.csv
V_18831,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Thursday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-25T09-30-00,Person2_VenueActivity_London.csv
V_18832,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Tuesday,False,0.0,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-30T09-30-00,Person2_VenueActivity_London.csv
V_18833,Places Leisure,Places Leisure,Table Tennis,Racquet Sports,Table Tennis,Kingston upon Thames,Tolworth Recreation Centre,Fullers Way North,KT6 7LQ,51.37438568018187,-0.2960407758350092,08:30,09:15,Wednesday,False,16.8,2,,https://www.placesleisure.org/centres/tolworth-recreation-centre/,PL_033ACT0005_2026-06-24T09-30-00,Person2_VenueActivity_London.csv
