session_id,provider_group,source_operator,name,activity_type,activity_raw,is_free,price_gbp,location_name,postcode,borough,latitude,longitude,start_time,end_time,days_of_week,session_count,is_online,url
TH_163,Be Well - Tower Hamlets,,Pilates,"Yoga, Pilates & Studio",Tiller Group Ex,False,16.65,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,10:15,11:15,Thursday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_164,Be Well - Tower Hamlets,,Pilates,"Yoga, Pilates & Studio",York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,11:15,12:15,Wednesday,3,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_165,Be Well - Tower Hamlets,,Pool Inflatable Session,Other / Unspecified,Tiller Swim For All,False,10.5,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,14:00,15:00,Wednesday,2,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_166,Be Well - Tower Hamlets,,Power Pump,Other / Unspecified,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,18:00,19:00,Monday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_167,Be Well - Tower Hamlets,,Power Pump,Other / Unspecified,York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,09:30,10:30,Tuesday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_168,Be Well - Tower Hamlets,,Sen Family Swim,Swimming,Free Swimming,False,8.3,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,12:00,12:45,Saturday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_169,Be Well - Tower Hamlets,,Sen Sensory Play,Other / Unspecified,Summer Activities,False,4.99,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,10:30,11:30,Tuesday,3,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_170,Be Well - Tower Hamlets,,Soft & Wet Play - 2-5 Yrs,Other / Unspecified,Summer Activities,False,10.5, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,12:15,14:00,"Wednesday, Thursday",1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_171,Be Well - Tower Hamlets,,Soft & Wet Play Under 2`s,Other / Unspecified,Summer Activities,False,4.99,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,12:30,15:00,Sunday,2,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_172,Be Well - Tower Hamlets,,Swim For All,Swimming,Tiller Swim For All,False,8.3,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,13:30,14:30,Sunday,2,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_173,Be Well - Tower Hamlets,,Swim For All - Main Pool,Swimming,Block Booking,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,13:30,14:30,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_174,Be Well - Tower Hamlets,,Swim For All - Main Pool,Swimming,York Hall Swim For All,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,14:30,15:30,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_175,Be Well - Tower Hamlets,,Swim For All - Small Pool,Swimming,Mile End Swim For All,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,14:00,15:00,Wednesday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_176,Be Well - Tower Hamlets,,Swim For All - Small Pool,Swimming,York Hall Swim For All,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,16:00,17:00,Monday,3,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_177,Be Well - Tower Hamlets,,Swim For Fitness,Swimming,York Hall Swim For Fitnes,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,20:30,21:30,Friday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_178,Be Well - Tower Hamlets,,Table Tennis,Racquet Sports,Activities,False,9.0, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,08:00,09:00,Monday,12,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_179,Be Well - Tower Hamlets,,Table Tennis W.O,Racquet Sports,Activities,False,, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,18:00,18:40,Wednesday,4,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_180,Be Well - Tower Hamlets,,Virtual Cycle,Cycling,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,19:00,19:45,Wednesday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_181,Be Well - Tower Hamlets,,Women Only Badminton,Racquet Sports,Block Booking,False,2.4, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,18:20,19:40,Thursday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_182,Be Well - Tower Hamlets,,Yoga,"Yoga, Pilates & Studio",Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,12:30,13:30,Sunday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_183,Be Well - Tower Hamlets,,Yoga,"Yoga, Pilates & Studio",Poplar Group Ex,False,16.65, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,10:30,12:00,Sunday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_184,Be Well - Tower Hamlets,,Yoga,"Yoga, Pilates & Studio",York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,19:00,20:00,Tuesday,2,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
EAL_185,Ealing Council,London Borough of Ealing,Cricket Grass Pitch,Team Sports,Cricket Grass Pitch,False,96.72,Durdans Park Cricket Ground,UB1 2QW,Ealing,51.52912133096273,-0.3746849401659413,10:00,18:00,,3,False,https://ealingboroughcouncil.bookteq.com/api/open-active/place/ed4465b9-e89f-42c9-8828-19b2c17c03d7
HAR_186,Haringey Council,London Borough of Haringey,11-a-side - Non Affiliated Clubs (Haringey Council),Team Sports,11-a-side - Non Affiliated Clubs (Haringey Council),False,144.7,O.R. Tambo Recreation Ground (formerly Albert Road Rec),N22 7XL,Haringey,51.603261,-0.132934,10:00,12:00,,10,False,https://widget.bookteq.com/haringeycouncil/book-online/1c08e620-8b1f-4829-8c7c-5b0f7f6321f9
HAR_187,Haringey Council,London Borough of Haringey,11-a-side Affiliated Clubs (Haringey Council) ,Team Sports,11-a-side Affiliated Clubs (Haringey Council) ,False,83.7,O.R. Tambo Recreation Ground (formerly Albert Road Rec),N22 7XL,Haringey,51.603261,-0.132934,14:00,16:00,,10,False,https://widget.bookteq.com/haringeycouncil/book-online/1c08e620-8b1f-4829-8c7c-5b0f7f6321f9
HAR_188,Haringey Council,London Borough of Haringey,9-aside - Affiliated Clubs (Haringey Council),Team Sports,9-aside - Affiliated Clubs (Haringey Council),False,52.5,O.R. Tambo Recreation Ground (formerly Albert Road Rec),N22 7XL,Haringey,51.603261,-0.132934,18:00,20:00,,16,False,https://widget.bookteq.com/haringeycouncil/book-online/1c08e620-8b1f-4829-8c7c-5b0f7f6321f9
HAR_189,Haringey Council,London Borough of Haringey,Aussie Rules,Team Sports,Aussie Rules,False,95.1,O.R. Tambo Recreation Ground (formerly Albert Road Rec),N22 7XL,Haringey,51.603261,-0.132934,13:00,15:00,,12,False,https://widget.bookteq.com/haringeycouncil/book-online/1c08e620-8b1f-4829-8c7c-5b0f7f6321f9
HAR_190,Haringey Council,London Borough of Haringey,Changing Room,Other / Unspecified,Changing Room,False,37.0,Muswell Hill Playing Fields,N10 1JP,Barnet,51.599918,-0.15776,15:00,17:00,,12,False,https://widget.bookteq.com/haringeycouncil/book-online/40753c63-c9d4-4663-beaf-e5e8656ab907
HAR_191,Haringey Council,London Borough of Haringey,Changing Rooms,Other / Unspecified,Changing Rooms,False,37.1,Downhills Park,N17 6PE,Haringey,51.590908,-0.090558,12:00,14:00,,18,False,https://widget.bookteq.com/haringeycouncil/book-online/25a0a37a-ff8c-4c14-bcf4-5a819085ec4f
HAR_192,Haringey Council,London Borough of Haringey,"Cricket Booking 3, 5 and 6 hrs ",Team Sports,"Cricket Booking 3, 5 and 6 hrs ",False,60.0,Markfield Park,N15 6UL,Haringey,51.580921,-0.062854,12:00,18:00,,8,False,https://widget.bookteq.com/haringeycouncil/book-online/0d639775-d310-4ec3-b0af-3026d9188f87
HAR_193,Haringey Council,London Borough of Haringey,"Cricket Booking 3, 5 and 6 hrs ",Team Sports,"Cricket Booking 3, 5 and 6 hrs ",False,60.0,White Hart Lane ,N22 5SJ,Haringey,51.60187,-0.1076283,12:00,18:00,,32,False,https://haringeycouncil.bookteq.com/api/open-active/place/f1990a23-4a30-4912-8f68-0fc6b90222e3
HAR_194,Haringey Council,London Borough of Haringey,Gaelic Football Pitch,Team Sports,Gaelic Football Pitch,False,60.7,Downhills Park,N17 6PE,Haringey,51.590908,-0.090558,14:00,16:00,,9,False,https://widget.bookteq.com/haringeycouncil/book-online/25a0a37a-ff8c-4c14-bcf4-5a819085ec4f
HAR_195,Haringey Council,London Borough of Haringey,Netball Court,Team Sports,Netball Court,False,17.4,Finsbury Park Netball Courts ,N4 4LX,Islington,51.56457839999999,-0.1047257,16:00,17:00,,104,False,https://widget.bookteq.com/haringeycouncil/book-online/6f1c92b0-9587-4f97-946f-8d9579f58f50
HAR_196,Haringey Council,London Borough of Haringey,Park Hire,Other / Unspecified,Park Hire,False,38.64,Chestnuts Park ,N15 3AQ,Islington,51.56457839999999,-0.1047257,09:00,15:00,,6,False,https://haringeycouncil.bookteq.com/api/open-active/place/273edfa6-2eaa-4a3b-a40d-96e9127ade6a
HAR_197,Haringey Council,London Borough of Haringey,Park Hire,Other / Unspecified,Park Hire,True,0.0,Down Lane Park,N17 9AU,Haringey,51.591618,-0.062151,09:00,15:00,,5,False,https://widget.bookteq.com/haringeycouncil/book-online/66560d67-6dd4-4906-b308-1f38e2d68880
HAR_198,Haringey Council,London Borough of Haringey,Rugby Pitch,Team Sports,Rugby Pitch,False,60.7,Downhills Park,N17 6PE,Haringey,51.590908,-0.090558,12:00,14:00,,9,False,https://widget.bookteq.com/haringeycouncil/book-online/25a0a37a-ff8c-4c14-bcf4-5a819085ec4f
SWK_199,Southwark Council,London Borough of Southwark,Full Pitch - 1hr slot,Team Sports,,False,39.25,Leathermarket Gardens,SE1 3TD,Southwark,51.5017476,-0.0843236,19:30,20:30,,47,False,https://widget.bookteq.com/southwarkcouncil/book-online/56354dc7-44b4-40a4-8e83-c64a20ef2f77
SWK_200,Southwark Council,London Borough of Southwark,Full Pitch - 1hr slot,Team Sports,,False,39.25,Mint Street Park,SE1 1QU,Southwark,51.50183370000001,-0.0966090999999999,19:30,20:30,,8,False,https://widget.bookteq.com/southwarkcouncil/book-online/86dbe001-1f3f-4904-86b8-4c24eed26980
SWK_201,Southwark Council,London Borough of Southwark,Full Pitch - 30min slot ,Team Sports,,False,19.63,Leathermarket Gardens,SE1 3TD,Southwark,51.5017476,-0.0843236,16:30,17:00,,50,False,https://widget.bookteq.com/southwarkcouncil/book-online/56354dc7-44b4-40a4-8e83-c64a20ef2f77
SWK_202,Southwark Council,London Borough of Southwark,Full Pitch - 30min slot ,Team Sports,,False,19.63,Mint Street Park,SE1 1QU,Southwark,51.50183370000001,-0.0966090999999999,20:00,20:30,,16,False,https://widget.bookteq.com/southwarkcouncil/book-online/86dbe001-1f3f-4904-86b8-4c24eed26980
SWK_203,Southwark Council,Southwark Council,20-1 Weights Session,Gym / Fitness,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,06:45,07:45,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_204,Southwark Council,Southwark Council,Acro Yoga,"Yoga, Pilates & Studio",Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,12:00,13:00,Monday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_205,Southwark Council,Southwark Council,Active Stretch & Mobility,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,09:00,09:30,Tuesday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_206,Southwark Council,Southwark Council,Adult Bubbles,Other / Unspecified,Swimming Peckham,False,6.8,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,21:00,21:45,Thursday,5,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_207,Southwark Council,Southwark Council,Adult Swim,Swimming,Swimming Peckham,False,6.8,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,06:30,07:30,Friday,7,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_208,Southwark Council,Southwark Council,Adult Swim Bubbles,Swimming,Swimming Peckham,False,6.8,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,19:00,20:00,Friday,4,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_209,Southwark Council,Southwark Council,Advanced Pilates,"Yoga, Pilates & Studio",Group Exercise Dulwich,False,14.9,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,18:15,19:15,,2,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_210,Southwark Council,Southwark Council,Advanced Silver Tai Chi,"Yoga, Pilates & Studio",Group Exercise Dulwich,False,8.7,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:15,14:15,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_211,Southwark Council,Southwark Council,Aerobics,Group Exercise,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_212,Southwark Council,Southwark Council,Aerobics,Group Exercise,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,10:15,11:15,,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_213,Southwark Council,Southwark Council,Aqua Aerobics,Swimming,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,15:00,16:00,Wednesday,2,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_214,Southwark Council,Southwark Council,Aqua Aerobics,Swimming,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,12:00,13:00,Saturday,5,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_215,Southwark Council,Southwark Council,Aqua Aerobics,Swimming,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,19:00,20:00,Thursday,5,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_216,Southwark Council,Southwark Council,Aqua Aerobics 60+,Swimming,Group Exercise Castle,False,8.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,09:30,10:30,Tuesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_217,Southwark Council,Southwark Council,Aqua Aerobics-Women Only,Swimming,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,19:15,20:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_218,Southwark Council,Southwark Council,Aqua Zumba,Swimming,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,11:45,Monday,3,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_219,Southwark Council,Southwark Council,Battle Blast,Gym / Fitness,Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,19:15,20:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_220,Southwark Council,Southwark Council,Body Attack,Gym / Fitness,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,09:30,10:30,Saturday,3,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_221,Southwark Council,Southwark Council,Body Balance,Gym / Fitness,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,09:00,10:00,Sunday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_222,Southwark Council,Southwark Council,Body Combat,Gym / Fitness,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,18:15,19:15,Wednesday,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_223,Southwark Council,Southwark Council,Body Combat,Gym / Fitness,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:30,20:30,Wednesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_224,Southwark Council,Southwark Council,Body Conditioning,Gym / Fitness,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,08:15,09:15,Wednesday,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_225,Southwark Council,Southwark Council,Body Conditioning,Gym / Fitness,Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,19:10,20:10,Thursday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_226,Southwark Council,Southwark Council,Body Conditioning,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,18:00,19:00,Saturday,3,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_227,Southwark Council,Southwark Council,Body Pump,Gym / Fitness,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,09:15,10:15,Thursday,7,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_228,Southwark Council,Southwark Council,Body Pump,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,17:45,18:45,,2,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_229,Southwark Council,Southwark Council,Bodybalance,Gym / Fitness,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:15,13:15,,3,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_230,Southwark Council,Southwark Council,Bodybalance,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,19:00,19:45,Tuesday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_231,Southwark Council,Southwark Council,Bodycombat,Gym / Fitness,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,12:00,Saturday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_232,Southwark Council,Southwark Council,Bodypump,Gym / Fitness,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,12:00,13:00,,2,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_233,Southwark Council,Southwark Council,Bodypump,Gym / Fitness,Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,19:00,20:00,Wednesday,11,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_234,Southwark Council,Southwark Council,Bodypump,Gym / Fitness,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,17:45,18:45,Thursday,9,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_235,Southwark Council,Southwark Council,Bodypump,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,11:30,12:30,Sunday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_236,Southwark Council,Southwark Council,Bodypump Heavy,Gym / Fitness,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,19:15,20:15,,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_237,Southwark Council,Southwark Council,Box-12 Supervised,Other / Unspecified,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,07:30,08:15,Tuesday,5,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_238,Southwark Council,Southwark Council,Box12,Other / Unspecified,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:00,12:45,Sunday,11,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_239,Southwark Council,Southwark Council,Boxercise,Martial Arts,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,19:15,20:15,Friday,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_240,Southwark Council,Southwark Council,Boxercise,Martial Arts,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:20,20:20,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_241,Southwark Council,Southwark Council,Boxercise,Martial Arts,Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,10:15,11:00,Sunday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_242,Southwark Council,Southwark Council,Boxercise,Martial Arts,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,20:15,21:15,,2,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_243,Southwark Council,Southwark Council,Boxercise,Martial Arts,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,19:00,20:00,,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_244,Southwark Council,Southwark Council,Calisthenics Fundamentals,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,09:00,09:45,Monday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_245,Southwark Council,Southwark Council,Circuit Class,Gym / Fitness,Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,19:15,20:15,Friday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_246,Southwark Council,Southwark Council,Circuit Class,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,08:00,08:45,Saturday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_247,Southwark Council,Southwark Council,Circuit Class Egym,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,08:00,08:45,Friday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_248,Southwark Council,Southwark Council,Circuits,Gym / Fitness,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:00,19:45,Friday,2,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_249,Southwark Council,Southwark Council,Circuits Class,Gym / Fitness,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,12:15,13:00,Thursday,3,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_250,Southwark Council,Southwark Council,Circuits Class,Gym / Fitness,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:30,11:15,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SWK_251,Southwark Council,Southwark Council,Coached Running Class,Walking / Running,Group Exercise Tracks,False,12.5,Southwark Athletics Track,SE16 2PE,Southwark,51.4924,-0.0512,06:45,07:30,Tuesday,1,False,https://southwarkleisure.co.uk/centres/southwark-park-sports-and-athletics-centre/
SWK_252,Southwark Council,Southwark Council,Compound Lifting Club,Gym / Fitness,Group Exercise Peckham,False,12.5,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,18:15,19:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SWK_253,Southwark Council,Southwark Council,Core Workout,Gym / Fitness,Group Exercise Camberwell,False,12.5,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,18:45,19:15,Tuesday,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SWK_254,Southwark Council,Southwark Council,Core Workout,Gym / Fitness,Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,09:15,10:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SWK_255,Southwark Council,Southwark Council,Core Workout,Gym / Fitness,Group Exercise Docks,False,12.5,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,19:15,20:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SWK_256,Southwark Council,Southwark Council,Core Workout,Gym / Fitness,Group Exercise Dulwich,False,12.5,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:15,11:45,Thursday,2,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
