survey_year,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress
2022-23,Sutton,IMD10,Third most deprived decile,61.6,23.9,14.5,26,36.5,True
2022-23,Tower Hamlets,IMD10,Fifth least deprived decile,62.9,12.5,24.6,24,44.2,True
2022-23,Tower Hamlets,IMD10,Fifth most deprived decile,78.2,5.3,16.5,36,65.2,False
2022-23,Tower Hamlets,IMD10,Fourth least deprived decile,61.5,1.8,36.7,26,53.8,True
2022-23,Tower Hamlets,IMD10,Fourth most deprived decile,71.9,6.0,22.1,97,177.4,False
2022-23,Tower Hamlets,IMD10,Least deprived decile,85.6,14.4,0.0,6,7.7,True
2022-23,Tower Hamlets,IMD10,Most deprived decile,63.7,0.0,36.3,4,7.5,True
2022-23,Tower Hamlets,IMD10,Second least deprived decile,55.6,8.6,35.8,18,18.5,True
2022-23,Tower Hamlets,IMD10,Second most deprived decile,61.1,9.5,29.4,133,266.1,False
2022-23,Tower Hamlets,IMD10,Third least deprived decile,79.0,5.4,15.6,30,43.4,False
2022-23,Tower Hamlets,IMD10,Third most deprived decile,62.5,10.5,27.0,130,268.6,False
2022-23,Waltham Forest,IMD10,Fifth least deprived decile,61.8,12.2,26.0,96,147.3,False
2022-23,Waltham Forest,IMD10,Fifth most deprived decile,59.8,0.9,39.4,79,135.8,False
2022-23,Waltham Forest,IMD10,Fourth least deprived decile,53.9,9.6,36.5,29,42.2,True
2022-23,Waltham Forest,IMD10,Fourth most deprived decile,65.3,8.0,26.6,137,208.4,False
2022-23,Waltham Forest,IMD10,Most deprived decile,59.5,20.8,19.7,8,16.8,True
2022-23,Waltham Forest,IMD10,Second least deprived decile,90.6,0.0,9.4,8,9.9,True
2022-23,Waltham Forest,IMD10,Second most deprived decile,52.5,11.4,36.1,64,109.4,False
2022-23,Waltham Forest,IMD10,Third least deprived decile,84.1,0.0,15.9,5,6.3,True
2022-23,Waltham Forest,IMD10,Third most deprived decile,50.6,7.6,41.8,99,144.2,False
2022-23,Wandsworth,IMD10,Fifth least deprived decile,77.7,11.9,10.4,70,165.6,False
2022-23,Wandsworth,IMD10,Fifth most deprived decile,79.7,8.0,12.3,71,146.1,False
2022-23,Wandsworth,IMD10,Fourth least deprived decile,80.9,6.8,12.2,91,166.6,False
2022-23,Wandsworth,IMD10,Fourth most deprived decile,86.0,3.8,10.2,45,117.3,False
2022-23,Wandsworth,IMD10,Least deprived decile,72.9,14.7,12.4,26,47.0,True
2022-23,Wandsworth,IMD10,Second least deprived decile,96.0,2.2,1.7,61,104.1,False
2022-23,Wandsworth,IMD10,Second most deprived decile,74.7,1.7,23.6,20,46.8,True
2022-23,Wandsworth,IMD10,Third least deprived decile,82.8,8.5,8.7,82,148.0,False
2022-23,Wandsworth,IMD10,Third most deprived decile,47.0,22.7,30.3,39,82.6,False
2022-23,Westminster,IMD10,Fifth least deprived decile,65.2,14.7,20.1,47,78.0,False
2022-23,Westminster,IMD10,Fifth most deprived decile,76.8,5.8,17.4,57,77.0,False
2022-23,Westminster,IMD10,Fourth least deprived decile,81.5,0.0,18.5,27,44.7,True
2022-23,Westminster,IMD10,Fourth most deprived decile,74.1,4.9,21.1,69,99.3,False
2022-23,Westminster,IMD10,Least deprived decile,45.7,13.2,41.1,11,11.4,True
2022-23,Westminster,IMD10,Most deprived decile,29.7,18.0,52.4,14,24.8,True
2022-23,Westminster,IMD10,Second least deprived decile,71.6,9.4,19.0,46,57.5,False
2022-23,Westminster,IMD10,Second most deprived decile,53.8,6.6,39.6,68,104.7,False
2022-23,Westminster,IMD10,Third least deprived decile,76.6,7.2,16.1,86,108.9,False
2022-23,Westminster,IMD10,Third most deprived decile,72.7,1.3,26.0,60,75.2,False
2022-23,London,Disab3,Limiting disability,51.1,10.3,38.6,2638,4296.6,False
2022-23,London,Disab3,No disability,70.5,9.5,20.1,10530,16567.7,False
2022-23,London,Disab3,Non-limiting disability,71.4,10.2,18.4,2408,3872.9,False
2022-23,Barking and Dagenham,Disab3,Limiting disability,44.0,11.2,44.9,90,100.5,False
2022-23,Barking and Dagenham,Disab3,No disability,54.4,11.0,34.6,317,377.4,False
2022-23,Barking and Dagenham,Disab3,Non-limiting disability,60.3,3.7,36.0,53,71.2,False
2022-23,Barnet,Disab3,Limiting disability,59.9,10.1,30.0,67,164.4,False
2022-23,Barnet,Disab3,No disability,79.2,6.9,13.9,323,769.6,False
2022-23,Barnet,Disab3,Non-limiting disability,74.5,13.9,11.7,71,176.4,False
2022-23,Bexley,Disab3,Limiting disability,45.3,15.8,38.9,83,121.2,False
2022-23,Bexley,Disab3,No disability,67.2,8.2,24.6,300,445.4,False
2022-23,Bexley,Disab3,Non-limiting disability,72.1,6.6,21.3,76,117.7,False
2022-23,Brent,Disab3,Limiting disability,47.7,15.5,36.8,85,183.4,False
2022-23,Brent,Disab3,No disability,64.4,12.0,23.6,323,653.9,False
2022-23,Brent,Disab3,Non-limiting disability,68.2,5.3,26.5,55,97.0,False
2022-23,Bromley,Disab3,Limiting disability,43.3,7.6,49.1,91,187.6,False
2022-23,Bromley,Disab3,No disability,74.0,11.3,14.8,298,604.2,False
2022-23,Bromley,Disab3,Non-limiting disability,76.9,11.5,11.6,81,155.2,False
2022-23,Camden,Disab3,Limiting disability,54.8,6.2,39.1,87,121.7,False
2022-23,Camden,Disab3,No disability,78.7,8.4,12.9,287,367.9,False
2022-23,Camden,Disab3,Non-limiting disability,80.5,6.2,13.3,95,127.2,False
2022-23,City of London,Disab3,Limiting disability,81.3,0.0,18.7,10,1.4,True
2022-23,City of London,Disab3,No disability,45.6,14.4,40.0,203,26.1,False
2022-23,City of London,Disab3,Non-limiting disability,63.5,36.5,0.0,12,2.3,True
2022-23,Croydon,Disab3,Limiting disability,51.3,8.8,39.9,97,211.1,False
2022-23,Croydon,Disab3,No disability,70.6,11.0,18.4,324,704.5,False
2022-23,Croydon,Disab3,Non-limiting disability,64.0,12.4,23.6,71,161.9,False
2022-23,Ealing,Disab3,Limiting disability,58.5,7.1,34.4,86,170.4,False
2022-23,Ealing,Disab3,No disability,66.9,6.0,27.0,340,699.5,False
2022-23,Ealing,Disab3,Non-limiting disability,87.0,8.0,5.0,60,127.0,False
2022-23,Enfield,Disab3,Limiting disability,55.2,2.6,42.3,96,190.2,False
2022-23,Enfield,Disab3,No disability,63.3,10.1,26.6,286,574.4,False
2022-23,Enfield,Disab3,Non-limiting disability,59.7,13.7,26.6,80,143.0,False
2022-23,Greenwich,Disab3,Limiting disability,49.1,9.9,41.0,179,158.4,False
2022-23,Greenwich,Disab3,No disability,64.1,11.8,24.0,603,541.5,False
2022-23,Greenwich,Disab3,Non-limiting disability,68.8,12.2,19.0,129,111.3,False
2022-23,Hackney,Disab3,Limiting disability,52.1,6.0,41.9,91,148.0,False
2022-23,Hackney,Disab3,No disability,71.4,7.0,21.6,302,478.0,False
2022-23,Hackney,Disab3,Non-limiting disability,75.8,10.8,13.3,73,112.8,False
2022-23,Hammersmith and Fulham,Disab3,Limiting disability,46.4,11.1,42.4,60,69.2,False
2022-23,Hammersmith and Fulham,Disab3,No disability,77.1,9.5,13.4,337,397.2,False
2022-23,Hammersmith and Fulham,Disab3,Non-limiting disability,75.4,13.0,11.7,69,81.3,False
2022-23,Haringey,Disab3,Limiting disability,57.5,8.5,34.0,77,127.6,False
2022-23,Haringey,Disab3,No disability,72.5,8.5,19.0,327,492.1,False
2022-23,Haringey,Disab3,Non-limiting disability,66.9,13.8,19.3,97,147.5,False
2022-23,Harrow,Disab3,Limiting disability,44.2,18.8,37.0,70,113.1,False
2022-23,Harrow,Disab3,No disability,66.8,11.6,21.6,298,504.7,False
2022-23,Harrow,Disab3,Non-limiting disability,58.3,13.0,28.7,76,114.3,False
2022-23,Havering,Disab3,Limiting disability,40.0,18.1,41.9,93,139.0,False
2022-23,Havering,Disab3,No disability,69.8,8.8,21.4,276,479.4,False
2022-23,Havering,Disab3,Non-limiting disability,71.7,5.7,22.6,78,139.9,False
2022-23,Hillingdon,Disab3,Limiting disability,44.9,19.4,35.7,61,108.7,False
2022-23,Hillingdon,Disab3,No disability,63.9,11.2,24.9,315,572.5,False
2022-23,Hillingdon,Disab3,Non-limiting disability,56.4,8.9,34.7,77,153.2,False
2022-23,Hounslow,Disab3,Limiting disability,49.2,12.0,38.8,84,150.2,False
2022-23,Hounslow,Disab3,No disability,60.6,12.7,26.7,298,516.0,False
2022-23,Hounslow,Disab3,Non-limiting disability,63.2,14.3,22.5,69,117.8,False
2022-23,Islington,Disab3,Limiting disability,55.9,5.7,38.4,77,111.7,False
2022-23,Islington,Disab3,No disability,79.0,9.1,11.9,318,442.8,False
2022-23,Islington,Disab3,Non-limiting disability,83.1,8.6,8.3,72,102.3,False
2022-23,Kensington and Chelsea,Disab3,Limiting disability,38.7,10.0,51.3,83,80.7,False
2022-23,Kensington and Chelsea,Disab3,No disability,75.4,9.5,15.1,313,291.3,False
2022-23,Kensington and Chelsea,Disab3,Non-limiting disability,86.6,2.5,10.9,64,67.0,False
2022-23,Kingston upon Thames,Disab3,Limiting disability,51.1,14.4,34.6,79,82.6,False
2022-23,Kingston upon Thames,Disab3,No disability,73.1,8.4,18.5,323,330.3,False
2022-23,Kingston upon Thames,Disab3,Non-limiting disability,72.5,15.9,11.6,74,73.7,False
2022-23,Lambeth,Disab3,Limiting disability,60.8,8.7,30.5,95,210.5,False
2022-23,Lambeth,Disab3,No disability,73.7,10.1,16.2,308,574.9,False
2022-23,Lambeth,Disab3,Non-limiting disability,76.7,8.7,14.7,77,150.7,False
2022-23,Lewisham,Disab3,Limiting disability,55.2,12.8,32.0,76,138.4,False
2022-23,Lewisham,Disab3,No disability,73.7,7.8,18.4,323,580.2,False
2022-23,Lewisham,Disab3,Non-limiting disability,74.3,10.4,15.3,76,133.9,False
2022-23,Merton,Disab3,Limiting disability,37.8,12.2,50.1,64,79.3,False
2022-23,Merton,Disab3,No disability,75.9,7.4,16.7,355,450.3,False
2022-23,Merton,Disab3,Non-limiting disability,56.1,24.1,19.9,62,75.9,False
2022-23,Newham,Disab3,Limiting disability,46.9,11.8,41.4,64,141.5,False
2022-23,Newham,Disab3,No disability,60.9,10.4,28.7,305,604.6,False
2022-23,Newham,Disab3,Non-limiting disability,62.5,4.0,33.5,57,113.1,False
2022-23,Redbridge,Disab3,Limiting disability,45.8,16.1,38.1,82,134.1,False
2022-23,Redbridge,Disab3,No disability,62.4,11.8,25.8,301,542.7,False
2022-23,Redbridge,Disab3,Non-limiting disability,65.0,11.8,23.2,66,147.2,False
2022-23,Richmond upon Thames,Disab3,Limiting disability,66.3,18.8,14.9,58,67.6,False
2022-23,Richmond upon Thames,Disab3,No disability,77.0,8.9,14.1,334,366.0,False
2022-23,Richmond upon Thames,Disab3,Non-limiting disability,81.2,7.5,11.3,110,136.7,False
2022-23,Southwark,Disab3,Limiting disability,49.4,13.2,37.4,64,134.2,False
2022-23,Southwark,Disab3,No disability,75.9,10.7,13.4,340,639.7,False
2022-23,Southwark,Disab3,Non-limiting disability,84.5,1.6,13.9,76,113.1,False
2022-23,Sutton,Disab3,Limiting disability,60.4,6.2,33.4,78,108.7,False
2022-23,Sutton,Disab3,No disability,77.5,9.6,12.8,273,367.1,False
2022-23,Sutton,Disab3,Non-limiting disability,66.7,18.7,14.6,86,115.5,False
2022-23,Tower Hamlets,Disab3,Limiting disability,50.5,3.5,46.0,63,147.6,False
2022-23,Tower Hamlets,Disab3,No disability,74.8,8.4,16.8,320,552.1,False
2022-23,Tower Hamlets,Disab3,Non-limiting disability,63.9,9.9,26.2,62,136.1,False
2022-23,Waltham Forest,Disab3,Limiting disability,50.8,4.2,45.0,82,131.9,False
2022-23,Waltham Forest,Disab3,No disability,58.5,8.8,32.7,335,539.7,False
2022-23,Waltham Forest,Disab3,Non-limiting disability,75.4,11.7,12.9,73,100.2,False
2022-23,Wandsworth,Disab3,Limiting disability,61.8,12.1,26.0,66,129.1,False
2022-23,Wandsworth,Disab3,No disability,83.4,8.9,7.7,336,674.5,False
2022-23,Wandsworth,Disab3,Non-limiting disability,84.7,4.1,11.2,74,163.0,False
2022-23,Westminster,Disab3,Limiting disability,47.7,5.8,46.5,100,132.4,False
2022-23,Westminster,Disab3,No disability,74.8,5.9,19.3,289,407.3,False
2022-23,Westminster,Disab3,Non-limiting disability,69.9,16.4,13.7,57,87.5,False
2022-23,London,LondInOut,Inner London,69.7,8.9,21.4,6777,10585.3,False
2022-23,London,LondInOut,Outer London,64.3,10.4,25.4,9971,16095.4,False
2022-23,Barking and Dagenham,LondInOut,Outer London,52.2,9.9,37.9,501,602.2,False
2022-23,Barnet,LondInOut,Outer London,74.3,8.7,17.0,489,1177.7,False
2022-23,Bexley,LondInOut,Outer London,64.0,9.9,26.1,493,729.7,False
2022-23,Brent,LondInOut,Outer London,60.8,12.5,26.6,507,1023.9,False
2022-23,Bromley,LondInOut,Outer London,67.6,10.4,22.0,498,1007.8,False
2022-23,Camden,LondInOut,Inner London,74.0,8.8,17.3,509,676.5,False
2022-23,City of London,LondInOut,Inner London,49.9,14.9,35.3,233,31.0,False
2022-23,Croydon,LondInOut,Outer London,65.5,10.7,23.7,522,1163.7,False
2022-23,Ealing,LondInOut,Outer London,68.4,6.4,25.2,525,1091.8,False
2022-23,Enfield,LondInOut,Outer London,60.3,9.4,30.3,500,981.0,False
2022-23,Greenwich,LondInOut,Outer London,61.8,11.7,26.5,991,872.3,False
2022-23,Hackney,LondInOut,Inner London,67.0,7.3,25.6,496,787.9,False
2022-23,Hammersmith and Fulham,LondInOut,Inner London,73.6,9.6,16.9,495,583.4,False
2022-23,Haringey,LondInOut,Inner London,67.6,9.6,22.8,532,809.8,False
2022-23,Harrow,LondInOut,Outer London,61.0,12.6,26.4,479,786.1,False
2022-23,Havering,LondInOut,Outer London,63.8,10.6,25.6,480,808.7,False
2022-23,Hillingdon,LondInOut,Outer London,59.4,11.5,29.1,490,902.0,False
2022-23,Hounslow,LondInOut,Outer London,57.8,13.0,29.2,488,839.9,False
2022-23,Islington,LondInOut,Inner London,75.1,8.2,16.7,507,700.7,False
2022-23,Kensington and Chelsea,LondInOut,Inner London,69.5,8.8,21.7,490,458.5,False
2022-23,Kingston upon Thames,LondInOut,Outer London,69.4,10.6,20.1,501,513.1,False
2022-23,Lambeth,LondInOut,Inner London,71.3,9.4,19.3,518,1012.5,False
2022-23,Lewisham,LondInOut,Inner London,69.2,9.1,21.7,507,909.9,False
2022-23,Merton,LondInOut,Outer London,66.1,10.1,23.7,507,645.1,False
2022-23,Newham,LondInOut,Inner London,56.2,11.0,32.8,482,998.2,False
2022-23,Redbridge,LondInOut,Outer London,60.0,11.8,28.2,492,900.2,False
2022-23,Richmond upon Thames,LondInOut,Outer London,76.6,9.4,14.1,522,599.9,False
2022-23,Southwark,LondInOut,Inner London,71.8,9.3,18.8,514,958.9,False
2022-23,Sutton,LondInOut,Outer London,73.1,10.4,16.5,461,630.1,False
2022-23,Tower Hamlets,LondInOut,Inner London,65.7,8.3,26.0,504,952.3,False
2022-23,Waltham Forest,LondInOut,Outer London,59.2,8.2,32.6,525,820.2,False
2022-23,Wandsworth,LondInOut,Inner London,79.2,8.7,12.1,505,1024.1,False
2022-23,Westminster,LondInOut,Inner London,68.7,7.0,24.3,485,681.6,False
2022-23,London,NSSEC5,NS SEC 1-2: Higher social groups,76.1,9.1,14.8,9773,12414.9,False
2022-23,London,NSSEC5,NS SEC 3-5: Middle social groups,64.8,10.9,24.3,2602,4794.0,False
2022-23,London,NSSEC5,NS SEC 6-8: Lower social groups,48.4,9.6,42.1,1450,3652.0,False
2022-23,London,NSSEC5,NS SEC 9: Students and other / unclassified,63.1,9.6,27.3,1583,3980.9,False
2022-23,Barking and Dagenham,NSSEC5,NS SEC 1-2: Higher social groups,58.4,13.2,28.5,200,163.4,False
2022-23,Barking and Dagenham,NSSEC5,NS SEC 3-5: Middle social groups,55.2,7.9,36.9,98,131.3,False
2022-23,Barking and Dagenham,NSSEC5,NS SEC 6-8: Lower social groups,38.5,10.1,51.4,113,172.1,False
2022-23,Barking and Dagenham,NSSEC5,NS SEC 9: Students and other / unclassified,62.4,6.8,30.9,68,118.3,False
2022-23,Barnet,NSSEC5,NS SEC 1-2: Higher social groups,82.4,8.5,9.1,276,525.6,False
2022-23,Barnet,NSSEC5,NS SEC 3-5: Middle social groups,72.6,13.6,13.8,95,272.3,False
2022-23,Barnet,NSSEC5,NS SEC 6-8: Lower social groups,65.1,2.7,32.2,28,115.4,True
2022-23,Barnet,NSSEC5,NS SEC 9: Students and other / unclassified,63.0,8.0,29.1,46,167.3,False
2022-23,Bexley,NSSEC5,NS SEC 1-2: Higher social groups,70.2,9.7,20.1,247,274.0,False
2022-23,Bexley,NSSEC5,NS SEC 3-5: Middle social groups,65.6,12.0,22.4,117,207.9,False
2022-23,Bexley,NSSEC5,NS SEC 6-8: Lower social groups,52.4,7.0,40.7,46,87.5,False
2022-23,Bexley,NSSEC5,NS SEC 9: Students and other / unclassified,70.0,4.3,25.7,41,103.6,False
2022-23,Brent,NSSEC5,NS SEC 1-2: Higher social groups,67.8,13.7,18.5,269,410.0,False
2022-23,Brent,NSSEC5,NS SEC 3-5: Middle social groups,61.0,16.0,22.9,82,201.2,False
2022-23,Brent,NSSEC5,NS SEC 6-8: Lower social groups,48.4,9.5,42.1,68,175.6,False
2022-23,Brent,NSSEC5,NS SEC 9: Students and other / unclassified,64.7,9.8,25.6,54,173.7,False
2022-23,Bromley,NSSEC5,NS SEC 1-2: Higher social groups,73.4,10.6,16.0,288,466.2,False
2022-23,Bromley,NSSEC5,NS SEC 3-5: Middle social groups,60.6,16.0,23.4,91,207.4,False
2022-23,Bromley,NSSEC5,NS SEC 6-8: Lower social groups,72.3,2.7,25.0,33,121.5,False
2022-23,Bromley,NSSEC5,NS SEC 9: Students and other / unclassified,66.8,6.5,26.7,29,110.3,True
2022-23,Camden,NSSEC5,NS SEC 1-2: Higher social groups,81.9,5.0,13.2,299,318.0,False
2022-23,Camden,NSSEC5,NS SEC 3-5: Middle social groups,72.2,8.0,19.8,66,96.4,False
2022-23,Camden,NSSEC5,NS SEC 6-8: Lower social groups,44.6,19.4,35.9,29,69.6,True
2022-23,Camden,NSSEC5,NS SEC 9: Students and other / unclassified,73.3,13.9,12.9,66,130.0,False
2022-23,City of London,NSSEC5,NS SEC 1-2: Higher social groups,50.3,17.1,32.6,188,23.4,False
2022-23,City of London,NSSEC5,NS SEC 3-5: Middle social groups,73.9,6.0,20.1,10,1.0,True
2022-23,City of London,NSSEC5,NS SEC 6-8: Lower social groups,0.0,12.3,87.7,5,0.9,True
2022-23,City of London,NSSEC5,NS SEC 9: Students and other / unclassified,73.6,12.3,14.1,6,2.0,True
2022-23,Croydon,NSSEC5,NS SEC 1-2: Higher social groups,72.1,10.5,17.4,306,564.8,False
2022-23,Croydon,NSSEC5,NS SEC 3-5: Middle social groups,59.8,13.4,26.8,90,203.2,False
2022-23,Croydon,NSSEC5,NS SEC 6-8: Lower social groups,55.7,16.7,27.5,32,139.5,False
2022-23,Croydon,NSSEC5,NS SEC 9: Students and other / unclassified,69.0,0.6,30.4,45,148.1,False
2022-23,Ealing,NSSEC5,NS SEC 1-2: Higher social groups,79.1,4.7,16.1,292,453.4,False
2022-23,Ealing,NSSEC5,NS SEC 3-5: Middle social groups,64.2,8.7,27.2,85,199.2,False
2022-23,Ealing,NSSEC5,NS SEC 6-8: Lower social groups,51.2,8.4,40.3,54,177.5,False
2022-23,Ealing,NSSEC5,NS SEC 9: Students and other / unclassified,67.8,2.6,29.7,51,190.6,False
2022-23,Enfield,NSSEC5,NS SEC 1-2: Higher social groups,71.2,7.2,21.5,264,404.4,False
2022-23,Enfield,NSSEC5,NS SEC 3-5: Middle social groups,67.8,8.1,24.2,74,160.9,False
2022-23,Enfield,NSSEC5,NS SEC 6-8: Lower social groups,36.1,8.1,55.8,49,144.4,False
2022-23,Enfield,NSSEC5,NS SEC 9: Students and other / unclassified,58.0,14.1,27.9,51,164.2,False
2022-23,Greenwich,NSSEC5,NS SEC 1-2: Higher social groups,70.9,11.9,17.2,574,409.3,False
2022-23,Greenwich,NSSEC5,NS SEC 3-5: Middle social groups,58.8,9.0,32.2,166,164.1,False
2022-23,Greenwich,NSSEC5,NS SEC 6-8: Lower social groups,58.8,5.2,36.0,95,129.7,False
2022-23,Greenwich,NSSEC5,NS SEC 9: Students and other / unclassified,48.9,17.5,33.5,88,119.3,False
2022-23,Hackney,NSSEC5,NS SEC 1-2: Higher social groups,81.3,5.2,13.5,312,403.7,False
2022-23,Hackney,NSSEC5,NS SEC 3-5: Middle social groups,71.4,9.3,19.3,54,90.3,False
2022-23,Hackney,NSSEC5,NS SEC 6-8: Lower social groups,43.9,7.4,48.7,53,134.2,False
2022-23,Hackney,NSSEC5,NS SEC 9: Students and other / unclassified,52.9,12.5,34.6,55,130.4,False
2022-23,Hammersmith and Fulham,NSSEC5,NS SEC 1-2: Higher social groups,81.7,5.7,12.6,315,312.9,False
2022-23,Hammersmith and Fulham,NSSEC5,NS SEC 3-5: Middle social groups,74.2,3.4,22.4,61,76.2,False
2022-23,Hammersmith and Fulham,NSSEC5,NS SEC 6-8: Lower social groups,47.0,24.1,28.9,34,62.6,False
2022-23,Hammersmith and Fulham,NSSEC5,NS SEC 9: Students and other / unclassified,76.3,9.3,14.4,49,92.7,False
2022-23,Haringey,NSSEC5,NS SEC 1-2: Higher social groups,75.7,9.5,14.7,320,393.3,False
2022-23,Haringey,NSSEC5,NS SEC 3-5: Middle social groups,55.2,12.0,32.8,69,124.8,False
2022-23,Haringey,NSSEC5,NS SEC 6-8: Lower social groups,54.7,6.3,38.9,38,85.7,False
2022-23,Haringey,NSSEC5,NS SEC 9: Students and other / unclassified,72.2,10.4,17.5,51,125.1,False
2022-23,Harrow,NSSEC5,NS SEC 1-2: Higher social groups,73.6,11.6,14.8,245,316.2,False
2022-23,Harrow,NSSEC5,NS SEC 3-5: Middle social groups,52.2,20.9,27.0,87,160.5,False
2022-23,Harrow,NSSEC5,NS SEC 6-8: Lower social groups,42.4,15.6,42.1,41,121.5,False
2022-23,Harrow,NSSEC5,NS SEC 9: Students and other / unclassified,71.8,2.9,25.3,52,120.4,False
2022-23,Havering,NSSEC5,NS SEC 1-2: Higher social groups,66.9,9.5,23.6,247,359.5,False
2022-23,Havering,NSSEC5,NS SEC 3-5: Middle social groups,65.9,12.9,21.2,113,211.6,False
2022-23,Havering,NSSEC5,NS SEC 6-8: Lower social groups,58.8,5.0,36.1,39,87.9,False
2022-23,Havering,NSSEC5,NS SEC 9: Students and other / unclassified,71.4,16.0,12.6,33,80.5,False
2022-23,Hillingdon,NSSEC5,NS SEC 1-2: Higher social groups,61.7,15.6,22.7,263,380.1,False
2022-23,Hillingdon,NSSEC5,NS SEC 3-5: Middle social groups,67.1,9.0,23.9,95,190.8,False
2022-23,Hillingdon,NSSEC5,NS SEC 6-8: Lower social groups,43.2,5.2,51.6,44,122.4,False
2022-23,Hillingdon,NSSEC5,NS SEC 9: Students and other / unclassified,58.8,6.7,34.6,37,129.8,False
2022-23,Hounslow,NSSEC5,NS SEC 1-2: Higher social groups,69.8,14.3,15.9,244,294.7,False
2022-23,Hounslow,NSSEC5,NS SEC 3-5: Middle social groups,64.7,10.6,24.8,99,204.3,False
2022-23,Hounslow,NSSEC5,NS SEC 6-8: Lower social groups,28.9,17.3,53.8,58,170.1,False
2022-23,Hounslow,NSSEC5,NS SEC 9: Students and other / unclassified,61.2,5.3,33.5,46,114.5,False
2022-23,Islington,NSSEC5,NS SEC 1-2: Higher social groups,82.2,6.9,10.8,323,375.3,False
2022-23,Islington,NSSEC5,NS SEC 3-5: Middle social groups,80.0,12.1,7.9,57,87.5,False
2022-23,Islington,NSSEC5,NS SEC 6-8: Lower social groups,50.6,12.1,37.3,35,72.1,False
2022-23,Islington,NSSEC5,NS SEC 9: Students and other / unclassified,77.7,6.4,15.9,55,123.1,False
2022-23,Kensington and Chelsea,NSSEC5,NS SEC 1-2: Higher social groups,78.3,7.4,14.3,261,192.2,False
2022-23,Kensington and Chelsea,NSSEC5,NS SEC 3-5: Middle social groups,66.4,10.4,23.2,68,64.9,False
2022-23,Kensington and Chelsea,NSSEC5,NS SEC 6-8: Lower social groups,54.0,14.6,31.4,41,67.8,False
2022-23,Kensington and Chelsea,NSSEC5,NS SEC 9: Students and other / unclassified,70.0,4.7,25.3,59,83.4,False
2022-23,Kingston upon Thames,NSSEC5,NS SEC 1-2: Higher social groups,79.1,9.0,12.0,306,244.4,False
2022-23,Kingston upon Thames,NSSEC5,NS SEC 3-5: Middle social groups,79.7,7.1,13.2,72,83.4,False
2022-23,Kingston upon Thames,NSSEC5,NS SEC 6-8: Lower social groups,53.5,8.8,37.8,35,64.6,False
2022-23,Kingston upon Thames,NSSEC5,NS SEC 9: Students and other / unclassified,50.5,16.5,33.0,32,62.0,False
2022-23,Lambeth,NSSEC5,NS SEC 1-2: Higher social groups,84.4,6.9,8.7,347,602.1,False
2022-23,Lambeth,NSSEC5,NS SEC 3-5: Middle social groups,59.4,11.3,29.3,58,155.6,False
2022-23,Lambeth,NSSEC5,NS SEC 6-8: Lower social groups,49.8,13.9,36.3,41,103.4,False
2022-23,Lambeth,NSSEC5,NS SEC 9: Students and other / unclassified,47.3,16.9,35.8,41,100.5,False
2022-23,Lewisham,NSSEC5,NS SEC 1-2: Higher social groups,81.5,8.6,9.9,303,438.6,False
2022-23,Lewisham,NSSEC5,NS SEC 3-5: Middle social groups,65.5,3.7,30.8,71,155.8,False
2022-23,Lewisham,NSSEC5,NS SEC 6-8: Lower social groups,51.0,8.6,40.4,56,140.5,False
2022-23,Lewisham,NSSEC5,NS SEC 9: Students and other / unclassified,59.2,14.4,26.4,51,137.0,False
2022-23,Merton,NSSEC5,NS SEC 1-2: Higher social groups,73.3,12.6,14.1,329,347.4,False
2022-23,Merton,NSSEC5,NS SEC 3-5: Middle social groups,68.6,9.8,21.7,71,98.3,False
2022-23,Merton,NSSEC5,NS SEC 6-8: Lower social groups,32.4,7.8,59.8,26,67.3,True
2022-23,Merton,NSSEC5,NS SEC 9: Students and other / unclassified,73.4,4.0,22.6,36,78.4,False
2022-23,Newham,NSSEC5,NS SEC 1-2: Higher social groups,65.7,11.6,22.7,241,366.7,False
2022-23,Newham,NSSEC5,NS SEC 3-5: Middle social groups,56.1,8.4,35.5,71,169.1,False
2022-23,Newham,NSSEC5,NS SEC 6-8: Lower social groups,56.0,7.8,36.2,74,255.7,False
2022-23,Newham,NSSEC5,NS SEC 9: Students and other / unclassified,41.6,16.4,42.1,75,182.3,False
2022-23,Redbridge,NSSEC5,NS SEC 1-2: Higher social groups,65.3,16.0,18.7,276,401.1,False
2022-23,Redbridge,NSSEC5,NS SEC 3-5: Middle social groups,65.2,8.7,26.1,85,155.7,False
2022-23,Redbridge,NSSEC5,NS SEC 6-8: Lower social groups,39.1,7.4,53.5,44,140.2,False
2022-23,Redbridge,NSSEC5,NS SEC 9: Students and other / unclassified,65.4,6.4,28.2,54,156.3,False
2022-23,Richmond upon Thames,NSSEC5,NS SEC 1-2: Higher social groups,79.2,8.8,12.0,330,324.4,False
2022-23,Richmond upon Thames,NSSEC5,NS SEC 3-5: Middle social groups,75.0,7.6,17.4,91,128.2,False
2022-23,Richmond upon Thames,NSSEC5,NS SEC 6-8: Lower social groups,65.7,17.2,17.1,21,35.0,True
2022-23,Richmond upon Thames,NSSEC5,NS SEC 9: Students and other / unclassified,93.0,4.0,3.0,28,55.1,True
2022-23,Southwark,NSSEC5,NS SEC 1-2: Higher social groups,82.1,7.5,10.5,347,507.0,False
