survey_year,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress
2021-22,Southwark,Gend3,Other,45.0,0.0,55.0,4,4.6,True
2021-22,Sutton,Gend3,Female,55.1,15.0,29.9,290,305.0,False
2021-22,Sutton,Gend3,Male,69.6,5.7,24.7,225,314.3,False
2021-22,Sutton,Gend3,Other,79.6,10.6,9.8,5,5.5,True
2021-22,Tower Hamlets,Gend3,Female,62.3,12.5,25.2,267,479.7,False
2021-22,Tower Hamlets,Gend3,Male,71.3,11.2,17.4,265,528.2,False
2021-22,Tower Hamlets,Gend3,Other,79.8,0.0,20.2,7,14.9,True
2021-22,Waltham Forest,Gend3,Female,63.7,13.4,22.9,294,438.8,False
2021-22,Waltham Forest,Gend3,Male,67.2,7.6,25.2,201,392.2,False
2021-22,Waltham Forest,Gend3,Other,100.0,0.0,0.0,3,3.4,True
2021-22,Wandsworth,Gend3,Female,75.8,8.3,15.9,266,537.6,False
2021-22,Wandsworth,Gend3,Male,73.0,12.9,14.1,216,510.5,False
2021-22,Wandsworth,Gend3,Other,0.0,0.0,100.0,2,2.3,True
2021-22,Westminster,Gend3,Female,66.0,13.5,20.5,272,435.8,False
2021-22,Westminster,Gend3,Male,76.2,3.3,20.6,237,443.6,False
2021-22,Westminster,Gend3,Other,83.3,16.7,0.0,3,3.4,True
2021-22,London,Eth7,Asian (excl. Chinese),59.9,12.1,28.1,2337,5335.0,False
2021-22,London,Eth7,Black,55.7,12.5,31.8,1040,2291.2,False
2021-22,London,Eth7,Chinese,62.7,11.1,26.2,362,602.2,False
2021-22,London,Eth7,Mixed,72.3,9.2,18.5,534,1078.8,False
2021-22,London,Eth7,Other ethnic group,59.1,12.3,28.6,462,953.8,False
2021-22,London,Eth7,White British,73.1,9.3,17.6,7918,11579.2,False
2021-22,London,Eth7,White Other,70.4,9.3,20.2,2565,4018.0,False
2021-22,Barking and Dagenham,Eth7,Asian (excl. Chinese),55.7,7.2,37.1,134,199.0,False
2021-22,Barking and Dagenham,Eth7,Black,57.3,9.7,33.0,64,110.9,False
2021-22,Barking and Dagenham,Eth7,Chinese,44.8,12.4,42.9,7,4.6,True
2021-22,Barking and Dagenham,Eth7,Mixed,80.5,6.8,12.7,20,23.5,True
2021-22,Barking and Dagenham,Eth7,Other ethnic group,38.4,0.0,61.6,13,17.5,True
2021-22,Barking and Dagenham,Eth7,White British,52.7,8.0,39.3,185,153.5,False
2021-22,Barking and Dagenham,Eth7,White Other,71.8,2.1,26.1,48,52.6,False
2021-22,Barnet,Eth7,Asian (excl. Chinese),56.5,21.3,22.3,78,256.7,False
2021-22,Barnet,Eth7,Black,62.1,14.0,23.9,18,44.2,True
2021-22,Barnet,Eth7,Chinese,41.5,19.2,39.3,15,36.4,True
2021-22,Barnet,Eth7,Mixed,71.8,7.2,21.0,18,41.8,True
2021-22,Barnet,Eth7,Other ethnic group,83.1,0.0,16.9,11,27.9,True
2021-22,Barnet,Eth7,White British,72.6,9.9,17.5,234,500.5,False
2021-22,Barnet,Eth7,White Other,67.3,8.3,24.3,99,256.9,False
2021-22,Bexley,Eth7,Asian (excl. Chinese),71.3,9.6,19.1,32,48.1,False
2021-22,Bexley,Eth7,Black,54.6,18.8,26.6,36,67.4,False
2021-22,Bexley,Eth7,Chinese,58.9,13.9,27.2,12,21.4,True
2021-22,Bexley,Eth7,Mixed,28.6,25.4,46.0,9,17.9,True
2021-22,Bexley,Eth7,Other ethnic group,0.0,0.0,100.0,2,2.0,True
2021-22,Bexley,Eth7,White British,63.7,11.1,25.2,335,522.2,False
2021-22,Bexley,Eth7,White Other,75.3,9.1,15.6,43,61.4,False
2021-22,Brent,Eth7,Asian (excl. Chinese),58.9,13.2,27.9,173,395.4,False
2021-22,Brent,Eth7,Black,46.7,10.4,42.9,45,105.4,False
2021-22,Brent,Eth7,Chinese,62.4,0.0,37.6,15,22.7,True
2021-22,Brent,Eth7,Mixed,71.6,17.6,10.8,12,37.7,True
2021-22,Brent,Eth7,Other ethnic group,49.5,7.6,42.8,28,68.7,True
2021-22,Brent,Eth7,White British,69.5,11.9,18.6,118,175.9,False
2021-22,Brent,Eth7,White Other,68.3,5.0,26.7,77,130.2,False
2021-22,Bromley,Eth7,Asian (excl. Chinese),85.3,1.4,13.3,28,78.0,True
2021-22,Bromley,Eth7,Black,61.5,15.2,23.3,15,43.7,True
2021-22,Bromley,Eth7,Chinese,76.5,9.1,14.4,12,24.0,True
2021-22,Bromley,Eth7,Mixed,82.4,0.0,17.6,11,26.7,True
2021-22,Bromley,Eth7,Other ethnic group,78.2,21.8,0.0,6,19.2,True
2021-22,Bromley,Eth7,White British,74.7,8.0,17.2,355,692.5,False
2021-22,Bromley,Eth7,White Other,60.9,8.9,30.2,36,94.1,False
2021-22,Camden,Eth7,Asian (excl. Chinese),47.6,20.3,32.1,46,103.7,False
2021-22,Camden,Eth7,Black,55.3,8.8,35.9,26,72.3,True
2021-22,Camden,Eth7,Chinese,73.4,6.1,20.5,19,30.9,True
2021-22,Camden,Eth7,Mixed,77.0,4.6,18.4,33,80.2,False
2021-22,Camden,Eth7,Other ethnic group,78.5,13.2,8.3,14,32.9,True
2021-22,Camden,Eth7,White British,77.1,7.5,15.4,228,358.4,False
2021-22,Camden,Eth7,White Other,77.6,8.5,13.9,110,184.3,False
2021-22,City of London,Eth7,Asian (excl. Chinese),77.3,0.0,22.7,2,0.4,True
2021-22,City of London,Eth7,Black,100.0,0.0,0.0,2,0.5,True
2021-22,City of London,Eth7,Chinese,49.8,0.0,50.2,7,1.0,True
2021-22,City of London,Eth7,Mixed,38.2,61.8,0.0,3,0.7,True
2021-22,City of London,Eth7,Other ethnic group,30.1,69.9,0.0,3,0.9,True
2021-22,City of London,Eth7,White British,30.1,19.5,50.3,203,29.1,False
2021-22,City of London,Eth7,White Other,78.4,14.2,7.3,20,2.9,True
2021-22,Croydon,Eth7,Asian (excl. Chinese),55.5,21.5,23.0,70,206.5,False
2021-22,Croydon,Eth7,Black,41.9,29.7,28.4,57,170.2,False
2021-22,Croydon,Eth7,Chinese,56.2,12.3,31.5,7,15.5,True
2021-22,Croydon,Eth7,Mixed,94.2,0.0,5.8,13,32.8,True
2021-22,Croydon,Eth7,Other ethnic group,54.6,2.1,43.3,15,45.6,True
2021-22,Croydon,Eth7,White British,71.4,7.0,21.6,249,517.7,False
2021-22,Croydon,Eth7,White Other,67.5,12.1,20.4,57,120.4,False
2021-22,Ealing,Eth7,Asian (excl. Chinese),64.5,14.1,21.4,121,362.7,False
2021-22,Ealing,Eth7,Black,63.0,12.4,24.6,30,66.1,False
2021-22,Ealing,Eth7,Chinese,100.0,0.0,0.0,8,17.8,True
2021-22,Ealing,Eth7,Mixed,61.7,0.0,38.3,14,39.6,True
2021-22,Ealing,Eth7,Other ethnic group,69.3,13.6,17.2,19,61.3,True
2021-22,Ealing,Eth7,White British,73.4,8.8,17.8,175,287.9,False
2021-22,Ealing,Eth7,White Other,63.2,11.4,25.4,80,129.4,False
2021-22,Enfield,Eth7,Asian (excl. Chinese),49.7,10.3,40.0,52,127.1,False
2021-22,Enfield,Eth7,Black,81.8,4.8,13.4,52,143.3,False
2021-22,Enfield,Eth7,Chinese,48.6,0.0,51.4,4,4.9,True
2021-22,Enfield,Eth7,Mixed,36.5,22.2,41.3,11,26.1,True
2021-22,Enfield,Eth7,Other ethnic group,48.6,31.3,20.0,18,45.8,True
2021-22,Enfield,Eth7,White British,69.0,7.0,24.0,240,393.5,False
2021-22,Enfield,Eth7,White Other,56.4,6.1,37.5,77,146.5,False
2021-22,Greenwich,Eth7,Asian (excl. Chinese),52.8,8.7,38.5,53,128.0,False
2021-22,Greenwich,Eth7,Black,67.1,6.6,26.3,51,89.1,False
2021-22,Greenwich,Eth7,Chinese,54.9,21.3,23.8,13,25.8,True
2021-22,Greenwich,Eth7,Mixed,63.0,11.2,25.8,22,46.4,True
2021-22,Greenwich,Eth7,Other ethnic group,37.5,11.8,50.7,11,15.3,True
2021-22,Greenwich,Eth7,White British,68.4,13.1,18.5,245,414.1,False
2021-22,Greenwich,Eth7,White Other,54.3,15.1,30.6,68,91.8,False
2021-22,Hackney,Eth7,Asian (excl. Chinese),59.6,16.3,24.1,32,79.6,False
2021-22,Hackney,Eth7,Black,51.9,13.0,35.2,55,115.5,False
2021-22,Hackney,Eth7,Chinese,50.1,49.9,0.0,7,10.2,True
2021-22,Hackney,Eth7,Mixed,73.2,6.6,20.2,28,50.7,True
2021-22,Hackney,Eth7,Other ethnic group,62.2,0.0,37.8,14,39.6,True
2021-22,Hackney,Eth7,White British,78.8,7.9,13.3,229,358.4,False
2021-22,Hackney,Eth7,White Other,80.0,10.0,10.0,98,142.6,False
2021-22,Hammersmith and Fulham,Eth7,Asian (excl. Chinese),57.7,17.0,25.2,26,31.2,True
2021-22,Hammersmith and Fulham,Eth7,Black,48.5,7.7,43.7,28,55.5,True
2021-22,Hammersmith and Fulham,Eth7,Chinese,95.0,5.0,0.0,12,19.0,True
2021-22,Hammersmith and Fulham,Eth7,Mixed,62.0,21.4,16.5,28,35.7,True
2021-22,Hammersmith and Fulham,Eth7,Other ethnic group,59.6,10.1,30.4,23,25.8,True
2021-22,Hammersmith and Fulham,Eth7,White British,81.3,5.4,13.4,252,258.8,False
2021-22,Hammersmith and Fulham,Eth7,White Other,82.2,4.5,13.3,132,126.9,False
2021-22,Haringey,Eth7,Asian (excl. Chinese),56.7,15.2,28.1,40,92.0,False
2021-22,Haringey,Eth7,Black,64.2,6.6,29.2,35,88.3,False
2021-22,Haringey,Eth7,Chinese,43.4,17.6,39.0,15,18.2,True
2021-22,Haringey,Eth7,Mixed,71.6,15.3,13.1,19,48.4,True
2021-22,Haringey,Eth7,Other ethnic group,49.9,9.0,41.1,15,42.6,True
2021-22,Haringey,Eth7,White British,75.6,11.5,12.9,233,321.8,False
2021-22,Haringey,Eth7,White Other,72.7,13.6,13.6,99,153.8,False
2021-22,Harrow,Eth7,Asian (excl. Chinese),61.5,9.5,29.0,215,362.1,False
2021-22,Harrow,Eth7,Black,48.8,2.2,49.0,19,28.1,True
2021-22,Harrow,Eth7,Chinese,64.9,11.4,23.7,9,12.1,True
2021-22,Harrow,Eth7,Mixed,94.4,0.0,5.6,12,20.4,True
2021-22,Harrow,Eth7,Other ethnic group,63.1,22.7,14.3,13,32.0,True
2021-22,Harrow,Eth7,White British,63.9,8.6,27.5,170,216.4,False
2021-22,Harrow,Eth7,White Other,62.4,12.0,25.6,54,74.3,False
2021-22,Havering,Eth7,Asian (excl. Chinese),43.8,9.0,47.2,49,101.1,False
2021-22,Havering,Eth7,Black,60.6,9.4,30.1,26,59.4,True
2021-22,Havering,Eth7,Chinese,18.9,0.0,81.1,4,6.8,True
2021-22,Havering,Eth7,Mixed,96.0,0.0,4.0,6,10.0,True
2021-22,Havering,Eth7,Other ethnic group,31.3,0.0,68.7,4,9.1,True
2021-22,Havering,Eth7,White British,66.8,10.8,22.4,357,515.0,False
2021-22,Havering,Eth7,White Other,58.4,15.6,25.9,52,83.2,False
2021-22,Hillingdon,Eth7,Asian (excl. Chinese),65.5,9.0,25.6,135,315.5,False
2021-22,Hillingdon,Eth7,Black,39.9,14.1,46.0,31,64.7,False
2021-22,Hillingdon,Eth7,Chinese,44.8,0.0,55.2,3,5.4,True
2021-22,Hillingdon,Eth7,Mixed,51.7,6.7,41.7,18,43.5,True
2021-22,Hillingdon,Eth7,Other ethnic group,67.3,0.0,32.7,12,18.3,True
2021-22,Hillingdon,Eth7,White British,71.7,7.8,20.5,216,358.8,False
2021-22,Hillingdon,Eth7,White Other,71.3,11.7,17.0,42,73.0,False
2021-22,Hounslow,Eth7,Asian (excl. Chinese),61.7,7.1,31.2,132,290.4,False
2021-22,Hounslow,Eth7,Black,64.0,5.0,31.0,14,30.9,True
2021-22,Hounslow,Eth7,Chinese,76.1,0.0,23.9,5,11.8,True
2021-22,Hounslow,Eth7,Mixed,22.2,12.5,65.3,11,23.8,True
2021-22,Hounslow,Eth7,Other ethnic group,57.2,17.3,25.5,14,22.0,True
2021-22,Hounslow,Eth7,White British,66.9,9.9,23.2,207,252.6,False
2021-22,Hounslow,Eth7,White Other,74.1,3.4,22.5,59,84.4,False
2021-22,Islington,Eth7,Asian (excl. Chinese),93.0,4.7,2.3,34,66.4,False
2021-22,Islington,Eth7,Black,54.0,2.7,43.3,28,61.4,True
2021-22,Islington,Eth7,Chinese,57.9,10.3,31.8,17,28.4,True
2021-22,Islington,Eth7,Mixed,94.7,2.9,2.4,26,53.1,True
2021-22,Islington,Eth7,Other ethnic group,49.9,26.4,23.7,20,40.2,True
2021-22,Islington,Eth7,White British,70.8,11.2,18.1,243,339.3,False
2021-22,Islington,Eth7,White Other,75.6,14.6,9.8,111,165.2,False
2021-22,Kensington and Chelsea,Eth7,Asian (excl. Chinese),38.6,16.7,44.7,31,44.5,False
2021-22,Kensington and Chelsea,Eth7,Black,52.1,12.5,35.5,22,27.1,True
2021-22,Kensington and Chelsea,Eth7,Chinese,78.9,19.1,2.0,19,21.3,True
2021-22,Kensington and Chelsea,Eth7,Mixed,89.6,4.8,5.6,20,26.2,True
2021-22,Kensington and Chelsea,Eth7,Other ethnic group,54.0,21.8,24.2,27,32.5,True
2021-22,Kensington and Chelsea,Eth7,White British,68.4,11.0,20.6,226,201.5,False
2021-22,Kensington and Chelsea,Eth7,White Other,64.8,13.8,21.4,115,111.8,False
2021-22,Kingston upon Thames,Eth7,Asian (excl. Chinese),88.6,4.9,6.5,42,64.1,False
2021-22,Kingston upon Thames,Eth7,Black,63.7,3.6,32.7,11,13.3,True
2021-22,Kingston upon Thames,Eth7,Chinese,80.9,0.0,19.1,8,9.0,True
2021-22,Kingston upon Thames,Eth7,Mixed,82.5,0.0,17.5,7,6.6,True
2021-22,Kingston upon Thames,Eth7,Other ethnic group,46.9,20.0,33.1,12,9.7,True
2021-22,Kingston upon Thames,Eth7,White British,77.0,10.5,12.5,314,345.6,False
2021-22,Kingston upon Thames,Eth7,White Other,62.4,17.6,20.0,75,84.7,False
2021-22,Lambeth,Eth7,Asian (excl. Chinese),58.1,8.3,33.6,22,57.0,True
2021-22,Lambeth,Eth7,Black,60.6,7.4,32.0,50,124.6,False
2021-22,Lambeth,Eth7,Chinese,54.9,0.0,45.1,10,33.5,True
2021-22,Lambeth,Eth7,Mixed,78.3,14.1,7.6,20,38.8,True
2021-22,Lambeth,Eth7,Other ethnic group,65.2,14.0,20.8,14,35.8,True
2021-22,Lambeth,Eth7,White British,77.5,10.3,12.3,268,505.4,False
2021-22,Lambeth,Eth7,White Other,66.0,9.0,25.1,86,166.8,False
2021-22,Lewisham,Eth7,Asian (excl. Chinese),66.1,7.5,26.3,36,85.3,False
2021-22,Lewisham,Eth7,Black,61.5,13.9,24.6,63,144.5,False
2021-22,Lewisham,Eth7,Chinese,57.0,17.4,25.6,16,27.2,True
2021-22,Lewisham,Eth7,Mixed,80.7,9.4,9.9,19,45.3,True
2021-22,Lewisham,Eth7,Other ethnic group,38.5,21.3,40.2,21,42.1,True
2021-22,Lewisham,Eth7,White British,78.1,12.2,9.7,251,410.3,False
2021-22,Lewisham,Eth7,White Other,82.5,3.4,14.1,78,114.1,False
2021-22,Merton,Eth7,Asian (excl. Chinese),36.4,5.7,57.9,66,108.5,False
2021-22,Merton,Eth7,Black,55.7,28.4,16.0,14,22.0,True
2021-22,Merton,Eth7,Chinese,53.2,8.2,38.5,12,14.0,True
2021-22,Merton,Eth7,Mixed,91.5,4.3,4.2,14,22.2,True
2021-22,Merton,Eth7,Other ethnic group,50.5,0.0,49.5,6,7.3,True
2021-22,Merton,Eth7,White British,78.2,8.2,13.6,259,302.7,False
2021-22,Merton,Eth7,White Other,69.4,8.4,22.2,102,112.8,False
2021-22,Newham,Eth7,Asian (excl. Chinese),62.2,13.7,24.2,165,443.7,False
2021-22,Newham,Eth7,Black,47.0,6.3,46.6,44,104.5,False
2021-22,Newham,Eth7,Chinese,91.3,8.7,0.0,7,13.9,True
2021-22,Newham,Eth7,Mixed,74.7,18.0,7.4,20,37.4,True
2021-22,Newham,Eth7,Other ethnic group,59.3,10.0,30.7,19,33.4,True
2021-22,Newham,Eth7,White British,78.3,7.7,14.0,120,187.8,False
2021-22,Newham,Eth7,White Other,68.9,3.7,27.4,79,150.5,False
2021-22,Redbridge,Eth7,Asian (excl. Chinese),62.4,11.7,25.9,161,401.5,False
2021-22,Redbridge,Eth7,Black,50.3,12.6,37.1,29,57.7,True
2021-22,Redbridge,Eth7,Chinese,95.6,0.0,4.4,8,11.8,True
2021-22,Redbridge,Eth7,Mixed,68.8,2.6,28.6,12,24.2,True
2021-22,Redbridge,Eth7,Other ethnic group,62.5,11.6,25.9,19,33.8,True
2021-22,Redbridge,Eth7,White British,63.9,14.5,21.6,185,234.1,False
2021-22,Redbridge,Eth7,White Other,72.6,9.7,17.7,44,90.5,False
2021-22,Richmond upon Thames,Eth7,Asian (excl. Chinese),58.0,18.5,23.6,35,64.1,False
2021-22,Richmond upon Thames,Eth7,Black,85.8,0.0,14.2,3,5.3,True
2021-22,Richmond upon Thames,Eth7,Chinese,39.6,46.5,13.9,5,5.2,True
2021-22,Richmond upon Thames,Eth7,Mixed,60.1,2.8,37.1,15,21.9,True
2021-22,Richmond upon Thames,Eth7,Other ethnic group,72.3,0.0,27.7,5,5.0,True
2021-22,Richmond upon Thames,Eth7,White British,76.9,7.8,15.3,331,414.0,False
2021-22,Richmond upon Thames,Eth7,White Other,79.0,5.9,15.1,62,73.1,False
2021-22,Southwark,Eth7,Asian (excl. Chinese),48.2,9.9,42.0,17,52.7,True
2021-22,Southwark,Eth7,Black,47.0,15.6,37.4,60,147.8,False
2021-22,Southwark,Eth7,Chinese,64.5,0.0,35.5,13,27.2,True
2021-22,Southwark,Eth7,Mixed,62.9,11.2,25.9,17,38.3,True
2021-22,Southwark,Eth7,Other ethnic group,49.1,26.9,23.9,18,48.2,True
2021-22,Southwark,Eth7,White British,76.6,7.7,15.7,257,441.6,False
2021-22,Southwark,Eth7,White Other,77.7,7.3,15.0,94,169.1,False
2021-22,Sutton,Eth7,Asian (excl. Chinese),53.0,11.7,35.4,56,83.7,False
2021-22,Sutton,Eth7,Black,94.3,0.0,5.7,12,14.1,True
2021-22,Sutton,Eth7,Chinese,47.5,9.4,43.1,18,18.2,True
2021-22,Sutton,Eth7,Mixed,87.7,12.3,0.0,11,19.9,True
2021-22,Sutton,Eth7,Other ethnic group,79.5,0.0,20.5,5,5.8,True
2021-22,Sutton,Eth7,White British,66.1,9.5,24.4,321,370.9,False
2021-22,Sutton,Eth7,White Other,60.4,15.2,24.4,62,74.3,False
2021-22,Tower Hamlets,Eth7,Asian (excl. Chinese),61.6,12.4,26.0,127,343.4,False
2021-22,Tower Hamlets,Eth7,Black,37.7,19.8,42.5,18,28.1,True
2021-22,Tower Hamlets,Eth7,Chinese,54.8,15.9,29.3,28,49.1,True
2021-22,Tower Hamlets,Eth7,Mixed,64.1,13.1,22.7,24,54.7,True
2021-22,Tower Hamlets,Eth7,Other ethnic group,92.4,5.2,2.4,10,14.4,True
2021-22,Tower Hamlets,Eth7,White British,72.1,10.9,17.0,168,243.3,False
2021-22,Tower Hamlets,Eth7,White Other,82.2,10.4,7.4,113,189.7,False
2021-22,Waltham Forest,Eth7,Asian (excl. Chinese),59.7,9.4,30.9,62,168.6,False
2021-22,Waltham Forest,Eth7,Black,48.9,24.1,27.0,41,75.4,False
2021-22,Waltham Forest,Eth7,Chinese,78.0,22.0,0.0,5,9.7,True
2021-22,Waltham Forest,Eth7,Mixed,98.1,0.0,1.9,13,24.6,True
2021-22,Waltham Forest,Eth7,Other ethnic group,66.0,8.5,25.4,9,18.0,True
2021-22,Waltham Forest,Eth7,White British,72.4,10.8,16.8,257,356.1,False
2021-22,Waltham Forest,Eth7,White Other,65.1,8.1,26.7,69,109.2,False
2021-22,Wandsworth,Eth7,Asian (excl. Chinese),33.5,25.1,41.4,27,87.5,True
2021-22,Wandsworth,Eth7,Black,43.4,15.8,40.8,21,64.5,True
2021-22,Wandsworth,Eth7,Chinese,100.0,0.0,0.0,4,14.9,True
2021-22,Wandsworth,Eth7,Mixed,85.3,14.7,0.0,14,37.7,True
2021-22,Wandsworth,Eth7,Other ethnic group,96.3,3.7,0.0,8,26.0,True
2021-22,Wandsworth,Eth7,White British,85.7,7.1,7.2,283,569.8,False
2021-22,Wandsworth,Eth7,White Other,70.9,10.1,19.0,90,187.0,False
2021-22,Westminster,Eth7,Asian (excl. Chinese),74.8,8.4,16.8,38,86.8,False
2021-22,Westminster,Eth7,Black,66.5,14.0,19.5,20,45.5,True
2021-22,Westminster,Eth7,Chinese,45.9,20.4,33.8,18,30.2,True
2021-22,Westminster,Eth7,Mixed,58.7,15.0,26.3,14,22.3,True
2021-22,Westminster,Eth7,Other ethnic group,61.1,3.6,35.2,34,75.3,False
2021-22,Westminster,Eth7,White British,81.9,5.8,12.3,204,329.6,False
2021-22,Westminster,Eth7,White Other,70.8,8.4,20.8,134,210.4,False
2021-22,London,IMD10,Fifth least deprived decile,69.5,11.0,19.6,1872,3115.6,False
2021-22,London,IMD10,Fifth most deprived decile,65.0,10.6,24.4,1990,3290.3,False
2021-22,London,IMD10,Fourth least deprived decile,70.1,10.9,19.0,1493,2475.6,False
2021-22,London,IMD10,Fourth most deprived decile,65.7,9.2,25.2,2156,3914.7,False
2021-22,London,IMD10,Least deprived decile,74.2,8.5,17.4,949,1317.4,False
2021-22,London,IMD10,Most deprived decile,61.7,11.3,27.0,338,602.5,False
2021-22,London,IMD10,Second least deprived decile,72.9,10.3,16.8,1521,2345.1,False
2021-22,London,IMD10,Second most deprived decile,61.7,10.7,27.6,1959,3542.0,False
2021-22,London,IMD10,Third least deprived decile,70.2,9.6,20.1,1554,2526.0,False
2021-22,London,IMD10,Third most deprived decile,61.4,10.8,27.8,2550,4648.0,False
2021-22,Barking and Dagenham,IMD10,Fifth least deprived decile,77.7,0.0,22.3,8,7.6,True
2021-22,Barking and Dagenham,IMD10,Fifth most deprived decile,60.5,4.5,35.1,30,38.6,False
2021-22,Barking and Dagenham,IMD10,Fourth most deprived decile,59.2,6.8,34.0,48,50.9,False
2021-22,Barking and Dagenham,IMD10,Most deprived decile,39.9,5.5,54.6,11,9.4,True
2021-22,Barking and Dagenham,IMD10,Second most deprived decile,55.5,8.5,36.0,267,313.6,False
2021-22,Barking and Dagenham,IMD10,Third most deprived decile,57.0,7.1,36.0,155,184.1,False
2021-22,Barnet,IMD10,Fifth least deprived decile,68.2,11.6,20.2,67,162.3,False
2021-22,Barnet,IMD10,Fifth most deprived decile,46.1,16.4,37.5,62,120.7,False
2021-22,Barnet,IMD10,Fourth least deprived decile,63.6,7.3,29.1,82,205.5,False
2021-22,Barnet,IMD10,Fourth most deprived decile,61.1,19.7,19.2,51,136.7,False
2021-22,Barnet,IMD10,Least deprived decile,74.3,10.7,15.0,38,92.7,False
2021-22,Barnet,IMD10,Most deprived decile,0.0,0.0,100.0,1,9.4,True
2021-22,Barnet,IMD10,Second least deprived decile,73.5,15.9,10.5,98,240.6,False
2021-22,Barnet,IMD10,Second most deprived decile,60.4,10.2,29.4,11,23.9,True
2021-22,Barnet,IMD10,Third least deprived decile,78.2,8.1,13.8,59,144.4,False
2021-22,Barnet,IMD10,Third most deprived decile,57.3,10.4,32.4,37,108.3,False
2021-22,Bexley,IMD10,Fifth least deprived decile,76.9,10.5,12.5,48,70.8,False
2021-22,Bexley,IMD10,Fifth most deprived decile,65.0,12.8,22.2,56,95.0,False
2021-22,Bexley,IMD10,Fourth least deprived decile,65.1,12.5,22.4,51,94.6,False
2021-22,Bexley,IMD10,Fourth most deprived decile,59.1,12.8,28.1,44,72.3,False
2021-22,Bexley,IMD10,Least deprived decile,67.2,9.2,23.6,46,73.3,False
2021-22,Bexley,IMD10,Second least deprived decile,58.0,13.0,29.0,104,129.2,False
2021-22,Bexley,IMD10,Second most deprived decile,30.2,19.3,50.5,21,33.6,True
2021-22,Bexley,IMD10,Third least deprived decile,67.8,12.6,19.6,67,117.2,False
2021-22,Bexley,IMD10,Third most deprived decile,66.5,7.0,26.5,50,77.9,False
2021-22,Brent,IMD10,Fifth least deprived decile,62.3,12.0,25.7,64,122.3,False
2021-22,Brent,IMD10,Fifth most deprived decile,47.4,18.9,33.8,105,205.4,False
2021-22,Brent,IMD10,Fourth least deprived decile,59.8,16.4,23.8,17,38.6,True
2021-22,Brent,IMD10,Fourth most deprived decile,69.3,7.7,23.0,137,278.5,False
2021-22,Brent,IMD10,Most deprived decile,69.8,3.2,27.0,24,47.0,True
2021-22,Brent,IMD10,Second most deprived decile,62.0,7.5,30.6,59,108.8,False
2021-22,Brent,IMD10,Third least deprived decile,60.2,22.2,17.6,32,52.0,False
2021-22,Brent,IMD10,Third most deprived decile,53.4,7.4,39.1,74,157.4,False
2021-22,Bromley,IMD10,Fifth least deprived decile,71.0,7.5,21.4,30,42.1,False
2021-22,Bromley,IMD10,Fifth most deprived decile,85.4,1.2,13.3,36,70.2,False
2021-22,Bromley,IMD10,Fourth least deprived decile,77.3,15.4,7.4,62,143.3,False
2021-22,Bromley,IMD10,Fourth most deprived decile,69.4,9.0,21.5,30,69.6,False
2021-22,Bromley,IMD10,Least deprived decile,78.1,9.4,12.6,94,184.0,False
2021-22,Bromley,IMD10,Second least deprived decile,71.0,5.3,23.7,132,272.7,False
2021-22,Bromley,IMD10,Second most deprived decile,63.8,6.0,30.2,9,25.2,True
2021-22,Bromley,IMD10,Third least deprived decile,82.2,4.6,13.2,75,178.9,False
2021-22,Bromley,IMD10,Third most deprived decile,27.2,10.6,62.1,23,53.0,True
2021-22,Camden,IMD10,Fifth least deprived decile,70.1,11.7,18.1,84,128.1,False
2021-22,Camden,IMD10,Fifth most deprived decile,74.1,7.5,18.4,48,76.2,False
2021-22,Camden,IMD10,Fourth least deprived decile,83.4,8.7,7.9,34,49.5,False
2021-22,Camden,IMD10,Fourth most deprived decile,78.6,2.8,18.6,72,156.1,False
2021-22,Camden,IMD10,Least deprived decile,76.8,13.5,9.7,34,51.8,False
2021-22,Camden,IMD10,Second least deprived decile,80.0,3.2,16.8,53,90.8,False
2021-22,Camden,IMD10,Second most deprived decile,61.4,17.6,21.1,77,149.8,False
2021-22,Camden,IMD10,Third least deprived decile,73.5,13.2,13.3,43,86.9,False
2021-22,Camden,IMD10,Third most deprived decile,57.0,7.8,35.3,58,117.4,False
2021-22,City of London,IMD10,Fifth least deprived decile,87.3,2.2,10.5,16,2.9,True
2021-22,City of London,IMD10,Fifth most deprived decile,37.8,22.3,39.9,46,5.8,False
2021-22,City of London,IMD10,Fourth least deprived decile,52.8,47.2,0.0,11,1.4,True
2021-22,City of London,IMD10,Least deprived decile,38.4,15.4,46.2,92,14.2,False
2021-22,City of London,IMD10,Second least deprived decile,16.4,26.8,56.8,74,10.8,False
2021-22,City of London,IMD10,Third most deprived decile,67.0,14.2,18.7,4,0.8,True
2021-22,Croydon,IMD10,Fifth least deprived decile,67.5,20.1,12.3,54,132.8,False
2021-22,Croydon,IMD10,Fifth most deprived decile,61.7,6.5,31.8,93,218.9,False
2021-22,Croydon,IMD10,Fourth least deprived decile,71.9,9.7,18.4,49,100.1,False
2021-22,Croydon,IMD10,Fourth most deprived decile,61.6,13.0,25.4,67,166.0,False
2021-22,Croydon,IMD10,Least deprived decile,76.3,12.3,11.5,18,47.4,True
2021-22,Croydon,IMD10,Most deprived decile,29.1,25.2,45.7,6,17.4,True
2021-22,Croydon,IMD10,Second least deprived decile,69.3,11.1,19.6,39,72.8,False
2021-22,Croydon,IMD10,Second most deprived decile,52.3,19.3,28.4,42,109.6,False
