id,name,activity,price,location_name,street,locality,postcode,latitude,longitude,price_imputed,activity_type,borough,price_gbp,session_id,provider_group,source_operator,activity_raw,is_free,start_time,end_time,days_of_week,session_count,is_online,url,n_occurrences,street_address,first_session_id,unified_id
activity_recurrence_group:442,Step Aerobics,Step Aerobics,11.55,Phoenix Fitness Centre and Janet Adegoke Swimming Pool,"Bloemfontain Road, White City",London,W12 7DB,51.5127,-0.23535,False,Step Aerobics,London,11.55,,,,,False,,,,,,,,,,activity_recurrence_group:442
activity_recurrence_group:12367,Power Pump,Pump Fx,9.25,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Pump Fx,Thornton Heath,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:12367
activity_recurrence_group:17294,Barre Fit,Ballet Fitness,9.25,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Ballet Fitness,Thornton Heath,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:17294
activity_recurrence_group:19482,Power Pump,Pump Fx,13.5,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Pump Fx,London,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:19482
activity_recurrence_group:19629,Power Pump,Pump Fx,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Pump Fx,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:19629
activity_recurrence_group:21982,Barre Fit,Ballet Fitness,10.75,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,Ballet Fitness,London,10.75,,,,,False,,,,,,,,,,activity_recurrence_group:21982
activity_recurrence_group:22609,Power Pump,Pump Fx,15.0,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,Pump Fx,London,15.0,,,,,False,,,,,,,,,,activity_recurrence_group:22609
activity_recurrence_group:22843,Aqua Aerobics Basics,Aqua Aerobics,12.0,Albany Leisure Centre,505 Hertford Road,Enfield,EN3 5XH,51.668,-0.04031,False,Aqua Aerobics,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:22843
activity_recurrence_group:25334,Power Pump,Pump Fx,9.3,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,Pump Fx,Waddon,9.3,,,,,False,,,,,,,,,,activity_recurrence_group:25334
activity_recurrence_group:25655,Power Pump,Pump Fx,11.55,Phoenix Fitness Centre and Janet Adegoke Swimming Pool,"Bloemfontain Road, White City",London,W12 7DB,51.5127,-0.23535,False,Pump Fx,London,11.55,,,,,False,,,,,,,,,,activity_recurrence_group:25655
activity_recurrence_group:26621,Power Pump,Pump Fx,13.95,Thamesmere Leisure Centre,Thamead Drive,Thamesmead,SE28 8RE,51.5078,0.109202,False,Pump Fx,Thamesmead,13.95,,,,,False,,,,,,,,,,activity_recurrence_group:26621
activity_recurrence_group:26675,Power Pump,Pump Fx,13.5,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Pump Fx,London,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:26675
activity_recurrence_group:26804,Power Pump,Pump Fx,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Pump Fx,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:26804
activity_recurrence_group:27559,Barre Fit,Ballet Fitness,13.95,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,Ballet Fitness,London,13.95,,,,,False,,,,,,,,,,activity_recurrence_group:27559
activity_recurrence_group:27916,Power Pump,Pump Fx,9.3,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,Pump Fx,Waddon,9.3,,,,,False,,,,,,,,,,activity_recurrence_group:27916
activity_recurrence_group:29412,Power Pump,Pump Fx,13.95,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,Pump Fx,London,13.95,,,,,False,,,,,,,,,,activity_recurrence_group:29412
activity_recurrence_group:3192,Power Pump,Pump Fx,13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Pump Fx,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:3192
activity_recurrence_group:31930,Power Pump,Pump Fx,9.3,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,Pump Fx,Waddon,9.3,,,,,False,,,,,,,,,,activity_recurrence_group:31930
activity_recurrence_group:32592,Aqua Aerobics - Women Only,Aqua Aerobics,12.35,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Aqua Aerobics,Camden,12.35,,,,,False,,,,,,,,,,activity_recurrence_group:32592
activity_recurrence_group:34485,Power Pump,Pump Fx,9.25,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Pump Fx,Thornton Heath,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:34485
activity_recurrence_group:36342,Zumba,Zumba®,12.6,Barnet Burnt Oak Leisure Centre,Watling Avenue,Edgware,HA8 0NP,51.6049588,-0.2553306,False,Zumba®,Edgware,12.6,,,,,False,,,,,,,,,,activity_recurrence_group:36342
activity_recurrence_group:36343,Group Cycle,Indoor Cycling,15.55,Barnet Burnt Oak Leisure Centre,Watling Avenue,Edgware,HA8 0NP,51.6049588,-0.2553306,False,Indoor Cycling,Edgware,15.55,,,,,False,,,,,,,,,,activity_recurrence_group:36343
activity_recurrence_group:3735,Power Pump,Pump Fx,11.55,Hammersmith Fitness and Squash Centre,1 Chalk Hill Road,Hammersmith,W6 8DW,51.4920561,-0.2200859,False,Pump Fx,Hammersmith,11.55,,,,,False,,,,,,,,,,activity_recurrence_group:3735
activity_recurrence_group:36345,HIIT,HIIT,15.55,Barnet Burnt Oak Leisure Centre,Watling Avenue,Edgware,HA8 0NP,51.6049588,-0.2553306,False,HIIT,Edgware,15.55,,,,,False,,,,,,,,,,activity_recurrence_group:36345
activity_recurrence_group:21244,Inclusive Swim,Swimming,0.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Swimming,Newham,0.0,,,,,True,,,,,,,,,,activity_recurrence_group:21244
activity_recurrence_group:21501,Body Conditioning,Body Conditioning,10.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Body Conditioning,Newham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:21501
activity_recurrence_group:21523,Yoga,"Hatha Yoga, Yoga",10.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,"Hatha Yoga, Yoga",Newham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:21523
activity_recurrence_group:29712,Body Conditioning,Body Conditioning,11.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Body Conditioning,Newham,11.0,,,,,False,,,,,,,,,,activity_recurrence_group:29712
activity_recurrence_group:29743,Functional Fitness,Functional Fitness,10.85,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Functional Fitness,Newham,10.85,,,,,False,,,,,,,,,,activity_recurrence_group:29743
activity_recurrence_group:33506,Group Cycle,Indoor Cycling,11.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Indoor Cycling,Newham,11.0,,,,,False,,,,,,,,,,activity_recurrence_group:33506
activity_recurrence_group:3948,Circuit Training,Circuit Training,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Circuit Training,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:3948
activity_recurrence_group:36314,"Legs, Bums and Tums",Legs Bums And Tums,11.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Legs Bums And Tums,Newham,11.0,,,,,False,,,,,,,,,,activity_recurrence_group:36314
activity_recurrence_group:13056,Functional Fitness,Functional Fitness,12.7,Islington Tennis Centre and Gym,Market Road,Islington,N7 9PL,51.5462388,-0.1211113,False,Functional Fitness,Islington,12.7,,,,,False,,,,,,,,,,activity_recurrence_group:13056
activity_recurrence_group:36349,Dance Junior,Dance,11.9,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Dance,Camden,11.9,,,,,False,,,,,,,,,,activity_recurrence_group:36349
activity_recurrence_group:3952,HIIT,HIIT,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,HIIT,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:3952
activity_recurrence_group:36290,Strength and Conditioning Junior,Body Conditioning,11.9,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Body Conditioning,Camden,11.9,,,,,False,,,,,,,,,,activity_recurrence_group:36290
activity_recurrence_group:32538,Group Cycle,Indoor Cycling,12.65,Sobell Leisure Centre,Hornsey Road,Islington,N7 7NY,51.5591117,-0.1118816,False,Indoor Cycling,Islington,12.65,,,,,False,,,,,,,,,,activity_recurrence_group:32538
activity_recurrence_group:14365,Yoga,"Hatha Yoga, Yoga",12.65,Sobell Leisure Centre,Hornsey Road,Islington,N7 7NY,51.5591117,-0.1118816,False,"Hatha Yoga, Yoga",Islington,12.65,,,,,False,,,,,,,,,,activity_recurrence_group:14365
activity_recurrence_group:20348,Yoga,"Hatha Yoga, Yoga",12.65,Sobell Leisure Centre,Hornsey Road,Islington,N7 7NY,51.5591117,-0.1118816,False,"Hatha Yoga, Yoga",Islington,12.65,,,,,False,,,,,,,,,,activity_recurrence_group:20348
activity_recurrence_group:36057,Boxfit,Boxfit,7.6,Forest Hill Pools,Dartmouth Road,Forest Hill,SE23 3HZ,51.436578,-0.055175,False,Boxfit,Forest Hill,7.6,,,,,False,,,,,,,,,,activity_recurrence_group:36057
activity_recurrence_group:16466,Family Fun Swim,Swimming,9.25,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,Swimming,London,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:16466
activity_recurrence_group:16584,Family Fun Swim,Swimming,6.5,Canons Leisure Centre,Madeira Road,Mitcham,CR4 4HD,51.3997,-0.161339,False,Swimming,Mitcham,6.5,,,,,False,,,,,,,,,,activity_recurrence_group:16584
activity_recurrence_group:31468,Toddler Splash,Swimming,8.45,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Swimming,Camden,8.45,,,,,False,,,,,,,,,,activity_recurrence_group:31468
activity_recurrence_group:16085,Swim for Women and Girls,Swimming,8.45,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Swimming,Camden,8.45,,,,,False,,,,,,,,,,activity_recurrence_group:16085
activity_recurrence_group:2442,Swim for Women and Girls,Swimming,6.45,Phoenix Fitness Centre and Janet Adegoke Swimming Pool,"Bloemfontain Road, White City",London,W12 7DB,51.5127,-0.23535,False,Swimming,London,6.45,,,,,False,,,,,,,,,,activity_recurrence_group:2442
activity_recurrence_group:4988,Swim for Women and Girls,Swimming,6.2,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Swimming,Kensington,6.2,,,,,False,,,,,,,,,,activity_recurrence_group:4988
activity_recurrence_group:11569,Adult Swimming Coaching,Swimming Lessons,13.0,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:11569
activity_recurrence_group:11818,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:11818
activity_recurrence_group:12678,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Swimming Lessons,Waltham Forest,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:12678
activity_recurrence_group:12818,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:12818
activity_recurrence_group:12820,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Hillingdon Sports and Leisure Complex,1 Gatting Way,London,UB8 1ES,51.5518,-0.46802,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:12820
activity_recurrence_group:12821,Adult Swimming Coaching,Swimming Lessons,13.0,Hillingdon Sports and Leisure Complex,1 Gatting Way,London,UB8 1ES,51.5518,-0.46802,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:12821
activity_recurrence_group:13373,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Highbury Leisure Centre,Highbury Crescent,Islington,N5 1RR,51.5477,-0.103269,False,Swimming Lessons,Islington,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:13373
activity_recurrence_group:14155,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,Swimming Lessons,Croydon,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:14155
activity_recurrence_group:16448,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:16448
activity_recurrence_group:16768,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Cally Pool and Gym,229 Caledonian Road,London,N1 0NH,51.5385,-0.116909,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:16768
activity_recurrence_group:18134,Swim Doctor Long Distance,Swimming,13.0,London Fields Lido,London Fields West Side,Hackney,E8 3EU,51.5423,-0.061496,False,Swimming,Hackney,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:18134
activity_recurrence_group:18203,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,Swimming Lessons,Croydon,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:18203
activity_recurrence_group:25003,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Swimming Lessons,Thornton Heath,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:25003
activity_recurrence_group:25048,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Swimming Lessons,Thornton Heath,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:25048
activity_recurrence_group:25464,Adult Beginner Swimming Lessons,Swimming Lessons,13.0,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:25464
activity_recurrence_group:26628,Adult Improver Swimming Lessons,Swimming Lessons,13.0,Southgate Leisure Centre,Winchmore Hill Road,Enfield,N14 6AD,51.63423216692005,-0.12439160898,False,Swimming Lessons,Enfield,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:26628
activity_recurrence_group:27308,Adult Swimming Coaching,Swimming Lessons,13.0,Hillingdon Sports and Leisure Complex,1 Gatting Way,London,UB8 1ES,51.5518,-0.46802,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:27308
activity_recurrence_group:27483,Adult Swimming Coaching,Swimming Lessons,13.0,Oasis Sport Centre,32 Endell Street,Camden,WC2H 9AG,51.5157,-0.125887,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:27483
activity_recurrence_group:28170,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Arnos Pools,269 Bowes Road,London,N11 1BD,51.61549183960229,-0.1301874045666348,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:28170
activity_recurrence_group:28172,Adult Swimming Coaching,Swimming Lessons,13.0,Waltham Forest Feel Good Centre,170 Chingford Road,London,E17 5AA,51.5955114,-0.0137085,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:28172
activity_recurrence_group:29432,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Waltham Forest Feel Good Centre,170 Chingford Road,London,E17 5AA,51.5955114,-0.0137085,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:29432
activity_recurrence_group:30538,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,Swimming Lessons,Waddon,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:30538
activity_recurrence_group:30550,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,Swimming Lessons,Waddon,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:30550
activity_recurrence_group:30756,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Oasis Sport Centre,32 Endell Street,Camden,WC2H 9AG,51.5157,-0.125887,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:30756
activity_recurrence_group:31480,Adult Swimming Coaching,Swimming Lessons,13.0,Forest Hill Pools,Dartmouth Road,Forest Hill,SE23 3HZ,51.436578,-0.055175,False,Swimming Lessons,Forest Hill,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:31480
activity_recurrence_group:32380,Adult Improver Swimming Lessons,Swimming Lessons,13.0,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:32380
activity_recurrence_group:32906,Adult Improver Swimming Lessons,Swimming Lessons,13.0,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:32906
activity_recurrence_group:32907,Adult Beginner Swimming Lessons,Swimming Lessons,13.0,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:32907
activity_recurrence_group:32997,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Oasis Sport Centre,32 Endell Street,Camden,WC2H 9AG,51.5157,-0.125887,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:32997
activity_recurrence_group:32998,Adult Swimming Coaching,Swimming Lessons,13.0,Oasis Sport Centre,32 Endell Street,Camden,WC2H 9AG,51.5157,-0.125887,False,Swimming Lessons,Camden,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:32998
activity_recurrence_group:33092,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,London Fields Lido,London Fields West Side,Hackney,E8 3EU,51.5423,-0.061496,False,Swimming Lessons,Hackney,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:33092
activity_recurrence_group:3386,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,London Fields Lido,London Fields West Side,Hackney,E8 3EU,51.5423,-0.061496,False,Swimming Lessons,Hackney,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:3386
activity_recurrence_group:3406,Adult Swimming Coaching,Swimming Lessons,13.0,London Fields Lido,London Fields West Side,Hackney,E8 3EU,51.5423,-0.061496,False,Swimming Lessons,Hackney,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:3406
activity_recurrence_group:34348,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Britannia Leisure Centre,Pitfield Street,London,N1 5FT,51.534244152029,-0.082955257571105,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:34348
activity_recurrence_group:35020,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Highgrove Pool and Fitness Centre,"Eastcote Road, Hume Way",Ruislip,HA4 8DZ,51.5798,-0.409282,False,Swimming Lessons,Ruislip,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:35020
activity_recurrence_group:35322,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Britannia Leisure Centre,Pitfield Street,London,N1 5FT,51.534244152029,-0.082955257571105,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:35322
activity_recurrence_group:35619,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Britannia Leisure Centre,Pitfield Street,London,N1 5FT,51.534244152029,-0.082955257571105,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:35619
activity_recurrence_group:35913,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,London Fields Lido,London Fields West Side,Hackney,E8 3EU,51.5423,-0.061496,False,Swimming Lessons,Hackney,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:35913
activity_recurrence_group:35919,Adult Beginner Swimming Lessons,Swimming Lessons,13.0,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:35919
activity_recurrence_group:35920,Adult Improver Swimming Lessons,Swimming Lessons,13.0,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:35920
activity_recurrence_group:4977,Adult Swimming Coaching,Swimming Lessons,13.0,Waltham Forest Feel Good Centre,170 Chingford Road,London,E17 5AA,51.5955114,-0.0137085,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:4977
activity_recurrence_group:5578,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Crystal Palace National Sports Centre,Ledrington Rd,Crystal Palace,SE19 2BB,51.4189989,-0.0677686,False,Swimming Lessons,Crystal Palace,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:5578
activity_recurrence_group:5720,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Swimming Lessons,Croydon,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:5720
activity_recurrence_group:5727,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Swimming Lessons,Waltham Forest,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:5727
activity_recurrence_group:5821,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Waltham Forest Feel Good Centre,170 Chingford Road,London,E17 5AA,51.5955114,-0.0137085,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:5821
activity_recurrence_group:7751,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Canons Leisure Centre,Madeira Road,Mitcham,CR4 4HD,51.3997,-0.161339,False,Swimming Lessons,Mitcham,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:7751
activity_recurrence_group:8891,Adult Swimming Coaching,Swimming Lessons,13.0,Glass Mill Leisure Centre,41 Loampit Vale,London,SE13 7FT,51.464365,-0.013814,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:8891
activity_recurrence_group:9457,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Leyton Leisure Centre,"763, High Road, Leyton",London,E10 5AB,51.573046,-0.0088,False,Swimming Lessons,London,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:9457
activity_recurrence_group:9856,Adult Swimming Lessons - Beginner/Improver,Swimming Lessons,13.0,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Swimming Lessons,Thornton Heath,13.0,,,,,False,,,,,,,,,,activity_recurrence_group:9856
activity_recurrence_group:1030,Yoga,"Hatha Yoga, Yoga",11.55,Hammersmith Fitness and Squash Centre,1 Chalk Hill Road,Hammersmith,W6 8DW,51.4920561,-0.2200859,False,"Hatha Yoga, Yoga",Hammersmith,11.55,,,,,False,,,,,,,,,,activity_recurrence_group:1030
activity_recurrence_group:1041,Yoga,"Hatha Yoga, Yoga",9.3,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,"Hatha Yoga, Yoga",Waddon,9.3,,,,,False,,,,,,,,,,activity_recurrence_group:1041
activity_recurrence_group:1106,Group Cycle,Indoor Cycling,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Indoor Cycling,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:1106
activity_recurrence_group:11620,Pilates,Pilates,10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Pilates,Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:11620
activity_recurrence_group:11876,Group Cycle,Indoor Cycling,9.25,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Indoor Cycling,Thornton Heath,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:11876
activity_recurrence_group:11877,Pilates,Pilates,10.75,The Eltham Centre,2 Archery Road,Eltham,SE9 1HA,51.4515,0.057367,False,Pilates,Eltham,10.75,,,,,False,,,,,,,,,,activity_recurrence_group:11877
activity_recurrence_group:12187,Group Cycle,Indoor Cycling,9.25,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Indoor Cycling,Thornton Heath,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:12187
activity_recurrence_group:12357,Group Cycle,Indoor Cycling,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Indoor Cycling,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:12357
activity_recurrence_group:13799,Yoga,"Hatha Yoga, Yoga",13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:13799
activity_recurrence_group:13963,Pilates,Pilates,9.25,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,Pilates,Croydon,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:13963
