survey_year,geography_level,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress,source_file
2018-19,borough,Westminster,Age9,45-54,73.9866644090154,6.165631962139397,19.8477036288452,96.0,145.7859215390828,False,surveydata1819.sav
2018-19,borough,Westminster,Age9,55-64,75.93425553119043,7.2896108021612225,16.77613366664835,79.0,89.64748694939465,False,surveydata1819.sav
2018-19,borough,Westminster,Age9,65-74,53.239274093357615,13.651583966053787,33.10914194058861,63.0,76.09375217646837,False,surveydata1819.sav
2018-19,borough,Westminster,Age9,75-84,49.91188530504551,15.708062358994452,34.380052335960045,34.0,56.7484129297,False,surveydata1819.sav
2018-19,borough,Westminster,Age9,85+,48.45466649474383,15.535108247818352,36.0102252574378,10.0,19.39239299192859,True,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Gend3,Female,45.71029456273674,12.955087263083687,41.33461817417956,292.0,330.0122466291507,False,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Gend3,Male,49.549749085360496,7.896721806763823,42.55352910787569,201.0,291.1878038043809,False,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Gend3,Other,0.0,0.0,100.0,1.0,0.45651527524904495,True,surveydata1819.sav
2018-19,borough,Barnet,Gend3,Female,52.72990113636623,18.382632330432738,28.88746653320104,258.0,602.8387546642897,False,surveydata1819.sav
2018-19,borough,Barnet,Gend3,Male,61.82060124153858,13.043768638284014,25.1356301201774,208.0,598.1578450395427,False,surveydata1819.sav
2018-19,borough,Barnet,Gend3,Other,10.845249433076143,0.0,89.15475056692385,3.0,7.247159924502345,True,surveydata1819.sav
2018-19,borough,Bexley,Gend3,Female,58.53170312349971,15.470032901544931,25.99826397495535,297.0,440.2143363595106,False,surveydata1819.sav
2018-19,borough,Bexley,Gend3,Male,60.588029970396384,8.203889444176657,31.208080585426963,189.0,355.3103242971556,False,surveydata1819.sav
2018-19,borough,Bexley,Gend3,Other,0.0,0.0,100.0,1.0,1.038812912696882,True,surveydata1819.sav
2018-19,borough,Brent,Gend3,Female,55.13303623436089,15.116030391504875,29.750933374134224,271.0,491.6306826547634,False,surveydata1819.sav
2018-19,borough,Brent,Gend3,Male,57.50324985494999,6.8678835815358985,35.62886656351412,228.0,561.4629352572969,False,surveydata1819.sav
2018-19,borough,Brent,Gend3,Other,29.34934107767414,47.627739944930404,23.02291897739545,3.0,3.6483562874105235,True,surveydata1819.sav
2018-19,borough,Bromley,Gend3,Female,60.950248336855914,13.828619643264348,25.22113201987973,271.0,552.2839558548612,False,surveydata1819.sav
2018-19,borough,Bromley,Gend3,Male,71.5552451834655,9.168185228258064,19.276569588276445,216.0,516.620718223272,False,surveydata1819.sav
2018-19,borough,Camden,Gend3,Female,65.67891218216751,12.47985215557904,21.84123566225346,281.0,468.2546020212051,False,surveydata1819.sav
2018-19,borough,Camden,Gend3,Male,69.55250911941067,17.291367164585616,13.156123716003702,208.0,422.60795138568756,False,surveydata1819.sav
2018-19,borough,Camden,Gend3,Other,31.704946445537825,0.0,68.29505355446219,2.0,1.6170195583311955,True,surveydata1819.sav
2018-19,borough,City of London,Gend3,Female,76.6872780696363,8.941205537823247,14.371516392540451,132.0,14.337459125651932,False,surveydata1819.sav
2018-19,borough,City of London,Gend3,Male,82.87626785775404,6.461569215503565,10.662162926742406,127.0,16.14119030717861,False,surveydata1819.sav
2018-19,borough,Croydon,Gend3,Female,59.07148268581186,15.275446018631792,25.653071295556355,290.0,617.4800110343544,False,surveydata1819.sav
2018-19,borough,Croydon,Gend3,Male,58.68652869575739,11.005544735013807,30.307926569228812,191.0,598.5328505521011,False,surveydata1819.sav
2018-19,borough,Croydon,Gend3,Other,0.0,0.0,100.0,3.0,3.526988475095101,True,surveydata1819.sav
2018-19,borough,Ealing,Gend3,Female,55.339543695976126,15.215592143182851,29.44486416084103,271.0,511.94696522243726,False,surveydata1819.sav
2018-19,borough,Ealing,Gend3,Male,61.635779797371214,15.429021811530507,22.935198391098286,216.0,554.7870490807142,False,surveydata1819.sav
2018-19,borough,Ealing,Gend3,Other,0.0,60.51719416197462,39.48280583802538,2.0,3.570672799584168,True,surveydata1819.sav
2018-19,borough,Enfield,Gend3,Female,61.45896180053233,15.583198475641874,22.957839723825803,296.0,559.9815334341997,False,surveydata1819.sav
2018-19,borough,Enfield,Gend3,Male,70.6375207018356,12.718384468114644,16.644094830049745,193.0,467.98347775852017,False,surveydata1819.sav
2018-19,borough,Enfield,Gend3,Other,0.0,0.0,100.0,2.0,1.9075089165843002,True,surveydata1819.sav
2018-19,borough,Greenwich,Gend3,Female,57.140230955950756,15.412186673829318,27.447582370219926,274.0,422.15444393137705,False,surveydata1819.sav
2018-19,borough,Greenwich,Gend3,Male,63.975039176190386,14.032567195082912,21.992393628726713,210.0,466.31211789085813,False,surveydata1819.sav
2018-19,borough,Greenwich,Gend3,Other,100.0,0.0,0.0,1.0,1.8271261456326195,True,surveydata1819.sav
2018-19,borough,Hackney,Gend3,Female,67.87254102014161,8.639673813351923,23.487785166506455,297.0,495.38740606398915,False,surveydata1819.sav
2018-19,borough,Hackney,Gend3,Male,65.37225157551465,11.743612421021421,22.884136003463933,198.0,393.842471128378,False,surveydata1819.sav
2018-19,borough,Hackney,Gend3,Other,51.37460691383357,0.0,48.62539308616645,2.0,1.0658850550402588,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Gend3,Female,69.37860178670702,9.318246096772613,21.303152116520348,298.0,314.0355385820501,False,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Gend3,Male,76.90332134834779,6.861396669246718,16.23528198240551,204.0,289.410899221461,False,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Gend3,Other,0.0,100.0,0.0,1.0,1.9544801493742006,True,surveydata1819.sav
2018-19,borough,Haringey,Gend3,Female,63.51386025966717,12.523082933399222,23.963056806933622,284.0,421.6610016859149,False,surveydata1819.sav
2018-19,borough,Haringey,Gend3,Male,73.0989259668284,7.534681092565547,19.366392940606055,207.0,430.1686875686655,False,surveydata1819.sav
2018-19,borough,Haringey,Gend3,Other,0.0,0.0,100.0,1.0,1.391989833840434,True,surveydata1819.sav
2018-19,borough,Harrow,Gend3,Female,54.184303898120135,12.153986223198512,33.66170987868137,248.0,338.9211161780949,False,surveydata1819.sav
2018-19,borough,Harrow,Gend3,Male,66.66808056329239,12.22345288253348,21.108466554174132,234.0,442.0492702038026,False,surveydata1819.sav
2018-19,borough,Havering,Gend3,Female,61.44998518688906,15.55923886376899,22.990775949341952,299.0,470.2667728325569,False,surveydata1819.sav
2018-19,borough,Havering,Gend3,Male,58.24934143078616,8.957173958132598,32.793484611081226,207.0,376.38839149030616,False,surveydata1819.sav
2018-19,borough,Hillingdon,Gend3,Female,52.659923299673316,20.979412167217088,26.360664533109603,267.0,401.3657666063456,False,surveydata1819.sav
2018-19,borough,Hillingdon,Gend3,Male,58.813745192951004,11.279584582928896,29.906670224120084,236.0,519.8777087750416,False,surveydata1819.sav
2018-19,borough,Hillingdon,Gend3,Other,100.0,0.0,0.0,3.0,8.095013093536382,True,surveydata1819.sav
2018-19,borough,Hounslow,Gend3,Female,60.713616560935414,12.689879248641429,26.596504190423165,273.0,383.90139546151045,False,surveydata1819.sav
2018-19,borough,Hounslow,Gend3,Male,64.3437962170254,10.451257745219724,25.204946037754883,247.0,456.55025697556454,False,surveydata1819.sav
2018-19,borough,Hounslow,Gend3,Other,100.0,0.0,0.0,2.0,3.0075376702083454,True,surveydata1819.sav
2018-19,borough,Islington,Gend3,Female,71.37742699573955,8.851190923372203,19.771382080888234,279.0,400.8574496985208,False,surveydata1819.sav
2018-19,borough,Islington,Gend3,Male,78.20796882795335,7.124439563021401,14.66759160902523,207.0,378.47517207864576,False,surveydata1819.sav
2018-19,borough,Islington,Gend3,Other,78.12615502474236,13.68628238997659,8.187562585281052,4.0,14.487063386115159,True,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Gend3,Female,66.52362345175028,10.703421566460763,22.77295498178896,267.0,260.4783094567996,False,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Gend3,Male,70.54970012001979,9.64050179920859,19.809798080771618,212.0,267.85509475143306,False,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Gend3,Female,67.74926398203512,14.870683635102793,17.380052382862093,271.0,278.16729122920793,False,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Gend3,Male,71.21539365393234,11.592207658715786,17.192398687351883,230.0,279.46759889540283,False,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Gend3,Other,100.0,0.0,0.0,1.0,1.4452609748878749,True,surveydata1819.sav
2018-19,borough,Lambeth,Gend3,Female,68.08511836713382,9.661684013202288,22.253197619663883,287.0,563.6558357852791,False,surveydata1819.sav
2018-19,borough,Lambeth,Gend3,Male,77.17813603043618,7.010686807585382,15.81117716197843,211.0,497.3839931779443,False,surveydata1819.sav
2018-19,borough,Lambeth,Gend3,Other,0.0,0.0,100.0,1.0,4.749367612969164,True,surveydata1819.sav
2018-19,borough,Lewisham,Gend3,Female,65.26486125466377,11.976162093027995,22.758976652308252,289.0,490.9905842737494,False,surveydata1819.sav
2018-19,borough,Lewisham,Gend3,Male,75.1904474544959,9.198855561344772,15.610696984159336,221.0,476.08387798788397,False,surveydata1819.sav
2018-19,borough,Merton,Gend3,Female,65.48459922428907,14.722756833395954,19.792643942314967,290.0,338.84349959295525,False,surveydata1819.sav
2018-19,borough,Merton,Gend3,Male,68.55900523352085,9.274919791412842,22.1660749750663,215.0,300.47487756472066,False,surveydata1819.sav
2018-19,borough,Merton,Gend3,Other,33.52748625972757,0.0,66.47251374027243,2.0,5.534373815620132,True,surveydata1819.sav
2018-19,borough,Newham,Gend3,Female,55.05713295031695,12.251442998028027,32.69142405165502,268.0,554.9516101283509,False,surveydata1819.sav
2018-19,borough,Newham,Gend3,Male,55.601104480514415,13.202700358803785,31.196195160681796,208.0,519.3131537918925,False,surveydata1819.sav
2018-19,borough,Newham,Gend3,Other,25.018119659603403,35.84530763103936,39.13657270935723,4.0,8.698977550950074,True,surveydata1819.sav
2018-19,borough,Redbridge,Gend3,Female,53.68555223650586,13.941071391036402,32.37337637245774,288.0,530.4316195005213,False,surveydata1819.sav
2018-19,borough,Redbridge,Gend3,Male,65.1563071569059,12.410429125435167,22.433263717658935,197.0,402.206446486506,False,surveydata1819.sav
2018-19,borough,Redbridge,Gend3,Other,0.0,100.0,0.0,1.0,6.167204695421338,True,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Gend3,Female,67.44895254086522,10.330981718447019,22.220065740687758,269.0,292.6080117640892,False,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Gend3,Male,78.39361070626886,9.208480654348843,12.397908639382308,236.0,345.04504544155566,False,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Gend3,Other,100.0,0.0,0.0,1.0,1.3629326434423426,True,surveydata1819.sav
2018-19,borough,Southwark,Gend3,Female,69.65454648694612,7.3042244779920065,23.041229035061868,291.0,563.8624851045074,False,surveydata1819.sav
2018-19,borough,Southwark,Gend3,Male,68.39609195897751,9.288201815013371,22.31570622600912,208.0,468.02673811970004,False,surveydata1819.sav
2018-19,borough,Southwark,Gend3,Other,38.224560831902075,0.0,61.775439168097925,3.0,2.8608987962230765,True,surveydata1819.sav
2018-19,borough,Sutton,Gend3,Female,64.76044114120562,15.375634787843579,19.863924070950816,289.0,285.6536731107339,False,surveydata1819.sav
2018-19,borough,Sutton,Gend3,Male,71.07341870125074,7.760792536961867,21.165788761787404,243.0,367.97940967638425,False,surveydata1819.sav
2018-19,borough,Tower Hamlets,Gend3,Female,64.64628297234565,10.288840041842105,25.06487698581224,270.0,442.016846349684,False,surveydata1819.sav
2018-19,borough,Tower Hamlets,Gend3,Male,69.03889825272698,8.706973755298671,22.254127991974354,234.0,541.3837021954446,False,surveydata1819.sav
2018-19,borough,Tower Hamlets,Gend3,Other,92.52218168698094,0.0,7.47781831301906,5.0,7.653990055084248,True,surveydata1819.sav
2018-19,borough,Waltham Forest,Gend3,Female,64.24464857828389,13.972806219602624,21.782545202113496,278.0,460.697194409979,False,surveydata1819.sav
2018-19,borough,Waltham Forest,Gend3,Male,68.40113971736255,10.587362569843187,21.01149771279426,193.0,401.4852801152449,False,surveydata1819.sav
2018-19,borough,Waltham Forest,Gend3,Other,0.0,0.0,100.0,1.0,1.0620082922312246,True,surveydata1819.sav
2018-19,borough,Wandsworth,Gend3,Female,79.36223572625998,7.659264110066051,12.978500163673964,292.0,549.2362180155164,False,surveydata1819.sav
2018-19,borough,Wandsworth,Gend3,Male,78.62890276259755,6.982333686075967,14.388763551326491,202.0,544.292637105627,False,surveydata1819.sav
2018-19,borough,Westminster,Gend3,Female,66.82173621438365,8.371051206560615,24.807212579055722,244.0,366.21003913771875,False,surveydata1819.sav
2018-19,borough,Westminster,Gend3,Male,71.85702578063919,10.544203268544122,17.598770950816693,257.0,486.84478877546593,False,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,Black,61.64514826158188,16.41745121327461,21.937400525143495,99.0,139.63228538045604,False,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,Chinese,100.0,0.0,0.0,1.0,0.3860497165814296,True,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,Mixed,59.55093130368701,15.423770575679265,25.025298120633728,8.0,11.223041143648825,True,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,Other ethnic group,26.532723068051713,16.227192701484828,57.24008423046345,10.0,17.626727393283755,True,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,South Asian,37.87609212232104,11.17631839598953,50.94758948168946,95.0,162.43824946151395,False,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,White British,53.48780662813708,7.501274668710354,39.010918703152555,186.0,169.00557759566408,False,surveydata1819.sav
2018-19,borough,Barking and Dagenham,Eth7,White Other,41.43509111584546,7.28366007709612,51.28124880705842,67.0,84.63380777619521,False,surveydata1819.sav
2018-19,borough,Barnet,Eth7,Black,93.07923786148544,0.0,6.920762138514553,9.0,29.030089308058127,True,surveydata1819.sav
2018-19,borough,Barnet,Eth7,Chinese,67.73960286839068,32.26039713160932,0.0,6.0,21.4649239934265,True,surveydata1819.sav
2018-19,borough,Barnet,Eth7,Mixed,50.45407972903284,49.54592027096715,0.0,4.0,7.425021609235845,True,surveydata1819.sav
2018-19,borough,Barnet,Eth7,Other ethnic group,55.99869865255277,10.118335245986465,33.88296610146076,15.0,33.40328708686522,True,surveydata1819.sav
2018-19,borough,Barnet,Eth7,South Asian,35.84798829828236,20.18664274369579,43.96536895802184,66.0,221.21783887297934,False,surveydata1819.sav
2018-19,borough,Barnet,Eth7,White British,61.09229390452266,17.301254940513,21.6064511549643,229.0,541.1582616986409,False,surveydata1819.sav
2018-19,borough,Barnet,Eth7,White Other,61.36103957310246,13.39575618178865,25.243204245108895,87.0,224.78904201332088,False,surveydata1819.sav
2018-19,borough,Bexley,Eth7,Black,62.80512380640133,11.442052628236283,25.75282356536239,20.0,39.53836348193118,True,surveydata1819.sav
2018-19,borough,Bexley,Eth7,Chinese,46.10749291032003,21.46664089872691,32.42586619095306,8.0,12.953031568772747,True,surveydata1819.sav
2018-19,borough,Bexley,Eth7,Mixed,70.27300184372918,7.644919743509204,22.08207841276162,14.0,37.89134158513301,True,surveydata1819.sav
2018-19,borough,Bexley,Eth7,Other ethnic group,65.68536936892528,0.0,34.31463063107473,4.0,5.014769132183876,True,surveydata1819.sav
2018-19,borough,Bexley,Eth7,South Asian,47.54116015571912,12.419922220791804,40.03891762348908,32.0,68.46516770493457,False,surveydata1819.sav
2018-19,borough,Bexley,Eth7,White British,60.269796881322854,12.553722577206363,27.17648054147077,359.0,565.4255849475412,False,surveydata1819.sav
2018-19,borough,Bexley,Eth7,White Other,54.280116030982875,15.06663367283421,30.6532502961829,28.0,35.42711970567107,True,surveydata1819.sav
2018-19,borough,Brent,Eth7,Black,72.39674811355489,14.537206652764418,13.066045233680684,42.0,96.61573633806037,False,surveydata1819.sav
2018-19,borough,Brent,Eth7,Chinese,94.41012623874187,5.589873761258137,0.0,9.0,16.438566437294675,True,surveydata1819.sav
2018-19,borough,Brent,Eth7,Mixed,63.21184997986623,12.165364970351076,24.622785049782706,24.0,56.13187614772035,True,surveydata1819.sav
2018-19,borough,Brent,Eth7,Other ethnic group,48.58664331617181,20.913959763472658,30.499396920355526,13.0,49.58941555650704,True,surveydata1819.sav
2018-19,borough,Brent,Eth7,South Asian,48.5230297688678,11.744102290366886,39.7328679407653,140.0,404.13949411586054,False,surveydata1819.sav
2018-19,borough,Brent,Eth7,White British,64.05928427684773,11.473638418442771,24.46707730470948,142.0,211.44316411297606,False,surveydata1819.sav
2018-19,borough,Brent,Eth7,White Other,58.207876854179496,6.392848594474588,35.39927455134591,87.0,134.5725267504932,False,surveydata1819.sav
2018-19,borough,Bromley,Eth7,Black,76.98333993981873,1.287681925927448,21.728978134253836,19.0,52.34094578558154,True,surveydata1819.sav
2018-19,borough,Bromley,Eth7,Chinese,8.485092972959338,51.30548765804209,40.20941936899858,6.0,13.734658527513378,True,surveydata1819.sav
2018-19,borough,Bromley,Eth7,Mixed,81.85979629884147,0.0,18.140203701158537,9.0,32.68970885671257,True,surveydata1819.sav
2018-19,borough,Bromley,Eth7,Other ethnic group,22.155041538520393,29.300584974384165,48.54437348709544,5.0,11.229241949266159,True,surveydata1819.sav
2018-19,borough,Bromley,Eth7,South Asian,75.70120092926567,0.0,24.29879907073432,14.0,47.063981237039485,True,surveydata1819.sav
2018-19,borough,Bromley,Eth7,White British,65.3992333385575,13.346884570141155,21.25388209130136,372.0,788.989522826938,False,surveydata1819.sav
2018-19,borough,Bromley,Eth7,White Other,68.3785816928294,4.24071305258399,27.38070525458661,43.0,90.66952532419543,False,surveydata1819.sav
2018-19,borough,Camden,Eth7,Black,43.76061673289486,18.984755931093815,37.25462733601132,9.0,35.71752137915349,True,surveydata1819.sav
2018-19,borough,Camden,Eth7,Chinese,59.310868947229935,28.923255872046443,11.765875180723619,22.0,57.14676080136459,True,surveydata1819.sav
2018-19,borough,Camden,Eth7,Mixed,62.877154854300834,14.790927477112156,22.331917668587003,16.0,41.79320863902542,True,surveydata1819.sav
2018-19,borough,Camden,Eth7,Other ethnic group,60.223534035932836,15.800158307291683,23.976307656775482,22.0,34.136629039815894,True,surveydata1819.sav
2018-19,borough,Camden,Eth7,South Asian,52.18110703194374,15.416470489168589,32.40242247888768,38.0,103.9457367022394,False,surveydata1819.sav
2018-19,borough,Camden,Eth7,White British,74.09931716213241,14.903649209278914,10.997033628588705,235.0,355.5057617724765,False,surveydata1819.sav
2018-19,borough,Camden,Eth7,White Other,76.53908720832702,8.217780302232448,15.243132489440542,107.0,195.03322361191124,False,surveydata1819.sav
2018-19,borough,City of London,Eth7,Chinese,74.83276968179857,14.637182527151948,10.530047791049487,6.0,0.4518317135505291,True,surveydata1819.sav
2018-19,borough,City of London,Eth7,Mixed,86.22022988519396,5.254560049209908,8.525210065596154,11.0,1.592929793866503,True,surveydata1819.sav
2018-19,borough,City of London,Eth7,Other ethnic group,64.64597359524682,12.90620967281631,22.447816731936882,13.0,2.1752087070345194,True,surveydata1819.sav
2018-19,borough,City of London,Eth7,South Asian,73.0637058677233,0.0,26.936294132276682,6.0,0.91567155055195,True,surveydata1819.sav
2018-19,borough,City of London,Eth7,White British,80.26568381596016,7.960594791420604,11.773721392619251,165.0,19.0076792364692,False,surveydata1819.sav
2018-19,borough,City of London,Eth7,White Other,85.22863372875216,5.614718005698513,9.156648265549341,34.0,3.758926847979713,False,surveydata1819.sav
2018-19,borough,Croydon,Eth7,Black,60.794536793903454,8.395271503809328,30.81019170228722,52.0,163.2769207423731,False,surveydata1819.sav
2018-19,borough,Croydon,Eth7,Chinese,59.70641791167955,20.93851241787835,19.35506967044209,9.0,25.96619069738456,True,surveydata1819.sav
2018-19,borough,Croydon,Eth7,Mixed,54.992750282554034,21.81793656080403,23.189313156641926,18.0,63.51909186910814,True,surveydata1819.sav
2018-19,borough,Croydon,Eth7,Other ethnic group,64.5700944485091,33.3048785305604,2.1250270209305007,8.0,28.832256044268895,True,surveydata1819.sav
2018-19,borough,Croydon,Eth7,South Asian,63.407499021571724,6.380280677615077,30.21222030081318,53.0,218.79764948842183,False,surveydata1819.sav
2018-19,borough,Croydon,Eth7,White British,59.85513827728125,13.289294035119276,26.855567687599464,270.0,552.3061284225158,False,surveydata1819.sav
2018-19,borough,Croydon,Eth7,White Other,52.030247697121844,16.871056225893355,31.098696076984805,48.0,117.80055986970513,False,surveydata1819.sav
2018-19,borough,Ealing,Eth7,Black,25.559473710980985,15.375822600561332,59.06470368845768,35.0,92.64836867393832,False,surveydata1819.sav
2018-19,borough,Ealing,Eth7,Chinese,100.0,0.0,0.0,2.0,3.24473893342014,True,surveydata1819.sav
2018-19,borough,Ealing,Eth7,Mixed,88.34824508544929,7.479704378973128,4.172050535577575,20.0,72.93459393201312,True,surveydata1819.sav
2018-19,borough,Ealing,Eth7,Other ethnic group,55.917662447603725,21.31131124429876,22.77102630809753,29.0,91.59005452877317,True,surveydata1819.sav
2018-19,borough,Ealing,Eth7,South Asian,54.349810425092,18.132474556399753,27.517715018508284,95.0,295.1817047661421,False,surveydata1819.sav
2018-19,borough,Ealing,Eth7,White British,63.58655786140323,11.523607978682962,24.88983415991382,203.0,308.6093185145417,False,surveydata1819.sav
2018-19,borough,Ealing,Eth7,White Other,63.62783405524167,19.076279860531393,17.29588608422693,83.0,173.2440522486666,False,surveydata1819.sav
2018-19,borough,Enfield,Eth7,Black,64.7959737536645,17.030411420037993,18.17361482629752,40.0,119.79725164568035,False,surveydata1819.sav
2018-19,borough,Enfield,Eth7,Chinese,67.37435828929165,32.625641710708365,0.0,9.0,14.66182959449984,True,surveydata1819.sav
2018-19,borough,Enfield,Eth7,Mixed,80.02008575297288,10.477306680692802,9.502607566334346,22.0,48.38719029316462,True,surveydata1819.sav
2018-19,borough,Enfield,Eth7,Other ethnic group,61.786392893925225,18.74806635181303,19.465540754261763,23.0,64.27242054583078,True,surveydata1819.sav
2018-19,borough,Enfield,Eth7,South Asian,66.69441351272981,14.333967953397758,18.971618533872437,40.0,115.0131734921824,False,surveydata1819.sav
2018-19,borough,Enfield,Eth7,White British,66.57126248737998,14.684209444226665,18.744528068393347,240.0,437.0007273274998,False,surveydata1819.sav
2018-19,borough,Enfield,Eth7,White Other,70.3838821666278,10.292457629343104,19.323660204029085,62.0,134.09037331402052,False,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,Black,45.06273589912959,19.130049428649087,35.80721467222131,50.0,145.56014342904803,False,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,Chinese,64.41864360667923,4.040858554340004,31.540497838980762,10.0,27.08813687015607,True,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,Mixed,61.50941370940692,16.860933894288017,21.62965239630507,19.0,42.995086185794946,True,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,Other ethnic group,45.66366538048218,54.336334619517814,0.0,9.0,17.732667907373187,True,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,South Asian,73.34386775813098,12.867339581195836,13.788792660673183,33.0,87.69587553747549,False,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,White British,66.53949962074198,13.717478990806493,19.743021388451513,271.0,411.62944435109614,False,surveydata1819.sav
2018-19,borough,Greenwich,Eth7,White Other,66.97557832493993,11.097640395467758,21.926781279592287,61.0,96.62953445195984,False,surveydata1819.sav
2018-19,borough,Hackney,Eth7,Black,64.5603125530258,17.64500324063068,17.79468420634352,40.0,110.8108699513145,False,surveydata1819.sav
2018-19,borough,Hackney,Eth7,Chinese,52.19440061255845,16.265103527586202,31.540495859855344,7.0,14.193673909603069,True,surveydata1819.sav
2018-19,borough,Hackney,Eth7,Mixed,80.21088569557465,0.0,19.78911430442535,14.0,21.26148554321901,True,surveydata1819.sav
2018-19,borough,Hackney,Eth7,Other ethnic group,31.267034517427096,20.31699305225459,48.4159724303183,17.0,41.427440639967024,True,surveydata1819.sav
2018-19,borough,Hackney,Eth7,South Asian,32.01863239539158,14.23440077491564,53.7469668296928,39.0,118.3427597630008,False,surveydata1819.sav
2018-19,borough,Hackney,Eth7,White British,77.51491322764615,8.031249796541088,14.453836975812747,239.0,348.75633848747214,False,surveydata1819.sav
2018-19,borough,Hackney,Eth7,White Other,76.9159738057591,6.881042334710845,16.202983859530057,114.0,186.49693054372457,False,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,Black,39.8584663760213,19.07301008219708,41.06852354178162,28.0,40.830368128391065,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,Chinese,94.58715848467489,0.0,5.412841515325114,9.0,20.438974034482943,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,Mixed,70.69380661328852,14.522223573675166,14.783969813036304,19.0,37.284213718107075,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,Other ethnic group,54.302965900896226,7.533928009663493,38.163106089440284,16.0,20.51978645809144,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,South Asian,43.51331241905803,10.412903812936372,46.0737837680056,25.0,42.69976786770006,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,White British,80.25552825025079,5.551539620263941,14.192932129485259,264.0,276.89872201967694,False,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Eth7,White Other,77.39629631657262,12.486021109372595,10.117682574054779,114.0,120.87679596794491,False,surveydata1819.sav
2018-19,borough,Haringey,Eth7,Black,55.183042827494475,12.61306722277361,32.20388994973191,39.0,94.84433818184148,False,surveydata1819.sav
2018-19,borough,Haringey,Eth7,Chinese,83.38142547638414,0.0,16.61857452361585,5.0,17.061804712602157,True,surveydata1819.sav
2018-19,borough,Haringey,Eth7,Mixed,50.44617987348444,30.103030123630152,19.45079000288541,20.0,46.01306470386568,True,surveydata1819.sav
2018-19,borough,Haringey,Eth7,Other ethnic group,57.140468109188326,1.5723401431345356,41.28719174767716,15.0,49.013639164905605,True,surveydata1819.sav
2018-19,borough,Haringey,Eth7,South Asian,61.263650973714334,12.993503697760142,25.742845328525497,31.0,79.4809413094053,False,surveydata1819.sav
2018-19,borough,Haringey,Eth7,White British,77.67410301778338,8.871651571026673,13.45424541118994,256.0,370.03467312378575,False,surveydata1819.sav
2018-19,borough,Haringey,Eth7,White Other,75.78524788232443,7.90126060825105,16.313491509424516,94.0,141.43177931552108,False,surveydata1819.sav
2018-19,borough,Harrow,Eth7,Black,42.37193658625044,6.178313360352476,51.44975005339709,16.0,20.5251195937634,True,surveydata1819.sav
2018-19,borough,Harrow,Eth7,Chinese,100.0,0.0,0.0,7.0,5.972559128018866,True,surveydata1819.sav
2018-19,borough,Harrow,Eth7,Mixed,44.89328191301183,47.121280751279734,7.98543733570845,12.0,21.321774356702818,True,surveydata1819.sav
2018-19,borough,Harrow,Eth7,Other ethnic group,83.41174311849632,0.0,16.588256881503675,7.0,19.02505511157957,True,surveydata1819.sav
2018-19,borough,Harrow,Eth7,South Asian,61.21261806424679,9.165987616565488,29.6213943191877,169.0,343.9694843494593,False,surveydata1819.sav
2018-19,borough,Harrow,Eth7,White British,66.19158802654161,14.583755124411809,19.224656849046585,180.0,212.40572923942298,False,surveydata1819.sav
2018-19,borough,Harrow,Eth7,White Other,56.511906602875875,8.956365654952538,34.53172774217158,56.0,106.1906212232745,False,surveydata1819.sav
2018-19,borough,Havering,Eth7,Black,80.7644136087969,10.823653743281167,8.411932647921933,22.0,46.91191852826896,True,surveydata1819.sav
